pedido_id,cliente_id,vendedor_id,data_pedido,canal,status,valor_total
4776,485,30,2026-07-31,Telefone,Faturado,835.31
4777,486,38,2024-09-03,Visita,Entregue,3876.09
4778,486,38,21/10/2024,Visita,Entregue,6452.92
4779,486,38,03/01/2025,App,Entregue,688.89
4780,486,38,2025-03-11,Visita,Faturado,3829.52
4781,486,38,2025-05-01,App,Faturado,2698.74
4782,486,38,30/06/2025,Telefone,Faturado,6356.14
4783,486,38,2025-08-13,Visita,Entregue,2056.87
4784,486,38,2025-09-24,WhatsApp,Faturado,894.04
4785,486,38,2025-11-01,App,Cancelado,0.00
4786,486,38,2025-12-24,Telefone,Em separação,1054.48
4787,486,38,2026-02-11,Telefone,Entregue,1397.25
4788,486,38,20/04/2026,WhatsApp,Em separação,832.99
4789,486,38,2026-06-16,Telefone,Faturado,2232.18
4790,486,38,2026-07-27,App,Entregue,1424.44
4791,487,4,2024-09-12,App,Entregue,434.79
4792,487,4,2024-12-20,App,Faturado,556.87
4793,487,4,2025-03-28,App,Entregue,4032.73
4794,487,4,2025-07-07,Visita,Faturado,3210.83
4795,487,4,2025-10-27,Visita,Faturado,6770.01
4796,487,4,2026-02-10,App,Entregue,654.51
4797,487,4,2026-06-16,App,Faturado,2063.44
4798,488,15,2024-11-19,Visita,Entregue,6283.01
4799,488,15,2024-12-26,WhatsApp,Entregue,5013.80
4800,488,15,2025-01-31,Visita,Faturado,6226.55
4801,488,15,2025-02-26,Visita,Faturado,2318.45
4802,488,15,2025-03-21,Visita,Entregue,11580.93
4803,488,15,2025-04-29,Telefone,Entregue,10583.13
4804,488,15,2025-05-26,Visita,Entregue,10270.41
4805,488,15,2025-06-16,Visita,Entregue,19263.88
4806,488,15,2025-07-02,Visita,Entregue,9427.21
4807,488,15,26/07/2025,Telefone,Faturado,7928.66
4808,488,15,15/08/2025,App,Entregue,2562.86
4809,488,15,2025-09-16,Telefone,Entregue,9246.96
4810,488,15,2025-10-14,Visita,Entregue,8982.11
4811,488,15,2025-11-01,Telefone,Entregue,9748.16
4812,488,15,2025-12-11,App,Entregue,3979.58
4813,488,15,12/01/2026,WhatsApp,Entregue,3523.43
4814,488,15,2026-02-02,Visita,Cancelado,0.00
4815,488,15,2026-03-09,Visita,Faturado,832.68
4816,488,15,20/04/2026,App,Faturado,9213.77
4817,488,15,18/05/2026,App,Faturado,10247.05
4818,488,15,2026-06-08,App,Faturado,13737.82
4819,488,15,2026-07-08,App,Entregue,7206.51
4820,488,15,2026-08-11,Visita,Faturado,12684.18
4821,488,15,2026-08-31,Visita,Entregue,13692.42
4822,490,34,25/11/2025,Visita,Entregue,1809.62
4823,490,34,2026-01-27,Telefone,Faturado,1494.42
4824,490,34,2026-05-18,Telefone,Faturado,1546.49
4825,491,27,2024-10-01,Telefone,Entregue,4675.99
4826,491,27,2024-12-02,Visita,Entregue,1573.55
4827,491,27,2025-01-20,Visita,Faturado,1163.26
4828,491,27,01/04/2025,Visita,Faturado,4756.79
4829,491,27,2025-05-30,Visita,Entregue,1126.93
4830,491,27,2025-07-01,Visita,Entregue,1877.83
4831,491,27,2025-09-04,Visita,Entregue,656.77
4832,491,27,2025-11-06,Visita,Entregue,2825.36
4833,491,27,2026-01-20,WhatsApp,Entregue,1103.52
4834,491,27,2026-03-07,App,Entregue,2769.95
4835,491,27,05/05/2026,WhatsApp,Cancelado,0.00
4836,491,27,2026-07-01,Visita,Faturado,3657.95
4837,491,27,2026-08-04,WhatsApp,Em separação,4580.76
4838,492,6,2024-09-04,Telefone,Faturado,12130.94
4839,492,6,2024-10-03,Visita,Faturado,7907.77
4840,492,6,2024-10-25,Visita,Entregue,18146.60
4841,492,6,2024-11-26,Visita,Faturado,6487.69
4842,492,6,2024-12-26,App,Entregue,7932.38
4843,492,6,2025-02-05,Visita,Entregue,4941.07
4844,492,6,2025-03-07,App,Entregue,5914.44
4845,492,6,04/04/2025,App,Entregue,8661.72
4846,492,6,2025-05-10,WhatsApp,Entregue,8800.42
4847,492,6,2025-06-06,Visita,Faturado,3239.48
4848,492,6,2025-07-04,Visita,Entregue,3118.48
4849,492,6,28/07/2025,Visita,Entregue,6150.03
4850,492,6,2025-08-20,App,Entregue,11423.83
4851,492,6,2025-09-24,Visita,Entregue,5055.27
4852,492,6,2025-10-30,Telefone,Entregue,10421.92
4853,492,6,2025-12-01,App,Entregue,4707.31
4854,492,6,2025-12-19,WhatsApp,Entregue,9841.58
4855,492,6,2026-01-09,Telefone,Faturado,8500.36
4856,492,6,2026-02-06,Visita,Faturado,11103.10
4857,492,6,2026-03-09,App,Entregue,5896.06
4858,492,6,2026-04-06,Visita,Faturado,5148.68
4859,492,6,08/05/2026,Visita,Entregue,2283.36
4860,492,6,2026-06-05,Visita,Faturado,7862.54
4861,492,6,2026-06-27,App,Faturado,6728.48
4862,492,6,18/07/2026,Visita,Entregue,6807.68
4863,492,6,2026-08-18,Visita,Faturado,13455.94
4864,493,8,2025-02-12,Visita,Entregue,8037.82
4865,493,8,2025-03-13,App,Faturado,8007.23
4866,493,8,2025-03-31,App,Faturado,5367.32
4867,493,8,2025-05-01,Visita,Entregue,11993.76
4868,493,8,2025-06-05,App,Entregue,4927.94
4869,493,8,2025-06-24,Visita,Em separação,6086.00
4870,493,8,2025-07-11,Telefone,Faturado,3633.01
4871,493,8,05/08/2025,Visita,Entregue,7735.63
4872,493,8,2025-08-28,App,Faturado,10116.67
4873,493,8,2025-10-01,Telefone,Entregue,10784.03
4874,493,8,2025-10-30,Telefone,Entregue,7677.81
4875,493,8,2025-11-28,Telefone,Entregue,3931.84
4876,493,8,2025-12-30,Visita,Entregue,3677.29
4877,493,8,2026-02-04,Visita,Cancelado,0.00
4878,493,8,2026-03-14,App,Entregue,6267.86
4879,493,8,2026-04-09,WhatsApp,Entregue,6577.58
4880,493,8,2026-05-01,Visita,Em separação,10014.40
4881,493,8,2026-05-23,Visita,Entregue,10448.87
4882,493,8,2026-06-24,App,Faturado,6016.21
4883,493,8,2026-07-20,Visita,Entregue,7337.27
4884,493,8,2026-08-25,Visita,Entregue,4595.72
4885,495,2,2024-09-03,WhatsApp,Entregue,1325.88
4886,495,2,2024-11-12,App,Entregue,3186.32
4887,495,2,2025-01-16,Visita,Em separação,1489.20
4888,495,2,01/04/2025,Visita,Entregue,2091.97
4889,495,2,2025-05-21,Visita,Faturado,4348.02
4890,495,2,2025-07-25,Telefone,Faturado,1444.73
4891,495,2,2025-09-15,WhatsApp,Entregue,1052.03
4892,495,2,2025-11-04,Telefone,Entregue,1887.77
4893,495,2,15/12/2025,Visita,Faturado,3687.28
4894,495,2,2026-02-18,Telefone,Faturado,1006.47
4895,495,2,2026-04-06,WhatsApp,Entregue,5484.58
4896,495,2,2026-06-15,App,Entregue,12457.94
4897,495,2,2026-07-23,App,Faturado,1000.22
4898,496,16,2024-09-09,Visita,Faturado,3004.40
4899,496,16,2024-11-27,WhatsApp,Entregue,2824.16
4900,496,16,2025-02-05,App,Entregue,326.62
4901,496,16,2025-04-23,Telefone,Faturado,2416.50
4902,496,16,2025-07-14,Telefone,Faturado,2586.46
4903,496,16,2025-09-30,Visita,Faturado,1381.76
4904,496,16,2026-01-31,Visita,Entregue,140.97
4905,496,16,2026-04-11,WhatsApp,Faturado,3016.50
4906,496,16,2026-06-25,Visita,Entregue,1565.60
4907,497,3,2024-09-11,Visita,Entregue,1496.18
4908,497,3,2024-12-26,Telefone,Faturado,698.52
4909,497,3,04/04/2025,Telefone,Faturado,6219.23
4910,497,3,09/07/2025,WhatsApp,Entregue,157.13
4911,497,3,2025-09-05,Visita,Entregue,491.90
4912,497,3,2025-12-31,App,Faturado,2594.16
4913,497,3,2026-04-05,WhatsApp,Entregue,6011.41
4914,497,3,2026-06-26,Visita,Entregue,1275.62
4915,498,40,2024-09-06,Telefone,Faturado,1687.83
4916,498,40,2024-12-12,WhatsApp,Entregue,-443.97
4917,498,40,2025-04-01,Telefone,Entregue,2442.81
4918,498,40,2025-08-01,Visita,Entregue,1258.31
4919,498,40,2025-10-13,Visita,Entregue,1274.36
4920,498,40,2026-01-05,Visita,Faturado,894.06
4921,498,35,2026-04-29,App,Entregue,4448.67
4922,498,35,2026-07-22,Visita,Entregue,1030.81
4923,500,2,2025-04-16,App,Entregue,7460.26
4924,500,2,2025-05-27,Visita,Entregue,3604.92
4925,500,2,2025-07-16,Telefone,Faturado,907.65
4926,500,2,2025-09-22,App,Em separação,9740.97
4927,500,2,06/11/2025,Visita,Faturado,1496.85
4928,500,2,2025-12-15,Telefone,Entregue,2147.61
4929,500,2,2026-02-09,App,Entregue,731.38
4930,500,2,03/04/2026,WhatsApp,Faturado,2837.88
4931,500,2,2026-05-20,WhatsApp,Faturado,3454.04
4932,500,2,29/07/2026,Visita,Faturado,249.18
4933,501,28,2024-09-19,Visita,Em separação,5227.76
4934,501,28,2024-11-26,Visita,Entregue,2772.10
4935,501,28,2025-01-30,Telefone,Faturado,963.91
4936,501,28,2025-03-25,Telefone,Entregue,2620.56
4937,501,28,2025-05-12,Visita,Em separação,2460.01
4938,501,28,2025-06-20,Telefone,Entregue,641.60
4939,501,28,2025-08-25,Visita,Entregue,926.47
4940,501,28,2025-10-02,Visita,Entregue,3246.98
4941,501,28,2025-12-08,App,Entregue,1154.38
4942,501,28,2026-01-28,Visita,Entregue,1498.97
4943,501,28,2026-04-06,Visita,Faturado,2393.68
4944,501,28,2026-05-19,Telefone,Entregue,2700.31
4945,501,28,2026-07-12,App,Faturado,3286.07
4946,502,15,2024-09-16,App,Entregue,4019.46
4947,502,15,2024-11-16,App,Faturado,4433.09
4948,502,15,2025-01-21,Telefone,Faturado,1591.02
4949,502,15,2025-03-19,Visita,Faturado,2901.39
4950,502,15,2025-05-06,Telefone,Entregue,6128.75
4951,502,15,2025-06-23,Visita,Entregue,3906.62
4952,502,15,19/08/2025,App,Entregue,1145.76
4953,502,15,2025-10-29,App,Entregue,2844.69
4954,502,15,2025-12-31,App,Entregue,3700.02
4955,502,15,2026-02-23,Visita,Faturado,4823.12
4956,502,15,2026-05-06,WhatsApp,Entregue,2844.69
4957,502,15,2026-07-06,Visita,Entregue,6234.97
4958,502,15,2026-08-20,App,Faturado,2346.78
4959,503,30,2024-09-17,App,Entregue,3724.74
4960,503,30,2024-11-06,Visita,Entregue,1160.65
4961,503,30,2025-01-29,App,Faturado,2730.89
4962,503,30,06/03/2025,Visita,Entregue,2724.40
4963,503,30,2025-04-29,Telefone,Cancelado,0.00
4964,503,30,2025-06-11,App,Entregue,2368.21
4965,503,30,2025-07-22,WhatsApp,Cancelado,0.00
4966,503,30,2025-09-18,Visita,Faturado,3733.35
4967,503,30,2025-11-21,WhatsApp,Entregue,5832.73
4968,503,30,2026-01-12,Visita,Entregue,1738.44
4969,503,30,2026-03-11,App,Entregue,3087.90
4970,503,9,2026-04-19,App,Entregue,1472.07
4971,503,9,2026-06-09,Telefone,Entregue,2111.83
4972,503,9,2026-07-21,WhatsApp,Entregue,3484.76
4973,503,9,2026-08-31,App,Entregue,3200.59
4974,504,26,2024-09-01,Telefone,Faturado,3781.29
4975,504,26,12/11/2024,Telefone,Entregue,4053.89
4976,504,26,2025-01-11,App,Entregue,1870.87
4977,504,26,2025-03-25,Visita,Faturado,1804.39
4978,504,26,2025-05-05,App,Entregue,1349.89
4979,504,26,2025-06-06,App,Entregue,2394.35
4980,504,26,2025-07-15,WhatsApp,Faturado,2004.75
4981,504,26,18/08/2025,App,Faturado,1258.04
4982,504,26,17/10/2025,Visita,Faturado,677.68
4983,504,26,2025-12-30,App,Faturado,5664.55
4984,504,26,04/02/2026,Visita,Faturado,4913.67
4985,504,26,04/04/2026,App,Entregue,5076.58
4986,504,26,2026-05-22,Visita,Entregue,1621.38
4987,504,26,2026-06-30,Visita,Faturado,3320.22
4988,505,31,2024-09-09,Telefone,Faturado,1648.07
4989,505,31,01/11/2024,App,Faturado,4243.74
4990,505,31,2024-12-12,App,Entregue,2192.04
4991,505,31,2025-02-03,Visita,Entregue,755.83
4992,505,31,2025-03-21,App,Faturado,823.67
4993,505,31,2025-05-19,Visita,Faturado,3005.33
4994,505,31,21/07/2025,WhatsApp,Faturado,4500.10
4995,505,31,2025-09-03,Visita,Faturado,2123.42
4996,505,31,16/10/2025,App,Faturado,5912.92
4997,505,31,2025-11-24,App,Entregue,627.29
4998,505,31,28/01/2026,Visita,Faturado,2590.77
4999,505,31,2026-03-26,WhatsApp,Entregue,718.21
5000,505,31,2026-05-14,Visita,Entregue,5171.25
5001,505,31,17/07/2026,Visita,Entregue,4762.33
5002,506,27,2024-09-19,WhatsApp,Entregue,2360.82
5003,506,27,2024-12-02,Telefone,Em separação,3885.01
5004,506,27,2025-03-12,Visita,Faturado,668.75
5005,506,27,2025-07-09,Visita,Entregue,1083.65
5006,506,27,2025-09-25,Visita,Entregue,1260.80
5007,506,27,2026-01-26,Telefone,Faturado,939.98
5008,506,27,2026-04-15,Visita,Entregue,954.51
5009,507,25,2024-09-12,WhatsApp,Faturado,2686.48
5010,507,25,2024-10-22,Visita,Faturado,1987.52
5011,507,25,2024-12-17,Visita,Faturado,1314.63
5012,507,25,2025-01-21,WhatsApp,Faturado,1445.28
5013,507,25,2025-02-26,Visita,Entregue,938.94
5014,507,25,2025-04-17,Telefone,Entregue,10606.03
5015,507,25,2025-05-21,Visita,Em separação,5082.30
5016,507,25,2025-07-16,App,Entregue,3860.40
5017,507,25,2025-09-04,WhatsApp,Entregue,2991.14
5018,507,3,2025-10-21,App,Entregue,2348.87
5019,507,3,2025-12-12,Telefone,Entregue,5158.06
5020,507,3,2026-01-20,Visita,Faturado,1155.42
5021,507,3,2026-03-31,Visita,Entregue,2595.73
5022,507,3,2026-05-12,App,Entregue,3028.42
5023,507,3,2026-06-26,Visita,Entregue,770.22
5024,507,3,2026-08-04,App,Faturado,2112.41
5025,508,42,2026-04-29,App,Entregue,3393.69
5026,509,30,2024-09-06,Visita,Faturado,3121.26
5027,509,30,2024-11-15,App,Faturado,2606.01
5028,509,30,2024-12-19,WhatsApp,Entregue,1771.05
5029,509,30,2025-02-18,Visita,Entregue,4152.62
5030,509,30,2025-04-11,Visita,Entregue,2406.12
5031,509,30,2025-06-19,Visita,Em separação,5298.28
5032,509,30,10/08/2025,Visita,Entregue,300.67
5033,509,30,2025-09-30,Visita,Entregue,3680.32
5034,509,30,2025-11-26,Visita,Entregue,3648.33
5035,509,30,2026-01-16,App,Faturado,512.35
5036,509,30,2026-03-25,Visita,Entregue,4386.19
5037,509,30,2026-05-25,App,Entregue,3539.73
5038,509,30,2026-07-06,Telefone,Entregue,1989.96
5039,509,30,2026-08-21,Visita,Faturado,1973.04
5040,510,6,2024-09-09,Telefone,Entregue,906.09
5041,510,6,2024-11-12,Visita,Faturado,5197.79
5042,510,6,2025-02-26,Telefone,Entregue,1044.31
5043,510,6,2025-05-28,Visita,Entregue,1637.12
5044,511,37,2024-09-17,Telefone,Faturado,1046.39
5045,511,37,2025-01-13,Visita,Faturado,666.74
5046,511,37,2025-05-06,WhatsApp,Entregue,1916.60
5047,511,37,2025-07-28,Visita,Entregue,808.81
5048,511,37,2025-10-08,App,Faturado,1190.60
5049,511,37,2025-12-05,Telefone,Entregue,2607.12
5050,511,37,2026-02-12,Visita,Entregue,2541.61
5051,511,37,2026-04-23,Visita,Faturado,1055.88
5052,512,35,2024-09-21,Visita,Faturado,9619.13
5053,512,35,2024-10-10,App,Entregue,7640.40
5054,512,35,2024-11-11,Visita,Entregue,17286.15
5055,512,35,2024-12-06,Visita,Faturado,1738.81
5056,512,35,14/01/2025,Visita,Faturado,4896.68
5057,512,35,2025-02-08,App,Entregue,6643.22
5058,512,35,2025-03-11,Visita,Faturado,16490.89
5059,512,35,2025-03-28,Visita,Faturado,5850.67
5060,512,35,24/04/2025,Visita,Entregue,12322.41
5061,512,35,16/05/2025,Telefone,Faturado,4072.65
5062,512,35,17/06/2025,Visita,Faturado,7723.29
5063,512,35,2025-07-04,WhatsApp,Entregue,12062.28
5064,512,35,2025-08-14,Visita,Cancelado,0.00
5065,512,35,2025-09-10,WhatsApp,Entregue,11486.40
5066,512,35,2025-10-03,Visita,Entregue,8058.45
5067,512,35,2025-11-13,App,Entregue,14377.59
5068,512,35,2025-12-11,App,Entregue,3851.63
5069,512,35,2026-01-09,Telefone,Entregue,4710.24
5070,512,35,2026-01-29,WhatsApp,Entregue,6131.47
5071,512,35,2026-03-04,Telefone,Faturado,9176.39
5072,512,35,2026-04-07,Telefone,Entregue,11444.58
5073,512,35,2026-04-27,Visita,Entregue,13688.98
5074,512,35,2026-05-14,Visita,Entregue,1892.97
5075,512,35,05/06/2026,App,Faturado,3344.50
5076,512,35,03/07/2026,App,Entregue,3250.51
5077,512,35,2026-08-05,Telefone,Entregue,6446.86
5078,512,35,2026-08-27,App,Entregue,4662.00
5079,513,21,2024-09-17,Visita,Entregue,7850.50
5080,513,21,2024-12-26,App,Entregue,240.48
5081,513,21,2025-02-19,Visita,Faturado,1386.74
5082,513,21,2025-06-19,Visita,Entregue,4930.44
5083,513,21,25/10/2025,Visita,Entregue,1893.52
5084,513,21,2026-03-02,Visita,Entregue,2312.70
5085,513,21,2026-07-10,Visita,Entregue,1232.09
5086,514,1,2026-04-01,App,Em separação,5295.56
5087,514,17,2026-07-10,WhatsApp,Faturado,512.05
5088,515,37,2024-09-20,WhatsApp,Entregue,3721.09
5089,515,37,2024-11-19,App,Cancelado,0.00
5090,515,37,2025-01-12,Visita,Faturado,1836.32
5091,515,37,25/02/2025,Telefone,Em separação,2500.68
5092,515,37,2025-05-02,Visita,Faturado,2752.74
5093,515,37,2025-07-03,App,Entregue,2564.70
5094,515,37,20/08/2025,Visita,Entregue,3017.18
5095,515,37,2025-10-27,Visita,Faturado,4586.59
5096,515,37,2025-12-02,WhatsApp,Entregue,1602.53
5097,515,37,2026-02-05,Visita,Entregue,3379.49
5098,515,37,13/04/2026,App,Faturado,4575.82
5099,515,37,2026-05-26,App,Faturado,1304.86
5100,515,37,2026-07-17,Telefone,Entregue,606.70
5101,516,29,2024-09-03,Visita,Em separação,3999.54
5102,516,29,2024-11-18,Visita,Entregue,222.55
5103,516,29,2025-03-17,Visita,Entregue,1950.20
5104,516,29,2025-06-10,Telefone,Entregue,2359.52
5105,516,29,2025-08-15,Visita,Em separação,-588.33
5106,516,29,2025-10-21,Telefone,Cancelado,0.00
5107,516,29,2026-02-13,App,Faturado,537.22
5108,516,29,2026-06-04,Visita,Entregue,10141.10
5109,516,9,2026-08-07,WhatsApp,Entregue,1631.44
5110,517,24,2024-09-18,App,Faturado,2988.73
5111,517,24,2024-12-26,Visita,Faturado,840.50
5112,517,24,2025-03-17,Visita,Faturado,4225.88
5113,517,24,2025-06-18,Visita,Entregue,1334.17
5114,517,24,28/09/2025,Telefone,Faturado,713.08
5115,517,24,2026-01-06,App,Faturado,599.60
5116,517,24,2026-04-24,Visita,Entregue,965.82
5117,517,24,2026-08-12,App,Faturado,1296.17
5118,518,8,2024-09-10,App,Faturado,3847.34
5119,518,8,2024-10-31,Visita,Entregue,4926.30
5120,518,8,15/12/2024,Visita,Em separação,1629.21
5121,518,17,29/01/2025,Visita,Entregue,3424.11
5122,518,17,2025-04-05,Visita,Entregue,2391.64
5123,518,17,2025-06-17,App,Entregue,3473.79
5124,518,17,24/07/2025,Visita,Entregue,2157.40
5125,518,17,2025-09-01,Visita,Entregue,2607.80
5126,518,17,2025-10-08,App,Entregue,2596.06
5127,518,17,2025-12-08,Visita,Entregue,1306.33
5128,518,17,12/02/2026,App,Entregue,1432.63
5129,518,17,2026-03-31,Visita,Entregue,4355.87
5130,518,17,2026-06-02,Visita,Faturado,2264.42
5131,518,17,2026-08-06,Visita,Cancelado,0.00
5132,519,19,2024-09-17,Visita,Entregue,2496.14
5133,519,19,19/12/2024,WhatsApp,Cancelado,0.00
5134,519,19,2025-04-22,Visita,Faturado,866.39
5135,519,19,2025-08-23,WhatsApp,Faturado,199.33
5136,519,19,2025-10-17,Visita,Entregue,2938.67
5137,519,19,2026-01-27,WhatsApp,Faturado,473.32
5138,519,19,2026-03-23,WhatsApp,Entregue,1780.70
5139,519,19,09/07/2026,WhatsApp,Entregue,447.11
5140,520,2,11/09/2024,App,Entregue,3619.14
5141,520,2,2025-01-08,WhatsApp,Entregue,232.31
5142,520,2,2025-04-08,Visita,Entregue,1542.32
5143,520,2,2025-07-16,Visita,Em separação,489.41
5144,520,2,08/10/2025,WhatsApp,Faturado,4151.79
5145,520,2,12/02/2026,Visita,Entregue,1892.76
5146,520,2,2026-05-26,Visita,Entregue,697.08
5147,521,19,2025-01-15,App,Entregue,199.92
5148,521,19,2025-05-22,Telefone,Faturado,5397.01
5149,521,19,2025-07-28,Visita,Entregue,550.87
5150,521,19,2025-10-28,Visita,Entregue,1182.95
5151,521,19,2026-01-02,Visita,Entregue,299.71
5152,521,19,2026-04-10,App,Faturado,1380.65
5153,521,21,2026-08-12,App,Entregue,1725.76
5154,523,13,2024-09-17,Visita,Entregue,9290.23
5155,523,13,2024-10-09,WhatsApp,Entregue,8776.95
5156,523,13,2024-10-30,App,Faturado,17849.45
5157,523,13,2024-12-05,Visita,Entregue,13605.18
5158,523,13,2025-01-02,Visita,Em separação,6702.79
5159,523,13,2025-02-10,App,Faturado,10670.68
5160,523,13,2025-03-17,WhatsApp,Entregue,4969.78
5161,523,13,2025-04-11,Visita,Cancelado,0.00
5162,523,13,12/05/2025,Telefone,Entregue,3907.64
5163,523,13,2025-05-28,WhatsApp,Faturado,6506.19
5164,523,13,23/06/2025,Visita,Entregue,9150.49
5165,523,13,2025-07-14,Visita,Faturado,9406.20
5166,523,13,2025-08-07,Visita,Entregue,3366.32
5167,523,13,2025-09-10,WhatsApp,Em separação,8578.29
5168,523,13,2025-10-09,Visita,Entregue,4110.08
5169,523,13,05/11/2025,App,Entregue,11322.50
5170,523,13,2025-12-11,WhatsApp,Em separação,4525.14
5171,523,13,2026-01-15,WhatsApp,Entregue,4028.01
5172,523,13,20/02/2026,Telefone,Entregue,5179.11
5173,523,13,2026-04-01,Visita,Entregue,16798.87
5174,523,13,2026-04-17,Visita,Faturado,10412.29
5175,523,13,2026-05-07,Telefone,Entregue,3933.73
5176,523,13,2026-05-25,WhatsApp,Entregue,8956.26
5177,523,13,2026-06-29,Visita,Faturado,6127.34
5178,523,13,2026-07-22,Visita,Faturado,15091.86
5179,523,13,2026-08-13,Visita,Entregue,4574.92
5180,524,8,2026-04-06,Visita,Faturado,2186.32
5181,524,8,2026-05-22,Visita,Faturado,4193.08
5182,524,8,2026-07-31,App,Entregue,1855.40
5183,525,4,2024-09-10,Telefone,Faturado,162.12
5184,525,4,10/01/2025,WhatsApp,Entregue,916.82
5185,525,4,2025-04-16,WhatsApp,Entregue,1913.50
5186,525,4,2025-06-24,Visita,Entregue,5520.13
5187,525,4,2025-08-30,WhatsApp,Faturado,1983.96
5188,525,25,2026-01-02,Visita,Faturado,1010.84
5189,525,25,13/04/2026,Visita,Faturado,8030.26
5190,525,25,2026-08-17,Visita,Entregue,858.69
5191,526,1,2026-06-05,WhatsApp,Faturado,7926.43
5192,526,1,2026-08-13,Telefone,Faturado,4902.50
5193,527,12,2024-09-11,Telefone,Entregue,740.33
5194,527,12,2024-12-03,Visita,Entregue,688.67
5195,527,12,2025-03-12,WhatsApp,Faturado,606.26
5196,527,12,2025-06-25,Visita,Entregue,1673.31
5197,527,12,22/10/2025,Visita,Entregue,4254.60
5198,527,12,2026-02-26,App,Faturado,219.19
5199,527,12,2026-05-05,Visita,Entregue,160.19
5200,527,12,2026-08-10,Visita,Entregue,1145.32
5201,528,6,19/09/2024,App,Cancelado,0.00
5202,528,6,2024-10-22,App,Cancelado,0.00
5203,528,6,2024-11-16,Visita,Entregue,6955.61
5204,528,6,2024-12-11,Visita,Entregue,5980.57
5205,528,6,2025-01-08,Visita,Entregue,4168.41
5206,528,6,2025-02-13,Visita,Entregue,8039.71
5207,528,6,2025-03-11,WhatsApp,Entregue,9204.50
5208,528,6,2025-04-14,Visita,Entregue,13984.10
5209,528,6,21/05/2025,Visita,Entregue,14620.90
5210,528,6,2025-06-11,Telefone,Faturado,9833.56
5211,528,6,25/07/2025,Telefone,Faturado,11319.60
5212,528,6,17/08/2025,App,Faturado,7317.19
5213,528,6,2025-09-03,App,Entregue,5189.65
5214,528,6,2025-09-26,WhatsApp,Entregue,9765.08
5215,528,6,2025-10-28,Telefone,Faturado,2630.40
5216,528,6,2025-12-01,Visita,Faturado,7435.77
5217,528,6,07/01/2026,WhatsApp,Faturado,3737.44
5218,528,6,2026-02-09,App,Entregue,3380.80
5219,528,6,2026-03-16,Visita,Entregue,4512.76
5220,528,6,2026-04-02,Telefone,Cancelado,0.00
