item_id,pedido_id,sku,quantidade,preco_praticado,desconto_pct,valor_bruto
30872,4335,SKU00038,9,295.95,8.00,2663.55
30873,4336,SKU00031,2,263.12,0.00,526.24
30874,4336,SKU00258,1,118.47,12.00,118.47
30875,4337,SKU00013,1,178.92,0.00,178.92
30876,4337,SKU00182,3,275.77,12.00,827.31
30877,4337,SKU00115,1,55.94,3.00,55.94
30878,4338,SKU00159,2,68.55,0.00,137.10
30879,4338,SKU00172,1,36.91,0.00,36.91
30880,4338,SKU00121,3,50.86,5.00,152.58
30881,4338,SKU00085,2,123.73,8.00,247.46
30882,4338,SKU00148,2,81.22,3.00,162.44
30883,4339,SKU00164,4,51.81,18.00,207.24
30884,4339,SKU00243,8,50.87,5.00,406.96
30885,4339,SKU00097,3,97.03,0.00,291.09
30886,4339,SKU00026,1,313.83,0.00,313.83
30887,4339,SKU00112,4,43.04,3.00,172.16
30888,4339,SKU00106,8,31.95,5.00,255.60
30889,4339,SKU00172,4,32.48,12.00,129.92
30890,4339,SKU00217,1,45.09,0.00,45.09
30891,4340,SKU00070,4,138.47,8.00,553.88
30892,4340,SKU00093,4,119.54,0.00,478.16
30893,4340,SKU00222,1,44.59,8.00,44.59
30894,4340,SKU00212,5,85.34,0.00,426.70
30895,4340,SKU00250,3,69.13,0.00,207.39
30896,4340,SKU00178,8,172.12,0.00,1376.96
30897,4340,SKU00064,1,157.15,12.00,157.15
30898,4340,SKU00141,4,107.45,0.00,429.80
30899,4341,SKU00170,2,73.27,3.00,146.54
30900,4341,SKU00282,1,23.09,0.00,23.09
30901,4341,SKU00227,3,18.93,0.00,56.79
30902,4341,SKU00023,2,116.30,0.00,232.60
30903,4341,SKU00119,3,95.56,0.00,286.68
30904,4341,SKU00024,1,409.27,0.00,409.27
30905,4341,SKU00093,2,105.20,12.00,210.40
30906,4342,SKU00049,2,415.38,0.00,830.76
30907,4342,SKU00151,5,55.59,0.00,277.95
30908,4342,SKU00096,1,101.58,0.00,101.58
30909,4342,SKU00159,4,66.49,3.00,265.96
30910,4342,SKU00205,1,76.30,5.00,76.30
30911,4342,SKU00008,1,303.34,0.00,303.34
30912,4342,SKU00017,4,305.41,0.00,1221.64
30913,4342,SKU00281,4,17.17,12.00,68.68
30914,4343,SKU00108,1,128.51,8.00,128.51
30915,4343,SKU00003,4,318.50,0.00,1274.00
30916,4343,SKU00198,6,578.05,5.00,3468.30
30917,4343,SKU00232,3,49.40,0.00,148.20
30918,4343,SKU00165,1,68.83,12.00,68.83
30919,4343,SKU00017,4,280.98,8.00,1123.92
30920,4343,SKU00127,6,74.76,8.00,448.56
30921,4343,SKU00228,9,21.41,12.00,192.69
30922,4344,SKU00117,3,73.02,0.00,219.06
30923,4344,SKU00254,3,99.77,12.00,299.31
30924,4344,SKU00259,1,55.57,0.00,55.57
30925,4344,SKU00236,5,45.73,0.00,228.65
30926,4344,SKU00290,3,21.81,5.00,65.43
30927,4344,SKU00007,4,375.53,8.00,1502.12
30928,4344,SKU00053,4,124.37,8.00,497.48
30929,4344,SKU00138,5,136.79,0.00,683.95
30930,4345,SKU00138,2,132.69,3.00,265.38
30931,4345,SKU00237,7,58.31,3.00,408.17
30932,4345,SKU00230,2,61.39,5.00,122.78
30933,4345,SKU00185,3,392.47,0.00,1177.41
30934,4345,SKU00276,3,163.94,0.00,491.82
30935,4346,SKU00230,1,56.87,12.00,56.87
30936,4346,SKU00081,6,102.23,3.00,613.38
30937,4346,SKU00070,1,145.99,3.00,145.99
30938,4346,SKU00200,8,285.97,0.00,2287.76
30939,4346,SKU00027,3,264.74,3.00,794.22
30940,4347,SKU00046,5,285.37,0.00,1426.85
30941,4347,SKU00280,5,42.21,8.00,211.05
30942,4347,SKU00101,3,61.69,0.00,185.07
30943,4347,SKU00260,6,113.35,5.00,680.10
30944,4347,SKU00018,3,254.59,0.00,763.77
30945,4347,SKU00072,2,61.65,5.00,123.30
30946,4347,SKU00175,6,440.62,3.00,2643.72
30947,4348,SKU00012,1,402.43,0.00,402.43
30948,4348,SKU00074,1,178.95,0.00,178.95
30949,4348,SKU00250,6,69.13,0.00,414.78
30950,4348,SKU00178,3,166.96,3.00,500.88
30951,4348,SKU00195,1,300.67,18.00,300.67
30952,4348,SKU00127,1,78.82,3.00,78.82
30953,4348,SKU00269,1,54.63,3.00,54.63
30954,4348,SKU00292,4,47.05,5.00,188.20
30955,4348,SKU00164,6,60.02,5.00,360.12
30956,4348,SKU00064,2,169.65,5.00,339.30
30957,4349,SKU00284,1,51.66,0.00,51.66
30958,4349,SKU00005,1,406.21,0.00,406.21
30959,4349,SKU00114,1,155.68,5.00,155.68
30960,4349,SKU00108,1,139.69,0.00,139.69
30961,4350,SKU00139,3,93.45,18.00,280.35
30962,4350,SKU00128,9,208.72,0.00,1878.48
30963,4350,SKU00014,6,138.17,0.00,829.02
30964,4350,SKU00023,1,116.30,0.00,116.30
30965,4350,SKU00140,4,145.71,8.00,582.84
30966,4350,SKU00184,6,229.92,5.00,1379.52
30967,4351,SKU00030,2,127.97,5.00,255.94
30968,4351,SKU00239,2,15.33,0.00,30.66
30969,4351,SKU00159,11,63.07,8.00,693.77
30970,4351,SKU00185,11,380.70,3.00,4187.70
30971,4352,SKU00038,2,305.60,5.00,611.20
30972,4352,SKU00263,2,121.89,5.00,243.78
30973,4352,SKU00159,2,66.49,3.00,132.98
30974,4352,SKU00226,2,42.43,5.00,84.86
30975,4352,SKU00025,-2,187.05,3.00,-374.10
30976,4352,SKU00056,2,114.37,0.00,228.74
30977,4352,SKU00279,2,36.03,5.00,72.06
30978,4352,SKU00229,3,42.10,5.00,126.30
30979,4352,SKU00023,10,110.48,5.00,1104.80
30980,4353,SKU00136,1,83.85,8.00,83.85
30981,4353,SKU00091,8,205.86,3.00,1646.88
30982,4354,SKU00174,1,546.65,0.00,546.65
30983,4354,SKU00105,1,66.18,12.00,66.18
30984,4354,SKU00117,1,73.02,0.00,73.02
30985,4354,SKU00071,4,178.69,5.00,714.76
30986,4355,SKU00178,2,172.12,0.00,344.24
30987,4355,SKU00224,2,83.98,0.00,167.96
30988,4356,SKU00265,1,64.75,0.00,64.75
30989,4356,SKU00165,2,78.22,0.00,156.44
30990,4356,SKU00257,2,89.72,0.00,179.44
30991,4356,SKU00248,10,59.28,0.00,592.80
30992,4356,SKU00250,-5,69.13,0.00,-345.65
30993,4357,SKU00230,10,64.62,0.00,646.20
30994,4357,SKU00074,3,157.48,12.00,472.44
30995,4357,SKU00063,3,121.82,0.00,365.46
30996,4357,SKU00070,1,150.51,0.00,150.51
30997,4357,SKU00234,5,37.92,8.00,189.60
30998,4358,SKU00108,2,132.71,5.00,265.42
30999,4358,SKU00038,2,305.60,5.00,611.20
31000,4358,SKU00019,7,315.36,8.00,2207.52
31001,4358,SKU00167,2,69.03,3.00,138.06
31002,4358,SKU00118,2,75.15,8.00,150.30
31003,4358,SKU00197,-1,198.04,3.00,-198.04
31004,4359,SKU00228,4,22.38,8.00,89.52
31005,4359,SKU00242,2,50.13,0.00,100.26
31006,4359,SKU00108,1,122.93,12.00,122.93
31007,4359,SKU00217,4,41.48,8.00,165.92
31008,4359,SKU00178,3,172.12,0.00,516.36
31009,4360,SKU00051,3,103.87,3.00,311.61
31010,4360,SKU00209,4,58.27,0.00,233.08
31011,4361,SKU00143,2,81.93,5.00,163.86
31012,4361,SKU00259,7,52.79,5.00,369.53
31013,4361,SKU00106,2,32.62,3.00,65.24
31014,4361,SKU00264,3,138.37,0.00,415.11
31015,4361,SKU00226,10,44.66,0.00,446.60
31016,4361,SKU00028,2,103.50,3.00,207.00
31017,4362,SKU00253,3,100.37,18.00,301.11
31018,4362,SKU00275,4,72.75,0.00,291.00
31019,4362,SKU00117,3,70.83,3.00,212.49
31020,4362,SKU00257,8,89.72,0.00,717.76
31021,4362,SKU00130,2,161.02,0.00,322.04
31022,4362,SKU00003,2,318.50,0.00,637.00
31023,4363,SKU00057,1,94.52,0.00,94.52
31024,4363,SKU00242,1,48.63,3.00,48.63
31025,4363,SKU00082,1,238.40,8.00,238.40
31026,4363,SKU00070,4,150.51,0.00,602.04
31027,4364,SKU00147,4,86.06,3.00,344.24
31028,4364,SKU00123,2,87.13,0.00,174.26
31029,4365,SKU00280,-1,37.62,18.00,-37.62
31030,4365,SKU00257,1,82.54,8.00,82.54
31031,4365,SKU00085,2,134.49,0.00,268.98
31032,4365,SKU00149,3,80.22,3.00,240.66
31033,4365,SKU00080,3,96.35,0.00,289.05
31034,4365,SKU00106,1,33.63,0.00,33.63
31035,4366,SKU00001,1,193.17,3.00,193.17
31036,4366,SKU00030,4,134.71,0.00,538.84
31037,4367,SKU00250,5,69.13,0.00,345.65
31038,4367,SKU00008,4,303.34,0.00,1213.36
31039,4367,SKU00122,3,81.27,12.00,243.81
31040,4367,SKU00023,1,112.81,3.00,112.81
31041,4368,SKU00006,1,253.89,0.00,253.89
31042,4368,SKU00188,2,188.57,0.00,377.14
31043,4369,SKU00133,4,68.16,3.00,272.64
31044,4369,SKU00015,8,145.33,5.00,1162.64
31045,4369,SKU00151,3,53.92,3.00,161.76
31046,4370,SKU00252,1,95.45,5.00,95.45
31047,4370,SKU00131,1,101.03,3.00,101.03
31048,4370,SKU00119,5,95.56,0.00,477.80
31049,4370,SKU00233,3,46.48,0.00,139.44
31050,4370,SKU00069,10,60.35,12.00,603.50
31051,4370,SKU00282,2,21.94,5.00,43.88
31052,4371,SKU00050,4,242.04,0.00,968.16
31053,4371,SKU00078,8,63.75,3.00,510.00
31054,4371,SKU00155,4,93.75,0.00,375.00
31055,4372,SKU00217,5,43.74,3.00,218.70
31056,4372,SKU00275,1,72.75,0.00,72.75
31057,4372,SKU00206,1,54.99,5.00,54.99
31058,4372,SKU00250,1,67.06,3.00,67.06
31059,4372,SKU00133,1,70.27,0.00,70.27
31060,4372,SKU00117,7,70.83,3.00,495.81
31061,4373,SKU00291,-4,35.53,5.00,-142.12
31062,4373,SKU00016,4,393.67,0.00,1574.68
31063,4374,SKU00008,1,279.07,8.00,279.07
31064,4374,SKU00133,1,70.27,0.00,70.27
31065,4374,SKU00005,3,385.90,5.00,1157.70
31066,4374,SKU00064,1,164.29,8.00,164.29
31067,4374,SKU00278,4,39.60,0.00,158.40
31068,4374,SKU00166,3,78.04,0.00,234.12
31069,4375,SKU00147,3,86.06,3.00,258.18
31070,4375,SKU00093,1,119.54,0.00,119.54
31071,4375,SKU00173,3,43.85,0.00,131.55
31072,4375,SKU00133,2,66.76,5.00,133.52
31073,4375,SKU00005,3,394.02,3.00,1182.06
31074,4376,SKU00071,2,182.45,3.00,364.90
31075,4376,SKU00050,3,242.04,0.00,726.12
31076,4376,SKU00060,19,178.90,12.00,3399.10
31077,4377,SKU00205,1,80.32,0.00,80.32
31078,4377,SKU00068,2,166.03,0.00,332.06
31079,4377,SKU00223,1,59.35,0.00,59.35
31080,4377,SKU00025,2,192.83,0.00,385.66
31081,4377,SKU00071,1,188.09,0.00,188.09
31082,4377,SKU00053,1,128.43,5.00,128.43
31083,4378,SKU00005,11,394.02,3.00,4334.22
31084,4378,SKU00012,1,382.31,5.00,382.31
31085,4378,SKU00162,2,43.39,8.00,86.78
31086,4378,SKU00172,2,35.80,3.00,71.60
31087,4378,SKU00050,1,242.04,0.00,242.04
31088,4378,SKU00019,11,332.50,3.00,3657.50
31089,4379,SKU00271,4,110.56,12.00,442.24
31090,4379,SKU00167,6,71.17,0.00,427.02
31091,4379,SKU00065,2,133.86,8.00,267.72
31092,4379,SKU00061,2,55.28,18.00,110.56
31093,4379,SKU00252,2,88.41,12.00,176.82
31094,4380,SKU00052,2,362.30,0.00,724.60
31095,4380,SKU00090,2,59.54,0.00,119.08
31096,4380,SKU00145,1,62.09,0.00,62.09
31097,4380,SKU00189,2,488.19,12.00,976.38
31098,4381,SKU00003,6,308.95,3.00,1853.70
31099,4381,SKU00268,1,78.23,8.00,78.23
31100,4381,SKU00092,4,37.32,0.00,149.28
31101,4381,SKU00277,1,90.08,3.00,90.08
31102,4382,SKU00013,2,178.92,0.00,357.84
31103,4382,SKU00194,5,387.76,3.00,1938.80
31104,4383,SKU00064,3,178.58,0.00,535.74
31105,4383,SKU00246,8,46.42,0.00,371.36
31106,4383,SKU00048,8,119.91,0.00,959.28
31107,4383,SKU00216,3,31.58,0.00,94.74
31108,4383,SKU00020,4,99.33,3.00,397.32
31109,4383,SKU00145,3,58.99,5.00,176.97
31110,4384,SKU00089,3,69.33,0.00,207.99
31111,4384,SKU00143,3,86.24,0.00,258.72
31112,4384,SKU00214,1,69.52,0.00,69.52
31113,4384,SKU00081,2,102.23,3.00,204.46
31114,4385,SKU00155,6,90.94,3.00,545.64
31115,4385,SKU00102,1,118.40,12.00,118.40
31116,4385,SKU00108,6,139.69,0.00,838.14
31117,4385,SKU00028,4,106.70,0.00,426.80
31118,4385,SKU00196,2,246.68,8.00,493.36
31119,4385,SKU00083,8,46.16,0.00,369.28
31120,4385,SKU00067,2,149.02,0.00,298.04
31121,4385,SKU00151,2,53.92,3.00,107.84
31122,4385,SKU00163,11,36.65,0.00,403.15
31123,4385,SKU00218,8,52.89,5.00,423.12
31124,4385,SKU00116,6,143.23,8.00,859.38
31125,4385,SKU00236,4,42.07,8.00,168.28
31126,4386,SKU00080,9,93.46,3.00,841.14
31127,4386,SKU00085,5,134.49,0.00,672.45
31128,4386,SKU00136,2,91.14,0.00,182.28
31129,4386,SKU00135,3,153.15,0.00,459.45
31130,4386,SKU00116,12,147.90,5.00,1774.80
31131,4386,SKU00291,3,34.41,8.00,103.23
31132,4386,SKU00031,19,231.55,12.00,4399.45
31133,4386,SKU00263,2,118.05,8.00,236.10
31134,4387,SKU00251,3,54.21,3.00,162.63
31135,4387,SKU00031,3,231.55,12.00,694.65
31136,4387,SKU00041,16,353.20,3.00,5651.20
31137,4387,SKU00187,5,146.68,3.00,733.40
31138,4387,SKU00189,5,554.76,0.00,2773.80
31139,4387,SKU00067,3,137.10,8.00,411.30
31140,4387,SKU00054,8,162.27,5.00,1298.16
31141,4387,SKU00226,4,44.66,0.00,178.64
31142,4387,SKU00221,3,60.17,5.00,180.51
31143,4387,SKU00172,3,32.48,12.00,97.44
31144,4387,SKU00200,1,277.39,3.00,277.39
31145,4387,SKU00025,1,187.05,3.00,187.05
31146,4387,SKU00093,3,119.54,0.00,358.62
31147,4387,SKU00048,3,116.31,3.00,348.93
31148,4388,SKU00027,2,240.18,12.00,480.36
31149,4388,SKU00083,1,44.78,3.00,44.78
31150,4388,SKU00291,4,35.53,5.00,142.12
31151,4388,SKU00193,1,666.45,3.00,666.45
31152,4388,SKU00266,6,122.02,0.00,732.12
31153,4388,SKU00275,1,72.75,0.00,72.75
31154,4388,SKU00262,2,145.59,5.00,291.18
31155,4388,SKU00278,3,39.60,0.00,118.80
31156,4388,SKU00015,4,148.39,3.00,593.56
31157,4388,SKU00281,4,18.92,3.00,75.68
31158,4388,SKU00108,1,132.71,5.00,132.71
31159,4388,SKU00033,1,228.30,12.00,228.30
31160,4388,SKU00205,3,77.91,3.00,233.73
31161,4388,SKU00093,1,119.54,0.00,119.54
31162,4389,SKU00038,12,295.95,8.00,3551.40
31163,4389,SKU00017,1,250.44,18.00,250.44
31164,4389,SKU00046,3,271.10,5.00,813.30
31165,4389,SKU00070,4,132.45,12.00,529.80
31166,4389,SKU00141,1,94.56,12.00,94.56
31167,4389,SKU00066,1,43.27,5.00,43.27
31168,4389,SKU00277,1,92.87,0.00,92.87
31169,4389,SKU00004,3,268.86,12.00,806.58
31170,4389,SKU00014,2,134.02,3.00,268.04
31171,4389,SKU00159,2,68.55,0.00,137.10
31172,4390,SKU00100,4,128.21,0.00,512.84
31173,4390,SKU00167,1,69.03,3.00,69.03
31174,4390,SKU00110,4,123.37,5.00,493.48
31175,4390,SKU00277,5,85.44,8.00,427.20
31176,4390,SKU00046,11,285.37,0.00,3139.07
31177,4390,SKU00119,2,95.56,0.00,191.12
31178,4390,SKU00172,5,36.91,0.00,184.55
31179,4390,SKU00184,2,242.02,0.00,484.04
31180,4390,SKU00190,4,634.15,3.00,2536.60
31181,4391,SKU00056,3,110.94,3.00,332.82
31182,4391,SKU00008,3,303.34,0.00,910.02
31183,4391,SKU00220,3,60.54,8.00,181.62
31184,4391,SKU00046,9,285.37,0.00,2568.33
31185,4391,SKU00237,6,58.31,3.00,349.86
31186,4391,SKU00243,6,50.87,5.00,305.22
31187,4391,SKU00187,3,146.68,3.00,440.04
31188,4391,SKU00283,4,46.46,12.00,185.84
31189,4391,SKU00087,6,46.53,12.00,279.18
31190,4391,SKU00236,12,45.73,0.00,548.76
31191,4391,SKU00065,1,141.14,3.00,141.14
31192,4392,SKU00140,1,158.38,0.00,158.38
31193,4392,SKU00003,1,318.50,0.00,318.50
31194,4392,SKU00120,7,82.25,0.00,575.75
31195,4392,SKU00050,2,229.94,5.00,459.88
31196,4392,SKU00147,6,84.28,5.00,505.68
31197,4392,SKU00054,3,170.81,0.00,512.43
31198,4392,SKU00184,4,212.98,12.00,851.92
31199,4392,SKU00284,6,42.36,18.00,254.16
31200,4392,SKU00077,2,191.79,0.00,383.58
31201,4393,SKU00120,3,82.25,0.00,246.75
31202,4393,SKU00286,5,35.87,3.00,179.35
31203,4393,SKU00193,3,604.61,12.00,1813.83
31204,4393,SKU00114,5,150.76,8.00,753.80
31205,4393,SKU00199,16,149.38,3.00,2390.08
31206,4393,SKU00177,3,336.14,5.00,1008.42
31207,4393,SKU00230,16,52.99,18.00,847.84
31208,4394,SKU00210,2,62.77,12.00,125.54
31209,4394,SKU00007,2,334.71,18.00,669.42
31210,4394,SKU00224,1,83.98,0.00,83.98
31211,4394,SKU00240,1,16.11,0.00,16.11
31212,4394,SKU00032,10,380.70,0.00,3807.00
31213,4394,SKU00078,3,65.72,0.00,197.16
31214,4394,SKU00024,3,409.27,0.00,1227.81
31215,4394,SKU00281,2,19.51,0.00,39.02
31216,4394,SKU00279,2,37.93,0.00,75.86
31217,4394,SKU00065,2,138.23,5.00,276.46
31218,4394,SKU00099,2,130.14,0.00,260.28
31219,4394,SKU00236,5,45.73,0.00,228.65
31220,4394,SKU00222,3,44.59,8.00,133.77
31221,4394,SKU00229,3,42.99,3.00,128.97
31222,4394,SKU00102,2,130.50,3.00,261.00
31223,4395,SKU00002,2,337.35,0.00,674.70
31224,4395,SKU00203,3,301.32,0.00,903.96
31225,4395,SKU00047,2,168.85,12.00,337.70
31226,4395,SKU00082,7,251.36,3.00,1759.52
31227,4395,SKU00099,5,130.14,0.00,650.70
31228,4395,SKU00181,2,413.63,5.00,827.26
31229,4395,SKU00114,2,163.87,0.00,327.74
31230,4395,SKU00007,3,334.71,18.00,1004.13
31231,4396,SKU00150,11,78.54,12.00,863.94
31232,4396,SKU00026,3,304.42,3.00,913.26
31233,4396,SKU00268,3,82.48,3.00,247.44
31234,4396,SKU00213,2,54.02,3.00,108.04
31235,4396,SKU00251,15,55.89,0.00,838.35
31236,4396,SKU00233,11,44.16,5.00,485.76
31237,4396,SKU00132,1,74.72,3.00,74.72
31238,4397,SKU00027,2,272.93,0.00,545.86
31239,4397,SKU00105,19,75.21,0.00,1428.99
31240,4397,SKU00100,3,128.21,0.00,384.63
31241,4397,SKU00292,6,49.53,0.00,297.18
31242,4397,SKU00148,2,83.73,0.00,167.46
31243,4397,SKU00112,3,36.38,18.00,109.14
31244,4397,SKU00083,5,46.16,0.00,230.80
31245,4397,SKU00061,37,64.05,5.00,2369.85
31246,4397,SKU00122,9,75.73,18.00,681.57
31247,4398,SKU00256,5,70.21,0.00,351.05
31248,4398,SKU00140,10,153.63,3.00,1536.30
31249,4398,SKU00239,3,15.33,0.00,45.99
31250,4398,SKU00053,3,131.13,3.00,393.39
31251,4398,SKU00141,5,107.45,0.00,537.25
31252,4398,SKU00187,5,151.22,0.00,756.10
31253,4398,SKU00089,5,67.25,3.00,336.25
31254,4398,SKU00151,5,53.92,3.00,269.60
31255,4398,SKU00081,16,105.39,0.00,1686.24
31256,4398,SKU00065,1,145.50,0.00,145.50
31257,4398,SKU00131,8,98.94,5.00,791.52
31258,4399,SKU00272,3,65.67,3.00,197.01
31259,4399,SKU00070,6,150.51,0.00,903.06
31260,4399,SKU00292,3,49.53,0.00,148.59
31261,4399,SKU00104,9,51.11,3.00,459.99
31262,4399,SKU00134,6,88.61,0.00,531.66
31263,4399,SKU00251,1,55.89,0.00,55.89
31264,4399,SKU00026,1,313.83,0.00,313.83
31265,4399,SKU00179,2,252.97,0.00,505.94
31266,4399,SKU00082,3,228.03,12.00,684.09
31267,4399,SKU00139,6,104.84,8.00,629.04
31268,4399,SKU00016,2,393.67,0.00,787.34
31269,4400,SKU00039,2,138.60,8.00,277.20
31270,4400,SKU00089,7,67.25,3.00,470.75
31271,4400,SKU00216,4,31.58,0.00,126.32
31272,4400,SKU00292,2,49.53,0.00,99.06
31273,4400,SKU00169,4,44.54,12.00,178.16
31274,4400,SKU00195,7,337.34,8.00,2361.38
31275,4400,SKU00165,5,64.14,18.00,320.70
31276,4400,SKU00159,4,68.55,0.00,274.20
31277,4400,SKU00231,4,40.28,3.00,161.12
31278,4400,SKU00281,2,18.92,3.00,37.84
31279,4400,SKU00093,2,119.54,0.00,239.08
31280,4400,SKU00024,1,396.99,3.00,396.99
31281,4400,SKU00063,1,121.82,0.00,121.82
31282,4400,SKU00085,1,118.35,12.00,118.35
31283,4401,SKU00061,1,67.42,0.00,67.42
31284,4401,SKU00208,4,79.82,0.00,319.28
31285,4401,SKU00068,4,166.03,0.00,664.12
31286,4401,SKU00117,6,64.26,12.00,385.56
31287,4401,SKU00277,2,92.87,0.00,185.74
31288,4401,SKU00212,6,85.34,0.00,512.04
31289,4401,SKU00168,3,44.30,0.00,132.90
31290,4401,SKU00123,1,87.13,0.00,87.13
31291,4401,SKU00265,6,56.98,12.00,341.88
31292,4401,SKU00214,4,66.04,5.00,264.16
31293,4401,SKU00141,4,94.56,12.00,378.24
31294,4401,SKU00085,2,130.46,3.00,260.92
31295,4401,SKU00287,1,35.41,0.00,35.41
31296,4402,SKU00200,2,271.67,5.00,543.34
31297,4402,SKU00137,5,86.79,0.00,433.95
31298,4402,SKU00162,11,43.39,8.00,477.29
31299,4402,SKU00011,2,233.61,3.00,467.22
31300,4402,SKU00028,11,103.50,3.00,1138.50
31301,4402,SKU00056,3,100.65,12.00,301.95
31302,4402,SKU00287,1,32.58,8.00,32.58
31303,4402,SKU00239,2,15.33,0.00,30.66
31304,4402,SKU00139,5,113.96,0.00,569.80
31305,4402,SKU00216,2,25.90,18.00,51.80
31306,4402,SKU00214,2,57.01,18.00,114.02
31307,4402,SKU00161,3,60.51,0.00,181.53
31308,4403,SKU00190,3,601.46,8.00,1804.38
31309,4403,SKU00155,3,93.75,0.00,281.25
31310,4403,SKU00036,17,287.65,12.00,4890.05
31311,4403,SKU00107,12,93.70,0.00,1124.40
31312,4403,SKU00216,3,31.58,0.00,94.74
31313,4403,SKU00214,17,66.04,5.00,1122.68
31314,4403,SKU00088,3,76.59,3.00,229.77
31315,4403,SKU00181,1,400.57,8.00,400.57
31316,4403,SKU00061,23,65.40,3.00,1504.20
31317,4403,SKU00279,17,34.90,8.00,593.30
31318,4403,SKU00121,9,50.86,5.00,457.74
31319,4403,SKU00015,9,140.74,8.00,1266.66
31320,4403,SKU00133,1,57.62,18.00,57.62
31321,4403,SKU00103,6,50.21,0.00,301.26
31322,4403,SKU00046,9,262.54,8.00,2362.86
31323,4403,SKU00288,3,50.84,3.00,152.52
31324,4404,SKU00014,6,138.17,0.00,829.02
31325,4404,SKU00079,11,48.78,3.00,536.58
31326,4404,SKU00216,6,31.58,0.00,189.48
31327,4404,SKU00194,2,399.75,0.00,799.50
31328,4404,SKU00249,3,105.39,0.00,316.17
31329,4404,SKU00193,4,652.71,5.00,2610.84
31330,4404,SKU00032,4,369.28,3.00,1477.12
31331,4404,SKU00022,4,243.59,18.00,974.36
31332,4404,SKU00137,2,84.19,3.00,168.38
31333,4404,SKU00220,2,65.80,0.00,131.60
31334,4404,SKU00281,6,19.51,0.00,117.06
31335,4404,SKU00203,2,292.28,3.00,584.56
31336,4404,SKU00209,2,55.36,5.00,110.72
31337,4404,SKU00144,2,55.48,3.00,110.96
31338,4405,SKU00194,1,367.77,8.00,367.77
31339,4405,SKU00159,3,63.07,8.00,189.21
31340,4405,SKU00189,4,527.02,5.00,2108.08
31341,4405,SKU00214,3,69.52,0.00,208.56
31342,4405,SKU00010,5,172.64,0.00,863.20
31343,4405,SKU00116,31,151.01,3.00,4681.31
31344,4405,SKU00125,3,83.58,0.00,250.74
31345,4405,SKU00134,4,85.95,3.00,343.80
31346,4405,SKU00007,5,408.18,0.00,2040.90
31347,4405,SKU00205,5,80.32,0.00,401.60
31348,4406,SKU00117,2,59.88,18.00,119.76
31349,4406,SKU00004,2,268.86,12.00,537.72
31350,4406,SKU00039,6,143.12,5.00,858.72
31351,4406,SKU00225,3,84.23,0.00,252.69
31352,4406,SKU00206,6,56.14,3.00,336.84
31353,4406,SKU00017,2,296.25,3.00,592.50
31354,4406,SKU00080,3,84.79,12.00,254.37
31355,4406,SKU00151,2,55.59,0.00,111.18
31356,4406,SKU00108,6,128.51,8.00,771.06
31357,4406,SKU00207,5,77.29,8.00,386.45
31358,4406,SKU00097,10,92.18,5.00,921.80
31359,4406,SKU00050,3,229.94,5.00,689.82
31360,4406,SKU00138,3,136.79,0.00,410.37
31361,4406,SKU00064,1,178.58,0.00,178.58
31362,4406,SKU00264,5,113.46,18.00,567.30
31363,4406,SKU00232,1,49.40,0.00,49.40
31364,4407,SKU00114,7,134.37,18.00,940.59
31365,4407,SKU00048,10,119.91,0.00,1199.10
31366,4407,SKU00207,2,84.01,0.00,168.02
31367,4407,SKU00190,2,536.08,18.00,1072.16
31368,4407,SKU00107,3,86.20,8.00,258.60
31369,4407,SKU00030,3,127.97,5.00,383.91
31370,4407,SKU00241,1,24.66,12.00,24.66
31371,4407,SKU00243,3,43.91,18.00,131.73
31372,4407,SKU00004,3,305.52,0.00,916.56
31373,4407,SKU00027,5,272.93,0.00,1364.65
31374,4407,SKU00183,7,572.68,0.00,4008.76
31375,4407,SKU00051,3,107.08,0.00,321.24
31376,4407,SKU00276,2,159.02,3.00,318.04
31377,4408,SKU00136,3,91.14,0.00,273.42
31378,4408,SKU00091,1,212.23,0.00,212.23
31379,4408,SKU00077,2,186.04,3.00,372.08
31380,4408,SKU00212,5,82.78,3.00,413.90
31381,4408,SKU00099,1,130.14,0.00,130.14
31382,4408,SKU00187,3,151.22,0.00,453.66
31383,4408,SKU00176,3,237.13,5.00,711.39
31384,4408,SKU00072,7,64.89,0.00,454.23
31385,4408,SKU00219,2,31.08,3.00,62.16
31386,4408,SKU00161,10,60.51,0.00,605.10
31387,4408,SKU00207,7,84.01,0.00,588.07
31388,4408,SKU00070,2,142.98,5.00,285.96
31389,4408,SKU00002,5,327.23,3.00,1636.15
31390,4408,SKU00053,10,135.19,0.00,1351.90
31391,4408,SKU00227,3,17.98,5.00,53.94
31392,4409,SKU00231,2,39.45,5.00,78.90
31393,4409,SKU00066,8,45.55,0.00,364.40
31394,4409,SKU00228,2,24.33,0.00,48.66
31395,4409,SKU00144,8,57.20,0.00,457.60
31396,4409,SKU00252,2,100.47,0.00,200.94
31397,4409,SKU00116,1,147.90,5.00,147.90
31398,4409,SKU00250,3,67.06,3.00,201.18
31399,4409,SKU00248,11,56.32,5.00,619.52
31400,4409,SKU00024,3,409.27,0.00,1227.81
31401,4410,SKU00177,9,290.14,18.00,2611.26
31402,4410,SKU00088,12,69.48,12.00,833.76
31403,4410,SKU00236,6,42.07,8.00,252.42
31404,4410,SKU00070,6,150.51,0.00,903.06
