data_snapshot,sku,saldo,ruptura
2025-04-27,SKU00070,127,N
2025-04-27,SKU00260,359,N
2025-04-27,SKU00048,134,N
2025-04-27,SKU00089,745,N
2025-04-27,SKU00176,256,N
2025-04-27,SKU00266,294,N
2025-04-27,SKU00164,617,N
2025-04-27,SKU00131,585,N
2025-04-27,SKU00206,318,N
2025-04-27,SKU00187,100,N
2025-04-27,SKU00066,255,N
2025-04-27,SKU00109,752,N
2025-04-27,SKU00167,90,N
2025-04-27,SKU00052,500,N
2025-04-27,SKU00272,241,N
2025-04-27,SKU00064,778,N
2025-04-27,SKU00281,738,N
2025-04-27,SKU00041,431,N
2025-04-27,SKU00031,346,N
2025-04-27,SKU00067,772,N
2025-04-27,SKU00121,796,N
2025-04-27,SKU00036,0,S
2025-04-27,SKU00196,698,N
2025-04-27,SKU00095,573,N
2025-04-27,SKU00125,210,N
2025-04-27,SKU00197,611,N
2025-04-27,SKU00030,0,S
2025-04-27,SKU00033,723,N
2025-04-27,SKU00244,609,N
2025-04-27,SKU00022,310,N
2025-04-27,SKU00251,216,N
2025-04-27,SKU00073,0,S
2025-04-27,SKU00039,385,N
2025-04-27,SKU00080,389,N
2025-04-27,SKU00129,641,N
2025-04-27,SKU00286,515,N
2025-04-27,SKU00011,769,N
2025-04-27,SKU00285,433,N
2025-04-27,SKU00020,707,N
2025-04-27,SKU00264,344,N
2025-04-27,SKU00243,751,N
2025-04-27,SKU00291,341,N
2025-04-27,SKU00207,563,N
2025-04-27,SKU00155,498,N
2025-04-27,SKU00238,132,N
2025-04-27,SKU00133,97,N
2025-04-27,SKU00165,534,N
2025-04-27,SKU00024,379,N
2025-04-27,SKU00055,85,N
2025-04-27,SKU00280,756,N
2025-04-27,SKU00198,314,N
2025-04-27,SKU00114,733,N
2025-04-27,SKU00255,0,S
2025-04-27,SKU00097,398,N
2025-04-27,SKU00075,0,S
2025-04-27,SKU00277,690,N
2025-04-27,SKU00046,83,N
2025-04-27,SKU00110,498,N
2025-04-27,SKU00094,570,N
2025-04-27,SKU00172,568,N
2025-04-27,SKU00043,0,S
2025-04-27,SKU00008,541,N
2025-04-27,SKU00106,645,N
2025-04-27,SKU00116,547,N
2025-04-27,SKU00004,340,N
2025-04-27,SKU00117,129,N
2025-04-27,SKU00214,626,N
2025-04-27,SKU00200,704,N
2025-04-27,SKU00158,589,N
2025-04-27,SKU00038,144,N
2025-04-27,SKU00119,78,N
2025-05-04,SKU00140,422,N
2025-05-04,SKU00214,654,N
2025-05-04,SKU00217,440,N
2025-05-04,SKU00276,477,N
2025-05-04,SKU00131,335,N
2025-05-04,SKU00133,327,N
2025-05-04,SKU00039,177,N
2025-05-04,SKU00289,529,N
2025-05-04,SKU00130,333,N
2025-05-04,SKU00117,238,N
2025-05-04,SKU00113,719,N
2025-05-04,SKU00077,0,S
2025-05-04,SKU00285,554,N
2025-05-04,SKU00157,129,N
2025-05-04,SKU00239,623,N
2025-05-04,SKU00035,118,N
2025-05-04,SKU00165,479,N
2025-05-04,SKU00210,437,N
2025-05-04,SKU00228,600,N
2025-05-04,SKU00185,406,N
2025-05-04,SKU00267,509,N
2025-05-04,SKU00053,0,S
2025-05-04,SKU00052,273,N
2025-05-04,SKU00206,568,N
2025-05-04,SKU00265,689,N
2025-05-04,SKU00074,0,S
2025-05-04,SKU00166,603,N
2025-05-04,SKU00110,505,N
2025-05-04,SKU00204,8,N
2025-05-04,SKU00127,2,N
2025-05-04,SKU00270,593,N
2025-05-04,SKU00121,205,N
2025-05-04,SKU00251,688,N
2025-05-04,SKU00040,790,N
2025-05-04,SKU00271,190,N
2025-05-04,SKU00158,113,N
2025-05-04,SKU00007,719,N
2025-05-04,SKU00281,614,N
2025-05-04,SKU00011,784,N
2025-05-04,SKU00123,373,N
2025-05-04,SKU00284,239,N
2025-05-04,SKU00138,4,N
2025-05-04,SKU00081,204,N
2025-05-04,SKU00134,435,N
2025-05-04,SKU00199,777,N
2025-05-04,SKU00156,19,N
2025-05-04,SKU00018,113,N
2025-05-04,SKU00143,408,N
2025-05-04,SKU00177,186,N
2025-05-04,SKU00249,342,N
2025-05-04,SKU00132,358,N
2025-05-04,SKU00170,656,N
2025-05-04,SKU00197,26,N
2025-05-04,SKU00216,384,N
2025-05-04,SKU00278,302,N
2025-05-04,SKU00176,377,N
2025-05-04,SKU00291,220,N
2025-05-04,SKU00168,283,N
2025-05-04,SKU00235,537,N
2025-05-04,SKU00016,164,N
2025-05-04,SKU00160,261,N
2025-05-04,SKU00032,574,N
2025-05-04,SKU00171,409,N
2025-05-04,SKU00287,756,N
2025-05-04,SKU00292,786,N
2025-05-04,SKU00066,730,N
2025-05-04,SKU00288,443,N
2025-05-04,SKU00193,399,N
2025-05-04,SKU00082,599,N
2025-05-04,SKU00272,676,N
2025-05-04,SKU00019,80,N
2025-05-04,SKU00105,401,N
2025-05-04,SKU00030,349,N
2025-05-04,SKU00080,189,N
2025-05-04,SKU00096,484,N
2025-05-04,SKU00059,694,N
2025-05-04,SKU00234,348,N
2025-05-04,SKU00048,0,S
2025-05-04,SKU00194,625,N
2025-05-04,SKU00225,259,N
2025-05-11,SKU00214,756,N
2025-05-11,SKU00049,227,N
2025-05-11,SKU00075,227,N
2025-05-11,SKU00175,494,N
2025-05-11,SKU00018,440,N
2025-05-11,SKU00218,268,N
2025-05-11,SKU00053,40,N
2025-05-11,SKU00290,108,N
2025-05-11,SKU00271,563,N
2025-05-11,SKU00162,0,S
2025-05-11,SKU00158,649,N
2025-05-11,SKU00172,0,S
2025-05-11,SKU00098,139,N
2025-05-11,SKU00017,680,N
2025-05-11,SKU00289,0,S
2025-05-11,SKU00095,437,N
2025-05-11,SKU00146,507,N
2025-05-11,SKU00087,172,N
2025-05-11,SKU00042,800,N
2025-05-11,SKU00061,442,N
2025-05-11,SKU00122,237,N
2025-05-11,SKU00060,683,N
2025-05-11,SKU00038,675,N
2025-05-11,SKU00090,0,S
2025-05-11,SKU00202,408,N
2025-05-11,SKU00081,129,N
2025-05-11,SKU00079,7,N
2025-05-11,SKU00025,262,N
2025-05-11,SKU00035,518,N
2025-05-11,SKU00156,76,N
2025-05-11,SKU00169,199,N
2025-05-11,SKU00184,497,N
2025-05-11,SKU00039,447,N
2025-05-11,SKU00205,662,N
2025-05-11,SKU00187,157,N
2025-05-11,SKU00094,611,N
2025-05-11,SKU00180,259,N
2025-05-11,SKU00134,441,N
2025-05-11,SKU00002,531,N
2025-05-11,SKU00157,284,N
2025-05-11,SKU00204,0,S
2025-05-11,SKU00283,191,N
2025-05-11,SKU00142,572,N
2025-05-11,SKU00022,780,N
2025-05-11,SKU00107,61,N
2025-05-11,SKU00052,171,N
2025-05-11,SKU00127,0,S
2025-05-11,SKU00165,159,N
2025-05-11,SKU00130,615,N
2025-05-11,SKU00059,531,N
2025-05-11,SKU00102,369,N
2025-05-11,SKU00097,125,N
2025-05-11,SKU00015,0,S
2025-05-11,SKU00043,358,N
2025-05-11,SKU00030,607,N
2025-05-11,SKU00123,648,N
2025-05-11,SKU00011,414,N
2025-05-11,SKU00048,4,N
2025-05-11,SKU00082,231,N
2025-05-11,SKU00058,426,N
2025-05-11,SKU00055,414,N
2025-05-11,SKU00259,707,N
2025-05-11,SKU00014,44,N
2025-05-11,SKU00245,673,N
2025-05-11,SKU00209,103,N
2025-05-11,SKU00051,255,N
2025-05-11,SKU00210,435,N
2025-05-11,SKU00137,292,N
2025-05-11,SKU00021,501,N
2025-05-11,SKU00106,718,N
2025-05-11,SKU00230,185,N
2025-05-11,SKU00070,489,N
2025-05-11,SKU00016,19,N
2025-05-11,SKU00173,0,S
2025-05-11,SKU00032,11,N
2025-05-11,SKU00066,51,N
2025-05-11,SKU00115,376,N
2025-05-11,SKU00141,0,S
2025-05-11,SKU00124,682,N
2025-05-11,SKU00163,43,N
2025-05-18,SKU00123,387,N
2025-05-18,SKU00070,0,S
2025-05-18,SKU00006,657,N
2025-05-18,SKU00211,305,N
2025-05-18,SKU00205,0,S
2025-05-18,SKU00109,124,N
2025-05-18,SKU00180,691,N
2025-05-18,SKU00264,55,N
2025-05-18,SKU00072,543,N
2025-05-18,SKU00259,649,N
2025-05-18,SKU00003,0,S
2025-05-18,SKU00171,747,N
2025-05-18,SKU00140,366,N
2025-05-18,SKU00045,759,N
2025-05-18,SKU00269,426,N
2025-05-18,SKU00060,321,N
2025-05-18,SKU00016,758,N
2025-05-18,SKU00164,0,S
2025-05-18,SKU00161,440,N
2025-05-18,SKU00159,0,S
2025-05-18,SKU00134,760,N
2025-05-18,SKU00037,0,S
2025-05-18,SKU00009,728,N
2025-05-18,SKU00078,37,N
2025-05-18,SKU00278,0,S
2025-05-18,SKU00044,767,N
2025-05-18,SKU00247,240,N
2025-05-18,SKU00133,135,N
2025-05-18,SKU00243,760,N
2025-05-18,SKU00207,391,N
2025-05-18,SKU00288,110,N
2025-05-18,SKU00039,426,N
2025-05-18,SKU00076,743,N
2025-05-18,SKU00073,22,N
2025-05-18,SKU00183,552,N
2025-05-18,SKU00291,685,N
2025-05-18,SKU00195,249,N
2025-05-18,SKU00202,752,N
2025-05-18,SKU00021,602,N
2025-05-18,SKU00100,283,N
2025-05-18,SKU00188,0,S
2025-05-18,SKU00273,159,N
2025-05-18,SKU00029,186,N
2025-05-18,SKU00138,132,N
2025-05-18,SKU00108,434,N
2025-05-18,SKU00136,28,N
2025-05-18,SKU00114,98,N
2025-05-18,SKU00239,772,N
2025-05-18,SKU00255,562,N
2025-05-18,SKU00240,27,N
2025-05-18,SKU00275,71,N
2025-05-18,SKU00131,134,N
2025-05-18,SKU00050,337,N
2025-05-18,SKU00270,0,S
2025-05-18,SKU00271,524,N
2025-05-18,SKU00155,582,N
2025-05-18,SKU00124,746,N
2025-05-18,SKU00281,575,N
2025-05-18,SKU00034,435,N
2025-05-18,SKU00046,584,N
2025-05-18,SKU00237,157,N
2025-05-18,SKU00065,257,N
2025-05-18,SKU00075,509,N
2025-05-18,SKU00067,275,N
2025-05-18,SKU00206,0,S
2025-05-18,SKU00157,112,N
2025-05-18,SKU00152,0,S
2025-05-18,SKU00082,155,N
2025-05-18,SKU00286,554,N
2025-05-18,SKU00218,0,S
2025-05-18,SKU00130,533,N
2025-05-18,SKU00257,656,N
2025-05-18,SKU00068,224,N
2025-05-18,SKU00246,55,N
2025-05-18,SKU00064,0,S
2025-05-18,SKU00268,605,N
2025-05-18,SKU00201,247,N
2025-05-18,SKU00030,275,N
2025-05-18,SKU00153,32,N
2025-05-18,SKU00215,70,N
2025-05-25,SKU00081,587,N
2025-05-25,SKU00028,129,N
2025-05-25,SKU00068,790,N
2025-05-25,SKU00016,630,N
2025-05-25,SKU00191,0,S
2025-05-25,SKU00073,655,N
2025-05-25,SKU00085,415,N
2025-05-25,SKU00030,719,N
2025-05-25,SKU00130,406,N
2025-05-25,SKU00180,791,N
2025-05-25,SKU00268,670,N
2025-05-25,SKU00232,0,S
2025-05-25,SKU00239,321,N
2025-05-25,SKU00131,170,N
2025-05-25,SKU00001,176,N
2025-05-25,SKU00112,473,N
2025-05-25,SKU00290,531,N
2025-05-25,SKU00077,486,N
2025-05-25,SKU00061,366,N
2025-05-25,SKU00216,344,N
2025-05-25,SKU00058,181,N
2025-05-25,SKU00069,108,N
2025-05-25,SKU00265,132,N
2025-05-25,SKU00171,246,N
2025-05-25,SKU00043,0,S
2025-05-25,SKU00117,628,N
2025-05-25,SKU00107,582,N
2025-05-25,SKU00082,92,N
2025-05-25,SKU00022,83,N
2025-05-25,SKU00204,48,N
2025-05-25,SKU00101,152,N
2025-05-25,SKU00048,312,N
2025-05-25,SKU00192,233,N
2025-05-25,SKU00231,0,S
2025-05-25,SKU00252,0,S
2025-05-25,SKU00174,739,N
2025-05-25,SKU00095,430,N
2025-05-25,SKU00160,230,N
2025-05-25,SKU00128,0,S
2025-05-25,SKU00017,440,N
2025-05-25,SKU00201,430,N
2025-05-25,SKU00026,379,N
2025-05-25,SKU00158,217,N
2025-05-25,SKU00116,205,N
2025-05-25,SKU00114,476,N
2025-05-25,SKU00133,0,S
2025-05-25,SKU00249,361,N
2025-05-25,SKU00148,584,N
2025-05-25,SKU00240,70,N
2025-05-25,SKU00193,134,N
2025-05-25,SKU00021,0,S
2025-05-25,SKU00250,630,N
2025-05-25,SKU00015,147,N
2025-05-25,SKU00189,0,S
2025-05-25,SKU00226,201,N
2025-05-25,SKU00046,187,N
2025-05-25,SKU00144,110,N
2025-05-25,SKU00195,404,N
2025-05-25,SKU00098,207,N
2025-05-25,SKU00057,234,N
2025-05-25,SKU00194,794,N
2025-05-25,SKU00099,58,N
2025-05-25,SKU00278,486,N
2025-05-25,SKU00221,399,N
2025-05-25,SKU00218,425,N
2025-05-25,SKU00271,141,N
2025-05-25,SKU00007,400,N
2025-05-25,SKU00134,0,S
2025-05-25,SKU00182,757,N
2025-05-25,SKU00272,108,N
2025-05-25,SKU00044,0,S
2025-05-25,SKU00255,11,N
2025-05-25,SKU00168,39,N
2025-05-25,SKU00164,210,N
2025-05-25,SKU00270,307,N
2025-05-25,SKU00145,81,N
2025-05-25,SKU00039,488,N
2025-05-25,SKU00177,0,S
2025-05-25,SKU00264,664,N
2025-05-25,SKU00126,800,N
2025-06-01,SKU00025,580,N
2025-06-01,SKU00003,327,N
2025-06-01,SKU00144,0,S
2025-06-01,SKU00256,520,N
2025-06-01,SKU00219,17,N
2025-06-01,SKU00100,513,N
2025-06-01,SKU00250,547,N
2025-06-01,SKU00171,667,N
2025-06-01,SKU00087,637,N
2025-06-01,SKU00259,258,N
2025-06-01,SKU00266,304,N
2025-06-01,SKU00244,760,N
2025-06-01,SKU00268,233,N
2025-06-01,SKU00023,554,N
2025-06-01,SKU00189,155,N
2025-06-01,SKU00002,336,N
2025-06-01,SKU00064,259,N
2025-06-01,SKU00040,795,N
2025-06-01,SKU00093,246,N
2025-06-01,SKU00054,542,N
2025-06-01,SKU00204,342,N
2025-06-01,SKU00269,679,N
2025-06-01,SKU00170,648,N
2025-06-01,SKU00282,432,N
2025-06-01,SKU00128,706,N
2025-06-01,SKU00241,267,N
2025-06-01,SKU00172,480,N
2025-06-01,SKU00016,0,S
2025-06-01,SKU00133,629,N
2025-06-01,SKU00113,460,N
2025-06-01,SKU00027,261,N
2025-06-01,SKU00046,465,N
2025-06-01,SKU00242,749,N
2025-06-01,SKU00017,331,N
2025-06-01,SKU00114,375,N
2025-06-01,SKU00029,301,N
2025-06-01,SKU00264,146,N
2025-06-01,SKU00118,255,N
2025-06-01,SKU00190,0,S
2025-06-01,SKU00050,0,S
2025-06-01,SKU00175,647,N
2025-06-01,SKU00034,683,N
2025-06-01,SKU00001,153,N
2025-06-01,SKU00134,17,N
2025-06-01,SKU00081,318,N
2025-06-01,SKU00216,575,N
2025-06-01,SKU00066,74,N
2025-06-01,SKU00203,555,N
2025-06-01,SKU00077,252,N
2025-06-01,SKU00067,623,N
2025-06-01,SKU00234,505,N
2025-06-01,SKU00045,601,N
2025-06-01,SKU00136,334,N
2025-06-01,SKU00260,334,N
2025-06-01,SKU00035,793,N
2025-06-01,SKU00061,0,S
2025-06-01,SKU00154,0,S
2025-06-01,SKU00018,0,S
2025-06-01,SKU00086,0,S
2025-06-01,SKU00024,428,N
2025-06-01,SKU00101,552,N
2025-06-01,SKU00230,361,N
2025-06-01,SKU00236,725,N
2025-06-01,SKU00284,95,N
2025-06-01,SKU00102,51,N
2025-06-01,SKU00071,435,N
2025-06-01,SKU00089,209,N
2025-06-01,SKU00165,707,N
2025-06-01,SKU00275,70,N
2025-06-01,SKU00059,115,N
2025-06-01,SKU00069,487,N
2025-06-01,SKU00068,698,N
2025-06-01,SKU00232,0,S
2025-06-01,SKU00107,783,N
2025-06-01,SKU00056,651,N
2025-06-01,SKU00137,310,N
2025-06-01,SKU00019,317,N
2025-06-01,SKU00163,606,N
2025-06-01,SKU00145,360,N
2025-06-01,SKU00186,624,N
2025-06-08,SKU00096,396,N
2025-06-08,SKU00102,526,N
2025-06-08,SKU00076,478,N
2025-06-08,SKU00112,406,N
2025-06-08,SKU00162,603,N
2025-06-08,SKU00089,77,N
2025-06-08,SKU00242,262,N
2025-06-08,SKU00039,47,N
2025-06-08,SKU00045,509,N
2025-06-08,SKU00216,555,N
2025-06-08,SKU00103,684,N
2025-06-08,SKU00274,478,N
2025-06-08,SKU00188,545,N
2025-06-08,SKU00022,180,N
2025-06-08,SKU00235,667,N
2025-06-08,SKU00138,254,N
2025-06-08,SKU00220,203,N
2025-06-08,SKU00029,263,N
2025-06-08,SKU00254,0,S
2025-06-08,SKU00133,470,N
2025-06-08,SKU00189,0,S
2025-06-08,SKU00134,672,N
2025-06-08,SKU00241,766,N
2025-06-08,SKU00054,700,N
2025-06-08,SKU00044,462,N
2025-06-08,SKU00100,385,N
2025-06-08,SKU00125,235,N
2025-06-08,SKU00093,0,S
2025-06-08,SKU00069,342,N
2025-06-08,SKU00008,755,N
2025-06-08,SKU00227,75,N
2025-06-08,SKU00094,325,N
2025-06-08,SKU00087,699,N
2025-06-08,SKU00238,61,N
2025-06-08,SKU00286,0,S
2025-06-08,SKU00031,38,N
2025-06-08,SKU00205,630,N
2025-06-08,SKU00085,133,N
2025-06-08,SKU00234,680,N
2025-06-08,SKU00289,108,N
2025-06-08,SKU00060,483,N
2025-06-08,SKU00233,13,N
2025-06-08,SKU00024,694,N
2025-06-08,SKU00079,763,N
2025-06-08,SKU00009,358,N
2025-06-08,SKU00213,0,S
2025-06-08,SKU00048,561,N
2025-06-08,SKU00012,480,N
2025-06-08,SKU00139,0,S
2025-06-08,SKU00107,722,N
2025-06-08,SKU00081,635,N
2025-06-08,SKU00002,0,S
2025-06-08,SKU00187,24,N
2025-06-08,SKU00271,761,N
2025-06-08,SKU00032,407,N
2025-06-08,SKU00237,0,S
2025-06-08,SKU00097,307,N
2025-06-08,SKU00251,734,N
2025-06-08,SKU00160,629,N
2025-06-08,SKU00169,327,N
2025-06-08,SKU00074,77,N
2025-06-08,SKU00051,78,N
2025-06-08,SKU00164,216,N
2025-06-08,SKU00005,0,S
2025-06-08,SKU00229,351,N
2025-06-08,SKU00231,556,N
2025-06-08,SKU00215,82,N
2025-06-08,SKU00175,82,N
2025-06-08,SKU00006,322,N
2025-06-08,SKU00246,719,N
2025-06-08,SKU00191,0,S
2025-06-08,SKU00185,457,N
2025-06-08,SKU00059,429,N
2025-06-08,SKU00197,89,N
2025-06-08,SKU00052,602,N
2025-06-08,SKU00121,558,N
2025-06-08,SKU00041,615,N
2025-06-08,SKU00152,503,N
2025-06-08,SKU00025,98,N
2025-06-08,SKU00068,620,N
2025-06-15,SKU00175,671,N
2025-06-15,SKU00178,157,N
2025-06-15,SKU00115,141,N
2025-06-15,SKU00183,643,N
2025-06-15,SKU00192,0,S
2025-06-15,SKU00208,0,S
2025-06-15,SKU00211,420,N
2025-06-15,SKU00209,0,S
2025-06-15,SKU00079,730,N
2025-06-15,SKU00030,384,N
2025-06-15,SKU00180,0,S
2025-06-15,SKU00233,178,N
2025-06-15,SKU00142,775,N
2025-06-15,SKU00238,455,N
2025-06-15,SKU00119,535,N
2025-06-15,SKU00266,323,N
2025-06-15,SKU00144,321,N
2025-06-15,SKU00259,38,N
2025-06-15,SKU00221,587,N
2025-06-15,SKU00189,661,N
2025-06-15,SKU00179,249,N
2025-06-15,SKU00064,323,N
2025-06-15,SKU00195,614,N
2025-06-15,SKU00133,0,S
2025-06-15,SKU00134,674,N
2025-06-15,SKU00057,797,N
2025-06-15,SKU00130,179,N
2025-06-15,SKU00186,786,N
2025-06-15,SKU00174,0,S
2025-06-15,SKU00194,435,N
2025-06-15,SKU00290,0,S
2025-06-15,SKU00138,0,S
2025-06-15,SKU00096,118,N
2025-06-15,SKU00053,649,N
2025-06-15,SKU00287,424,N
2025-06-15,SKU00117,137,N
2025-06-15,SKU00264,439,N
2025-06-15,SKU00268,0,S
2025-06-15,SKU00160,566,N
2025-06-15,SKU00240,40,N
2025-06-15,SKU00069,761,N
2025-06-15,SKU00164,466,N
2025-06-15,SKU00024,703,N
2025-06-15,SKU00062,597,N
2025-06-15,SKU00129,793,N
2025-06-15,SKU00275,563,N
2025-06-15,SKU00131,730,N
2025-06-15,SKU00242,448,N
2025-06-15,SKU00001,373,N
2025-06-15,SKU00292,501,N
2025-06-15,SKU00025,256,N
2025-06-15,SKU00101,602,N
2025-06-15,SKU00018,425,N
2025-06-15,SKU00080,541,N
2025-06-15,SKU00046,0,S
2025-06-15,SKU00045,0,S
2025-06-15,SKU00151,663,N
2025-06-15,SKU00245,134,N
2025-06-15,SKU00159,289,N
2025-06-15,SKU00060,714,N
2025-06-15,SKU00273,157,N
2025-06-15,SKU00288,248,N
2025-06-15,SKU00237,220,N
2025-06-15,SKU00282,754,N
2025-06-15,SKU00106,86,N
2025-06-15,SKU00253,67,N
2025-06-15,SKU00083,729,N
2025-06-15,SKU00193,704,N
2025-06-15,SKU00185,0,S
2025-06-15,SKU00205,319,N
2025-06-15,SKU00044,0,S
2025-06-15,SKU00043,645,N
2025-06-15,SKU00257,721,N
2025-06-15,SKU00072,65,N
2025-06-15,SKU00162,86,N
2025-06-15,SKU00187,0,S
2025-06-15,SKU00270,0,S
2025-06-15,SKU00041,457,N
2025-06-15,SKU00265,367,N
2025-06-15,SKU00203,148,N
2025-06-22,SKU00202,52,N
2025-06-22,SKU00062,425,N
2025-06-22,SKU00091,641,N
2025-06-22,SKU00217,519,N
2025-06-22,SKU00018,745,N
2025-06-22,SKU00177,214,N
2025-06-22,SKU00131,486,N
2025-06-22,SKU00186,0,S
2025-06-22,SKU00233,307,N
2025-06-22,SKU00173,758,N
2025-06-22,SKU00059,664,N
2025-06-22,SKU00149,0,S
2025-06-22,SKU00185,87,N
2025-06-22,SKU00168,188,N
2025-06-22,SKU00102,0,S
2025-06-22,SKU00230,150,N
2025-06-22,SKU00012,610,N
2025-06-22,SKU00232,330,N
2025-06-22,SKU00068,109,N
2025-06-22,SKU00132,211,N
2025-06-22,SKU00266,724,N
2025-06-22,SKU00226,353,N
2025-06-22,SKU00191,677,N
2025-06-22,SKU00030,1,N
2025-06-22,SKU00144,731,N
2025-06-22,SKU00112,147,N
2025-06-22,SKU00022,718,N
2025-06-22,SKU00033,260,N
2025-06-22,SKU00252,505,N
2025-06-22,SKU00238,72,N
2025-06-22,SKU00046,79,N
2025-06-22,SKU00085,692,N
2025-06-22,SKU00274,622,N
2025-06-22,SKU00039,711,N
2025-06-22,SKU00154,74,N
2025-06-22,SKU00253,377,N
2025-06-22,SKU00218,130,N
2025-06-22,SKU00188,736,N
2025-06-22,SKU00136,615,N
2025-06-22,SKU00282,551,N
2025-06-22,SKU00156,248,N
2025-06-22,SKU00276,120,N
2025-06-22,SKU00223,74,N
2025-06-22,SKU00078,446,N
2025-06-22,SKU00034,0,S
2025-06-22,SKU00242,574,N
2025-06-22,SKU00110,611,N
2025-06-22,SKU00040,412,N
2025-06-22,SKU00200,744,N
2025-06-22,SKU00164,692,N
2025-06-22,SKU00087,292,N
2025-06-22,SKU00158,142,N
2025-06-22,SKU00065,518,N
2025-06-22,SKU00128,336,N
2025-06-22,SKU00189,743,N
2025-06-22,SKU00042,500,N
2025-06-22,SKU00079,0,S
2025-06-22,SKU00089,688,N
2025-06-22,SKU00044,0,S
2025-06-22,SKU00231,80,N
2025-06-22,SKU00216,788,N
2025-06-22,SKU00121,406,N
2025-06-22,SKU00075,262,N
2025-06-22,SKU00203,0,S
2025-06-22,SKU00001,179,N
2025-06-22,SKU00268,603,N
2025-06-22,SKU00214,36,N
2025-06-22,SKU00151,150,N
2025-06-22,SKU00288,265,N
2025-06-22,SKU00278,5,N
2025-06-22,SKU00160,58,N
2025-06-22,SKU00094,673,N
2025-06-22,SKU00208,733,N
2025-06-22,SKU00204,600,N
2025-06-22,SKU00115,245,N
2025-06-22,SKU00129,350,N
2025-06-22,SKU00100,180,N
2025-06-22,SKU00023,31,N
2025-06-22,SKU00003,237,N
2025-06-22,SKU00147,641,N
2025-06-29,SKU00001,656,N
2025-06-29,SKU00012,608,N
2025-06-29,SKU00195,760,N
2025-06-29,SKU00191,285,N
2025-06-29,SKU00091,712,N
2025-06-29,SKU00177,395,N
2025-06-29,SKU00079,0,S
2025-06-29,SKU00064,377,N
2025-06-29,SKU00267,642,N
2025-06-29,SKU00184,0,S
2025-06-29,SKU00252,20,N
2025-06-29,SKU00055,373,N
2025-06-29,SKU00132,315,N
2025-06-29,SKU00052,516,N
2025-06-29,SKU00124,579,N
2025-06-29,SKU00014,339,N
2025-06-29,SKU00217,800,N
2025-06-29,SKU00283,0,S
2025-06-29,SKU00190,639,N
2025-06-29,SKU00020,9,N
2025-06-29,SKU00206,473,N
2025-06-29,SKU00078,319,N
2025-06-29,SKU00285,81,N
2025-06-29,SKU00069,0,S
2025-06-29,SKU00249,117,N
2025-06-29,SKU00274,593,N
2025-06-29,SKU00097,621,N
2025-06-29,SKU00088,61,N
2025-06-29,SKU00084,715,N
2025-06-29,SKU00246,776,N
2025-06-29,SKU00161,581,N
2025-06-29,SKU00037,511,N
2025-06-29,SKU00147,684,N
2025-06-29,SKU00264,341,N
2025-06-29,SKU00270,288,N
2025-06-29,SKU00031,327,N
2025-06-29,SKU00281,0,S
2025-06-29,SKU00251,489,N
2025-06-29,SKU00010,474,N
2025-06-29,SKU00082,34,N
2025-06-29,SKU00279,32,N
2025-06-29,SKU00212,369,N
2025-06-29,SKU00160,304,N
2025-06-29,SKU00133,3,N
2025-06-29,SKU00105,734,N
2025-06-29,SKU00232,97,N
2025-06-29,SKU00266,128,N
2025-06-29,SKU00060,488,N
2025-06-29,SKU00207,365,N
2025-06-29,SKU00271,710,N
2025-06-29,SKU00228,434,N
2025-06-29,SKU00233,642,N
2025-06-29,SKU00113,552,N
2025-06-29,SKU00208,569,N
2025-06-29,SKU00081,496,N
2025-06-29,SKU00265,712,N
2025-06-29,SKU00178,110,N
2025-06-29,SKU00056,0,S
2025-06-29,SKU00003,740,N
2025-06-29,SKU00150,118,N
2025-06-29,SKU00004,228,N
2025-06-29,SKU00243,431,N
2025-06-29,SKU00260,571,N
2025-06-29,SKU00130,700,N
2025-06-29,SKU00166,273,N
2025-06-29,SKU00135,742,N
2025-06-29,SKU00128,500,N
2025-06-29,SKU00059,263,N
2025-06-29,SKU00268,107,N
2025-06-29,SKU00153,152,N
2025-06-29,SKU00008,416,N
2025-06-29,SKU00239,303,N
2025-06-29,SKU00127,390,N
2025-06-29,SKU00159,445,N
2025-06-29,SKU00179,87,N
2025-06-29,SKU00230,403,N
2025-06-29,SKU00023,753,N
2025-06-29,SKU00111,208,N
2025-06-29,SKU00029,318,N
2025-06-29,SKU00237,32,N
2025-07-06,SKU00179,311,N
2025-07-06,SKU00157,603,N
2025-07-06,SKU00181,320,N
2025-07-06,SKU00246,481,N
2025-07-06,SKU00170,751,N
2025-07-06,SKU00169,211,N
2025-07-06,SKU00020,445,N
2025-07-06,SKU00104,770,N
2025-07-06,SKU00037,707,N
2025-07-06,SKU00143,267,N
2025-07-06,SKU00074,290,N
2025-07-06,SKU00081,314,N
2025-07-06,SKU00273,225,N
2025-07-06,SKU00269,401,N
2025-07-06,SKU00063,711,N
2025-07-06,SKU00071,792,N
2025-07-06,SKU00052,98,N
2025-07-06,SKU00237,68,N
2025-07-06,SKU00041,538,N
2025-07-06,SKU00110,541,N
2025-07-06,SKU00117,135,N
2025-07-06,SKU00154,755,N
2025-07-06,SKU00001,267,N
2025-07-06,SKU00053,377,N
2025-07-06,SKU00065,336,N
2025-07-06,SKU00218,0,S
2025-07-06,SKU00129,218,N
2025-07-06,SKU00155,421,N
2025-07-06,SKU00116,565,N
2025-07-06,SKU00232,107,N
2025-07-06,SKU00142,772,N
