pagamento_id,pedido_id,forma_pagamento,parcelas,valor,taxa_pct,valor_liquido,data_vencimento,data_pagamento,status_pagamento
9129,9464,PIX,1,353.01,0.00,353.01,2026-07-24,2026-07-24,Pago
9130,9465,Dinheiro,1,8782.53,0.00,8782.53,2025-11-12,2025-11-12,Pago
9131,9466,Boleto 14 dias,1,2580.75,0.00,2580.75,2026-01-01,,Inadimplente
9132,9467,Boleto 14 dias,1,6179.92,0.00,6179.92,2026-02-12,2026-02-12,Pago
9133,9468,Boleto 14 dias,1,4206.82,0.00,4206.82,2026-04-17,2026-04-17,Pago
9134,9469,PIX,1,4174.27,0.00,4174.27,2026-05-16,2026-05-16,Pago
9135,9470,Boleto 28 dias,1,2871.53,0.00,2871.53,2026-07-20,2026-07-20,Pago
9136,9472,PIX,1,1913.59,0.00,1913.59,2024-09-10,2024-09-10,Pago
9137,9473,Boleto 14 dias,1,367.49,0.00,367.49,2024-12-24,2024-12-27,Pago
9138,9474,Boleto 14 dias,1,642.04,0.00,642.04,2025-02-18,2025-03-09,Pago com atraso
9139,9475,Boleto 14 dias,1,1154.24,0.00,1154.24,2025-05-07,2025-05-07,Pago
9140,9476,Cartão de crédito,3,412.60,3.20,399.40,2025-08-23,2025-08-23,Pago
9141,9477,Cartão de crédito,6,3252.71,3.20,3148.62,2025-11-11,2025-11-11,Pago
9142,9478,Boleto 14 dias,1,1564.23,0.00,1564.23,2026-02-03,2026-02-03,Pago
9143,9479,Cheque a prazo,1,2310.33,0.00,2310.33,2026-06-22,2026-06-25,Pago
9144,9481,PIX,1,646.62,0.00,646.62,2024-09-25,2024-09-25,Pago
9145,9482,Boleto 28 dias,1,858.60,0.00,858.60,2024-12-31,2025-01-24,Pago com atraso
9146,9483,Cheque a prazo,1,1689.40,0.00,1689.40,2025-03-11,2025-03-11,Pago
9147,9484,PIX,1,2713.77,0.00,2713.77,2025-03-31,2025-04-01,Pago
9148,9485,Cartão de crédito,4,2573.18,3.20,2490.84,2025-06-04,2025-06-04,Pago
9149,9486,Dinheiro,1,2249.53,0.00,2249.53,2025-09-08,2025-09-08,Pago
9150,9487,PIX,1,1599.49,0.00,1599.49,2025-12-24,2025-12-24,Pago
9151,9488,Cartão de débito,1,1493.04,1.80,1466.17,2026-03-28,2026-04-22,Pago com atraso
9152,9489,Dinheiro,1,412.16,0.00,412.16,2026-05-21,2026-06-13,Pago com atraso
9153,9490,Boleto 28 dias,1,2274.34,0.00,2274.34,2024-10-10,2024-10-10,Pago
9154,9491,Cartão de crédito,6,5303.73,3.20,5134.01,2024-11-22,2024-11-22,Pago
9155,9492,Dinheiro,1,1193.45,0.00,1193.45,2025-03-01,2025-03-01,Pago
9156,9493,Cartão de crédito,1,5156.27,3.20,4991.27,2025-07-04,2025-07-05,Pago
9157,9494,PIX,1,3941.04,0.00,3941.04,2025-11-06,2025-11-06,Pago
9158,9495,Boleto 14 dias,1,615.15,0.00,615.15,2026-02-26,2026-02-26,Pago
9159,9496,Boleto 28 dias,1,845.93,0.00,845.93,2026-06-19,2026-06-19,Pago
9160,9497,PIX,1,716.73,0.00,716.73,2026-07-28,2026-07-28,Pago
9161,9498,Dinheiro,1,3643.85,0.00,3643.85,2024-09-19,,Inadimplente
9162,9499,Boleto 28 dias,1,7656.81,0.00,7656.81,2024-12-10,2024-12-10,Pago
9163,9500,PIX,1,3231.35,0.00,3231.35,2025-01-15,2025-01-16,Pago
9164,9501,Boleto 28 dias,1,2996.76,0.00,2996.76,2025-03-31,2025-04-01,Pago
9165,9502,Dinheiro,1,1132.84,0.00,1132.84,2025-05-09,2025-05-09,Pago
9166,9503,PIX,1,2506.90,0.00,2506.90,2025-07-07,2025-07-07,Pago
9167,9504,PIX,1,2231.87,0.00,2231.87,2025-08-11,2025-08-12,Pago
9168,9505,Cartão de crédito,1,3152.12,3.20,3051.25,2025-09-30,2025-10-07,Pago
9169,9506,Boleto 28 dias,1,2926.62,0.00,2926.62,2026-01-15,2026-01-15,Pago
9170,9507,Cartão de crédito,1,929.52,3.20,899.78,2026-01-31,2026-02-01,Pago
9171,9508,Boleto 28 dias,1,5377.96,0.00,5377.96,2026-04-08,2026-04-08,Pago
9172,9509,Boleto 28 dias,1,2480.68,0.00,2480.68,2026-05-13,2026-05-20,Pago
9173,9510,Boleto 14 dias,1,1714.46,0.00,1714.46,2026-06-02,2026-06-03,Pago
9174,9511,Cartão de crédito,1,5194.71,3.20,5028.48,2026-07-08,2026-07-11,Pago
9175,9512,Boleto 28 dias,1,1893.06,0.00,1893.06,2026-09-05,,Em aberto
9176,9513,Boleto 28 dias,1,6559.30,0.00,6559.30,2024-10-04,2024-10-19,Pago
9177,9514,PIX,1,7647.92,0.00,7647.92,2024-10-24,2024-11-22,Pago com atraso
9178,9515,Cartão de crédito,2,935.80,3.20,905.85,2024-12-31,2025-01-15,Pago
9179,9516,Boleto 14 dias,1,2755.33,0.00,2755.33,2025-03-06,2025-03-06,Pago
9180,9517,Boleto 28 dias,1,7448.20,0.00,7448.20,2025-04-30,2025-04-30,Pago
9181,9518,Boleto 14 dias,1,1401.91,0.00,1401.91,2025-05-20,2025-07-18,Pago com atraso
9182,9519,PIX,1,1025.85,0.00,1025.85,2025-06-18,2025-06-21,Pago
9183,9520,Dinheiro,1,4526.65,0.00,4526.65,2025-07-28,2025-08-24,Pago com atraso
9184,9521,Boleto 14 dias,1,3360.52,0.00,3360.52,2025-09-19,2025-09-19,Pago
9185,9522,Cartão de débito,1,1420.14,1.80,1394.58,2025-11-05,2025-11-08,Pago
9186,9523,Boleto 14 dias,1,1037.09,0.00,1037.09,2026-02-03,2026-02-03,Pago
9187,9524,Boleto 28 dias,1,964.67,0.00,964.67,2026-04-03,2026-04-03,Pago
9188,9525,Boleto 14 dias,1,858.13,0.00,858.13,2026-05-02,2026-05-03,Pago
9189,9526,Cartão de crédito,1,8434.15,3.20,8164.26,2026-06-20,2026-06-21,Pago
9190,9527,Cartão de crédito,1,3229.83,3.20,3126.48,2026-08-07,2026-08-07,Pago
9191,9528,Boleto 14 dias,1,11890.82,0.00,11890.82,2024-10-01,2024-11-01,Pago com atraso
9192,9529,Cartão de crédito,1,1625.14,3.20,1573.14,2024-11-22,2024-11-22,Pago
9193,9530,PIX,1,927.22,0.00,927.22,2025-02-12,2025-02-13,Pago
9194,9531,PIX,1,1732.76,0.00,1732.76,2025-04-28,2025-04-28,Pago
9195,9532,Boleto 28 dias,1,456.84,0.00,456.84,2025-08-25,2025-09-09,Pago
9196,9533,PIX,1,2901.85,0.00,2901.85,2025-10-25,2025-10-25,Pago
9197,9534,Cheque a prazo,1,2374.86,0.00,2374.86,2026-03-16,2026-03-16,Pago
9198,9535,PIX,1,1139.89,0.00,1139.89,2026-04-15,2026-04-22,Pago
9199,9536,Cartão de crédito,2,1668.11,3.20,1614.73,2026-08-15,2026-08-15,Pago
9200,9537,Boleto 28 dias,1,934.88,0.00,934.88,2024-10-18,2024-10-18,Pago
9201,9538,Cartão de débito,1,1786.74,1.80,1754.58,2024-11-24,2024-11-24,Pago
9202,9539,Boleto 28 dias,1,3046.16,0.00,3046.16,2025-04-06,2025-04-27,Pago com atraso
9203,9540,Boleto 28 dias,1,1453.34,0.00,1453.34,2025-07-29,2025-07-29,Pago
9204,9542,Boleto 14 dias,1,678.03,0.00,678.03,2026-01-23,2026-01-23,Pago
9205,9543,Boleto 14 dias,1,478.07,0.00,478.07,2026-05-28,2026-05-28,Pago
9206,9544,Boleto 28 dias,1,659.56,0.00,659.56,2026-08-26,2026-08-29,Pago
9207,9545,PIX,1,2284.96,0.00,2284.96,2024-09-10,2024-09-11,Pago
9208,9546,Boleto 14 dias,1,9821.22,0.00,9821.22,2024-11-28,2024-11-29,Pago
9209,9547,Boleto 28 dias,1,1995.61,0.00,1995.61,2025-01-20,2025-01-20,Pago
9210,9548,Cartão de crédito,1,3631.18,3.20,3514.98,2025-03-05,2025-03-05,Pago
9211,9549,Cartão de crédito,1,4863.97,3.20,4708.32,2025-04-30,2025-04-30,Pago
9212,9550,Dinheiro,1,439.89,0.00,439.89,2025-06-20,2025-06-20,Pago
9213,9551,Boleto 28 dias,1,2970.11,0.00,2970.11,2025-09-10,2025-09-13,Pago
9214,9552,Boleto 28 dias,1,3463.39,0.00,3463.39,2025-11-18,2025-11-19,Pago
9215,9553,Boleto 28 dias,1,1965.26,0.00,1965.26,2026-01-23,2026-01-23,Pago
9216,9554,Cheque a prazo,1,2120.23,0.00,2120.23,2026-03-03,2026-03-03,Pago
9217,9555,Cartão de crédito,4,2621.82,3.20,2537.92,2026-03-27,2026-03-27,Pago
9218,9556,Boleto 28 dias,1,1977.64,0.00,1977.64,2026-06-05,,Inadimplente
9219,9558,Boleto 28 dias,1,1002.13,0.00,1002.13,2026-09-24,,Em aberto
9220,9559,Boleto 28 dias,1,2331.48,0.00,2331.48,2024-10-10,2024-10-25,Pago
9221,9560,Dinheiro,1,3035.64,0.00,3035.64,2024-11-08,2024-11-08,Pago
9222,9561,Boleto 28 dias,1,500.99,0.00,500.99,2025-01-10,2025-01-10,Pago
9223,9562,Boleto 28 dias,1,1083.43,0.00,1083.43,2025-02-18,2025-02-19,Pago
9224,9563,Boleto 14 dias,1,3075.06,0.00,3075.06,2025-03-21,2025-03-28,Pago
9225,9564,Cartão de débito,1,2140.47,1.80,2101.94,2025-05-14,2025-05-14,Pago
9226,9565,Boleto 14 dias,1,481.50,0.00,481.50,2025-08-05,2025-08-08,Pago
9227,9566,Cartão de débito,1,1111.14,1.80,1091.14,2025-09-21,2025-09-21,Pago
9228,9568,Cartão de débito,1,3096.53,1.80,3040.79,2026-01-23,2026-01-23,Pago
9229,9569,Dinheiro,1,2202.91,0.00,2202.91,2026-03-25,2026-03-25,Pago
9230,9570,Boleto 14 dias,1,2616.52,0.00,2616.52,2026-06-02,2026-07-24,Pago com atraso
9231,9571,Dinheiro,1,3160.57,0.00,3160.57,2026-06-26,,Inadimplente
9232,9572,Boleto 28 dias,1,2998.44,0.00,2998.44,2026-08-25,2026-08-28,Pago
9233,9574,Boleto 28 dias,1,4254.16,0.00,4254.16,2025-01-09,2025-01-09,Pago
9234,9575,Boleto 28 dias,1,1830.51,0.00,1830.51,2025-03-11,2025-03-12,Pago
9235,9576,Boleto 28 dias,1,3063.58,0.00,3063.58,2025-05-12,2025-05-12,Pago
9236,9577,PIX,1,310.40,0.00,310.40,2025-08-15,2025-08-15,Pago
9237,9578,Boleto 28 dias,1,4788.00,0.00,4788.00,2025-12-13,2025-12-13,Pago
9238,9579,Boleto 14 dias,1,1632.25,0.00,1632.25,2026-04-02,2026-04-02,Pago
9239,9580,Boleto 14 dias,1,4220.13,0.00,4220.13,2026-07-27,2026-07-27,Pago
9240,9581,Boleto 28 dias,1,1171.44,0.00,1171.44,2024-10-18,2024-10-21,Pago
9241,9582,Boleto 28 dias,1,1833.59,0.00,1833.59,2025-03-06,2025-03-06,Pago
9242,9583,Dinheiro,1,828.13,0.00,828.13,2025-05-29,2025-07-28,Pago com atraso
9243,9584,Dinheiro,1,1879.62,0.00,1879.62,2025-08-05,2025-08-05,Pago
9244,9585,Boleto 28 dias,1,2828.19,0.00,2828.19,2025-11-01,2025-11-01,Pago
9245,9586,PIX,1,2617.83,0.00,2617.83,2025-12-25,,Inadimplente
9246,9587,Boleto 28 dias,1,1772.00,0.00,1772.00,2026-05-14,2026-05-14,Pago
9247,9588,PIX,1,917.07,0.00,917.07,2026-06-18,2026-06-21,Pago
9248,9589,Boleto 28 dias,1,3553.61,0.00,3553.61,2026-09-18,,Em aberto
9249,9590,Boleto 28 dias,1,2054.00,0.00,2054.00,2026-05-27,2026-07-26,Pago com atraso
9250,9591,Boleto 14 dias,1,2629.29,0.00,2629.29,2026-07-22,2026-07-23,Pago
9251,9592,Boleto 28 dias,1,6505.14,0.00,6505.14,2024-10-08,2024-10-09,Pago
9252,9593,PIX,1,10686.72,0.00,10686.72,2024-10-09,2024-10-09,Pago
9253,9594,Boleto 14 dias,1,2744.20,0.00,2744.20,2024-11-28,2024-11-28,Pago
9254,9595,Cartão de crédito,1,1987.42,3.20,1923.82,2024-12-08,2025-01-03,Pago com atraso
9255,9597,Boleto 28 dias,1,5944.80,0.00,5944.80,2025-02-19,2025-02-19,Pago
9256,9598,Boleto 14 dias,1,4067.52,0.00,4067.52,2025-03-12,2025-03-12,Pago
9257,9599,Cartão de crédito,2,4720.04,3.20,4569.00,2025-04-02,2025-04-02,Pago
9258,9600,Boleto 14 dias,1,18882.68,0.00,18882.68,2025-05-03,2025-05-18,Pago
9259,9601,Boleto 28 dias,1,10483.30,0.00,10483.30,2025-06-17,2025-06-20,Pago
9260,9602,PIX,1,4191.71,0.00,4191.71,2025-06-16,,Inadimplente
9261,9603,Cartão de crédito,1,1496.77,3.20,1448.87,2025-07-25,2025-08-09,Pago
9262,9604,PIX,1,8172.83,0.00,8172.83,2025-08-13,2025-08-13,Pago
9263,9605,Boleto 28 dias,1,6363.68,0.00,6363.68,2025-10-14,2025-10-15,Pago
9264,9606,Dinheiro,1,19154.80,0.00,19154.80,2025-10-09,2025-10-09,Pago
9265,9607,Dinheiro,1,11385.54,0.00,11385.54,2025-11-14,2025-11-15,Pago
9266,9608,Dinheiro,1,2030.87,0.00,2030.87,2025-12-09,2025-12-10,Pago
9267,9609,PIX,1,3101.72,0.00,3101.72,2026-01-19,2026-01-20,Pago
9268,9610,PIX,1,4438.43,0.00,4438.43,2026-02-18,2026-02-21,Pago
9269,9611,Boleto 14 dias,1,9776.55,0.00,9776.55,2026-03-20,2026-03-20,Pago
9270,9612,Boleto 28 dias,1,7275.32,0.00,7275.32,2026-05-04,2026-05-11,Pago
9271,9613,Cartão de débito,1,3721.01,1.80,3654.03,2026-04-23,2026-04-24,Pago
9272,9614,Boleto 28 dias,1,8094.18,0.00,8094.18,2026-06-11,2026-06-11,Pago
9273,9615,Boleto 28 dias,1,14731.52,0.00,14731.52,2026-07-13,2026-07-13,Pago
9274,9617,Dinheiro,1,6764.75,0.00,6764.75,2026-07-29,2026-07-29,Pago
9275,9618,Cartão de crédito,4,6019.61,3.20,5826.98,2026-09-01,,Em aberto
9276,9619,PIX,1,12069.08,0.00,12069.08,2024-09-13,2024-09-14,Pago
9277,9620,PIX,1,13025.56,0.00,13025.56,2024-10-10,2024-10-10,Pago
9278,9621,PIX,1,1507.86,0.00,1507.86,2024-10-30,2024-11-06,Pago
9279,9622,Boleto 28 dias,1,4952.60,0.00,4952.60,2024-12-31,2024-12-31,Pago
9280,9623,PIX,1,8251.17,0.00,8251.17,2024-12-23,2024-12-30,Pago
9281,9624,Boleto 28 dias,1,10392.26,0.00,10392.26,2025-02-07,2025-02-07,Pago
9282,9625,Cartão de crédito,6,2669.30,3.20,2583.88,2025-02-16,2025-02-16,Pago
9283,9626,Cartão de débito,1,11449.55,1.80,11243.46,2025-03-11,2025-03-14,Pago
9284,9627,Boleto 14 dias,1,14479.17,0.00,14479.17,2025-04-26,2025-04-26,Pago
9285,9628,Boleto 14 dias,1,4052.40,0.00,4052.40,2025-06-03,2025-06-03,Pago
9286,9629,Boleto 28 dias,1,15504.22,0.00,15504.22,2025-07-05,2025-07-12,Pago
9287,9630,Boleto 14 dias,1,12280.81,0.00,12280.81,2025-07-11,2025-07-12,Pago
9288,9631,PIX,1,5816.56,0.00,5816.56,2025-08-01,,Inadimplente
9289,9632,PIX,1,9008.88,0.00,9008.88,2025-09-06,2025-09-13,Pago
9290,9633,Boleto 14 dias,1,5156.73,0.00,5156.73,2025-10-10,2025-10-10,Pago
9291,9634,PIX,1,5055.51,0.00,5055.51,2025-11-08,2025-11-08,Pago
9292,9635,Boleto 28 dias,1,4780.16,0.00,4780.16,2025-12-24,2025-12-27,Pago
9293,9636,PIX,1,1102.31,0.00,1102.31,2025-12-18,2025-12-18,Pago
9294,9637,PIX,1,3665.10,0.00,3665.10,2026-01-19,2026-01-19,Pago
9295,9638,PIX,1,8278.70,0.00,8278.70,2026-02-18,2026-02-18,Pago
9296,9639,Boleto 28 dias,1,9167.82,0.00,9167.82,2026-04-15,2026-04-16,Pago
9297,9640,Boleto 28 dias,1,7476.22,0.00,7476.22,2026-05-20,2026-05-20,Pago
9298,9641,Boleto 28 dias,1,2007.59,0.00,2007.59,2024-10-14,2024-10-14,Pago
9299,9642,PIX,1,1958.03,0.00,1958.03,2024-11-25,2024-11-25,Pago
9300,9643,Boleto 14 dias,1,1053.33,0.00,1053.33,2025-01-20,2025-01-21,Pago
9301,9644,Cartão de crédito,1,3726.81,3.20,3607.55,2025-03-18,2025-03-18,Pago
9302,9645,Boleto 14 dias,1,3651.69,0.00,3651.69,2025-05-30,2025-05-30,Pago
9303,9646,Boleto 28 dias,1,5544.94,0.00,5544.94,2025-07-15,2025-07-15,Pago
9304,9647,Boleto 28 dias,1,1798.31,0.00,1798.31,2025-09-12,2025-09-12,Pago
9305,9648,Boleto 28 dias,1,3686.71,0.00,3686.71,2025-10-29,2025-11-01,Pago
9306,9649,Boleto 28 dias,1,2168.57,0.00,2168.57,2025-12-15,2025-12-15,Pago
9307,9650,Boleto 14 dias,1,493.53,0.00,493.53,2026-02-04,2026-02-04,Pago
9308,9651,Boleto 28 dias,1,62.31,0.00,62.31,2026-03-25,2026-03-26,Pago
9309,9652,Boleto 14 dias,1,2850.54,0.00,2850.54,2026-04-14,2026-06-07,Pago com atraso
9310,9653,Boleto 28 dias,1,633.49,0.00,633.49,2026-06-23,2026-06-24,Pago
9311,9654,Boleto 28 dias,1,3258.71,0.00,3258.71,2026-07-25,2026-07-25,Pago
9312,9655,Boleto 28 dias,1,2525.51,0.00,2525.51,2024-10-03,2024-10-03,Pago
9313,9656,Boleto 14 dias,1,267.27,0.00,267.27,2025-02-06,,Inadimplente
9314,9657,PIX,1,664.09,0.00,664.09,2025-05-12,2025-05-12,Pago
9315,9658,PIX,1,943.82,0.00,943.82,2025-08-21,2025-08-22,Pago
9316,9659,Boleto 14 dias,1,803.14,0.00,803.14,2025-11-28,2025-11-28,Pago
9317,9660,Boleto 28 dias,1,154.33,0.00,154.33,2026-04-03,2026-04-10,Pago
9318,9661,Boleto 28 dias,1,2783.92,0.00,2783.92,2026-07-24,2026-07-24,Pago
9319,9662,PIX,1,2058.68,0.00,2058.68,2024-09-13,2024-09-14,Pago
9320,9664,Boleto 28 dias,1,1992.98,0.00,1992.98,2025-05-20,2025-05-20,Pago
9321,9665,Boleto 28 dias,1,2686.07,0.00,2686.07,2025-09-10,2025-09-10,Pago
9322,9666,Boleto 28 dias,1,1204.38,0.00,1204.38,2026-01-13,2026-01-13,Pago
9323,9667,Dinheiro,1,908.17,0.00,908.17,2026-03-16,2026-03-16,Pago
9324,9668,Boleto 28 dias,1,4168.23,0.00,4168.23,2026-07-14,2026-07-14,Pago
9325,9669,PIX,1,1326.54,0.00,1326.54,2024-09-19,2024-09-22,Pago
9326,9670,PIX,1,447.37,0.00,447.37,2025-01-04,2025-01-04,Pago
9327,9671,Boleto 14 dias,1,2798.62,0.00,2798.62,2025-03-20,2025-03-21,Pago
9328,9672,Boleto 28 dias,1,1454.17,0.00,1454.17,2025-06-05,2025-06-06,Pago
9329,9673,PIX,1,3127.39,0.00,3127.39,2025-07-23,2025-07-23,Pago
9330,9674,PIX,1,2757.17,0.00,2757.17,2025-11-13,2025-11-20,Pago
9331,9675,Dinheiro,1,867.42,0.00,867.42,2026-03-20,2026-03-27,Pago
9332,9676,Boleto 28 dias,1,447.16,0.00,447.16,2026-08-21,2026-09-12,Pago com atraso
9333,9677,Boleto 28 dias,1,3661.58,0.00,3661.58,2026-04-26,2026-04-26,Pago
9334,9678,Boleto 14 dias,1,2134.67,0.00,2134.67,2026-06-04,2026-06-05,Pago
9335,9679,PIX,1,2767.20,0.00,2767.20,2026-07-07,,Inadimplente
9336,9680,Dinheiro,1,3479.98,0.00,3479.98,2026-08-24,2026-08-24,Pago
9337,9681,PIX,1,2701.57,0.00,2701.57,2024-09-03,2024-09-10,Pago
9338,9682,Cartão de débito,1,4044.01,1.80,3971.22,2024-10-22,2024-10-22,Pago
9339,9683,Boleto 28 dias,1,2698.56,0.00,2698.56,2025-01-02,2025-01-02,Pago
9340,9684,Boleto 28 dias,1,816.23,0.00,816.23,2025-03-13,2025-03-13,Pago
9341,9685,Boleto 28 dias,1,5374.49,0.00,5374.49,2025-05-20,2025-05-20,Pago
9342,9686,Boleto 14 dias,1,2401.88,0.00,2401.88,2025-06-27,2025-06-28,Pago
9343,9687,Cartão de débito,1,1372.62,1.80,1347.91,2025-07-31,2025-07-31,Pago
9344,9688,Cheque a prazo,1,5777.84,0.00,5777.84,2025-11-11,2025-11-11,Pago
9345,9689,Cartão de débito,1,2344.82,1.80,2302.61,2025-12-17,2025-12-20,Pago
9346,9690,Cartão de crédito,1,2696.11,3.20,2609.83,2026-02-24,2026-02-27,Pago
9347,9691,Boleto 14 dias,1,495.41,0.00,495.41,2026-05-16,2026-05-17,Pago
9348,9692,Cartão de crédito,2,5838.93,3.20,5652.08,2026-06-23,2026-06-23,Pago
9349,9693,Cheque a prazo,1,-602.99,0.00,-602.99,2026-09-10,,Em aberto
9350,9694,Boleto 14 dias,1,3715.24,0.00,3715.24,2024-09-30,2024-09-30,Pago
9351,9695,PIX,1,535.68,0.00,535.68,2024-12-17,2024-12-18,Pago
9352,9696,Boleto 14 dias,1,1697.82,0.00,1697.82,2025-04-11,2025-04-11,Pago
9353,9697,Boleto 28 dias,1,4629.39,0.00,4629.39,2025-07-17,2025-07-17,Pago
9354,9698,Cartão de débito,1,2724.72,1.80,2675.68,2025-09-24,2025-09-24,Pago
9355,9700,Boleto 14 dias,1,496.86,0.00,496.86,2026-04-24,2026-04-24,Pago
9356,9701,Boleto 28 dias,1,765.93,0.00,765.93,2026-07-10,2026-07-13,Pago
9357,9702,Cartão de crédito,2,364.86,3.20,353.18,2024-09-18,2024-09-18,Pago
9358,9703,Cheque a prazo,1,2216.15,0.00,2216.15,2024-12-19,2025-01-03,Pago
9359,9704,PIX,1,2389.13,0.00,2389.13,2025-03-24,2025-03-24,Pago
9360,9705,Boleto 28 dias,1,719.36,0.00,719.36,2025-08-29,2025-08-29,Pago
9361,9706,Boleto 14 dias,1,3178.65,0.00,3178.65,2025-10-24,2025-10-24,Pago
9362,9707,Boleto 28 dias,1,2240.92,0.00,2240.92,2026-01-09,2026-01-09,Pago
9363,9708,Boleto 28 dias,1,5642.13,0.00,5642.13,2026-05-11,2026-05-12,Pago
9364,9709,Boleto 28 dias,1,827.92,0.00,827.92,2026-08-12,2026-08-19,Pago
9365,9710,Boleto 28 dias,1,1973.94,0.00,1973.94,2024-09-30,2024-09-30,Pago
9366,9711,Cartão de crédito,1,5245.78,3.20,5077.92,2024-10-30,2024-10-31,Pago
9367,9712,Boleto 14 dias,1,3432.35,0.00,3432.35,2024-12-19,,Inadimplente
9368,9713,PIX,1,1170.03,0.00,1170.03,2025-01-16,2025-01-16,Pago
9369,9714,Dinheiro,1,1983.68,0.00,1983.68,2025-03-10,2025-03-10,Pago
9370,9715,Boleto 28 dias,1,1394.14,0.00,1394.14,2025-06-05,2025-06-05,Pago
9371,9716,Boleto 14 dias,1,3630.62,0.00,3630.62,2025-07-24,2025-07-24,Pago
9372,9717,Boleto 14 dias,1,4791.19,0.00,4791.19,2025-10-02,2025-10-02,Pago
9373,9718,Dinheiro,1,7241.84,0.00,7241.84,2025-10-27,2025-10-28,Pago
9374,9719,PIX,1,1022.74,0.00,1022.74,2025-12-29,2026-01-28,Pago com atraso
9375,9721,Cartão de crédito,1,5010.26,3.20,4849.93,2026-04-21,2026-04-22,Pago
9376,9722,PIX,1,4850.80,0.00,4850.80,2026-06-09,,Inadimplente
9377,9723,Cartão de débito,1,2363.31,1.80,2320.77,2026-08-19,2026-08-19,Pago
9378,9724,Dinheiro,1,208.17,0.00,208.17,2024-09-12,2024-09-27,Pago
9379,9725,PIX,1,335.94,0.00,335.94,2024-12-27,2025-01-03,Pago
9380,9726,Boleto 28 dias,1,1363.29,0.00,1363.29,2025-04-22,2025-04-23,Pago
9381,9727,Boleto 28 dias,1,1528.86,0.00,1528.86,2025-07-26,2025-07-26,Pago
9382,9728,Boleto 14 dias,1,2181.93,0.00,2181.93,2025-09-11,2025-09-11,Pago
9383,9729,Cartão de crédito,1,495.23,3.20,479.38,2025-10-31,2025-12-30,Pago com atraso
9384,9731,Boleto 28 dias,1,1420.14,0.00,1420.14,2026-07-09,2026-07-09,Pago
9385,9732,Cartão de crédito,1,4587.43,3.20,4440.63,2024-10-04,2024-10-11,Pago
9386,9733,Boleto 28 dias,1,8509.96,0.00,8509.96,2024-12-03,2024-12-03,Pago
9387,9734,PIX,1,2260.61,0.00,2260.61,2025-01-13,2025-01-16,Pago
9388,9735,Boleto 28 dias,1,3485.82,0.00,3485.82,2025-04-22,2025-05-20,Pago com atraso
9389,9736,Boleto 28 dias,1,734.47,0.00,734.47,2025-06-06,2025-06-06,Pago
9390,9737,Cartão de crédito,1,5274.46,3.20,5105.68,2025-07-18,2025-07-18,Pago
9391,9738,Cartão de crédito,1,1561.21,3.20,1511.25,2025-09-09,,Inadimplente
9392,9739,Boleto 28 dias,1,3947.61,0.00,3947.61,2025-11-22,2025-11-29,Pago
9393,9740,Boleto 28 dias,1,5043.53,0.00,5043.53,2025-12-24,2025-12-27,Pago
9394,9741,Boleto 28 dias,1,782.55,0.00,782.55,2024-10-10,2024-10-10,Pago
9395,9742,Cheque a prazo,1,764.37,0.00,764.37,2025-01-31,2025-01-31,Pago
9396,9743,Cartão de crédito,1,1563.45,3.20,1513.42,2025-02-22,,Inadimplente
9397,9744,Boleto 28 dias,1,4459.34,0.00,4459.34,2025-05-21,2025-05-21,Pago
9398,9745,Boleto 28 dias,1,2136.03,0.00,2136.03,2025-07-22,2025-07-22,Pago
9399,9746,Dinheiro,1,2496.51,0.00,2496.51,2025-09-22,2025-09-22,Pago
9400,9747,Dinheiro,1,1495.05,0.00,1495.05,2025-12-04,2025-12-04,Pago
9401,9748,Boleto 28 dias,1,2628.08,0.00,2628.08,2026-04-04,2026-04-04,Pago
9402,9749,Boleto 14 dias,1,1514.46,0.00,1514.46,2026-06-12,2026-06-19,Pago
9403,9750,Cartão de crédito,1,209.69,3.20,202.98,2024-09-06,,Inadimplente
9404,9751,Boleto 28 dias,1,408.42,0.00,408.42,2025-02-04,2025-02-04,Pago
9405,9752,Boleto 14 dias,1,3558.34,0.00,3558.34,2025-04-16,2025-04-16,Pago
9406,9753,Dinheiro,1,1898.71,0.00,1898.71,2025-08-04,2025-08-11,Pago
9407,9754,Cartão de crédito,3,2513.50,3.20,2433.07,2025-11-29,2025-12-02,Pago
9408,9755,Cartão de débito,1,925.71,1.80,909.05,2026-02-01,2026-02-01,Pago
9409,9757,Boleto 28 dias,1,4572.37,0.00,4572.37,2026-08-04,2026-09-18,Pago com atraso
9410,9758,Boleto 14 dias,1,416.60,0.00,416.60,2024-09-27,2024-09-27,Pago
9411,9759,Boleto 14 dias,1,1989.68,0.00,1989.68,2024-11-26,2024-11-29,Pago
9412,9760,PIX,1,2145.31,0.00,2145.31,2025-02-28,2025-02-28,Pago
9413,9761,PIX,1,594.47,0.00,594.47,2025-05-06,2025-05-06,Pago
9414,9762,PIX,1,484.34,0.00,484.34,2025-07-10,2025-07-10,Pago
9415,9763,PIX,1,2450.04,0.00,2450.04,2025-09-18,2025-09-25,Pago
9416,9764,Boleto 14 dias,1,2046.28,0.00,2046.28,2026-01-26,2026-01-27,Pago
9417,9765,Boleto 28 dias,1,903.27,0.00,903.27,2026-05-15,2026-05-15,Pago
9418,9766,Dinheiro,1,1703.08,0.00,1703.08,2026-08-25,2026-10-11,Pago com atraso
