cliente_id,cnpj,razao_social,segmento,cidade,uf,bairro,data_cadastro,ativo
1008,22.471.193/6006-08,Casa de Fragrâncias Diva EIRELI,Perfumaria,Belo Horizonte,MG,Vila Madalena,2023-11-12,S
1009,76264385009537,LOJA ÍRIS ME,Farmácia,São Paulo,SP,Savassi,2025-11-08,S
1010,61094416423165,Farmácia Elegance LTDA ME,E-commerce,Curitiba,PR,Pituba,2023-02-14,S
1011,85760634942904,Casa de Fragrâncias Nobre LTDA,Quiosque,Recife,PE,Aldeota,2022-04-08,N
1012,79993242024837,Farmácia Rosa dos Ventos ME,E-commerce,Rio de Janeiro,RJ,Ipanema,2022-12-11,S
1013,38694790254853,Comercial Aromas do Sul S/A,Loja de shopping,Salvador,BA,Aldeota,2022-07-19,S
1014,64100953855742,Boutique Nobre S/A,E-commerce,Brasília,DF,Jardins,2024-02-27,S
1015,78146047614378,Loja Bella Vita LTDA ME,Revendedora autônoma,Curitiba,PR,Moema,2021-09-27,S
1016,56467263681541,Perfumaria Charme LTDA ME,Perfumaria,Fortaleza,CE,Boa Viagem,2021-10-04,S
1017,08.450.786/0435-66,Boutique Vitória LTDA ME,Perfumaria,Rio de Janeiro,RJ,Vila Madalena,2024-06-25,S
1018,30677306718222,Studio Serena EIRELI,Quiosque,Curitiba,PR,Centro,2022-04-24,S
1019,88653859067396,Bella Sublime S/A,Loja de shopping,Fortaleza,CE,Bela Vista,2023-07-11,S
1020,05.504.922/1704-86,Aroma Lumiar LTDA,Loja de departamento,Recife,PE,Meireles,26/03/2024,S
1021,16.290.739/9289-19,FARMÁCIA AROMAS DO SUL ME,Quiosque,São Paulo,SP,Cambuí,2021-08-30,S
1022,37170864942694,FARMÁCIA VITÓRIA EIRELI,Revendedora autônoma,Curitiba,PR,Centro,29/04/2026,S
1023,99670692195873,Essência Vitória S/A,Loja de shopping,Salvador,BA,Asa Sul,2024-08-28,S
1024,02178167806643,Farmácia Diva EIRELI,Perfumaria,Curitiba,PR,Batel,2024-01-12,S
1025,81503701709264,BOUTIQUE AURORA S/A,Perfumaria,Campinas,SP,Jardins,2024-06-06,S
1026,72.628.296/8244-85,Loja Charme S/A,Perfumaria,Rio de Janeiro,RJ,Cambuí,2024-07-02,S
1027,74.116.806/9196-12,Perfumaria Aromas do Sul LTDA,Loja de shopping,Belo Horizonte,MG,Centro,2022-01-08,S
1028, 70263444359624 ,PERFUMARIA ESSENZA ME,Quiosque,Rio de Janeiro,RJ,Setor Bueno,2022-10-18,S
1029, 24253690912375 ,Studio Lumiar LTDA ME,E-commerce,Campinas,SP,Jardins,2026-03-19,S
1030,70.243.652/4055-36,Bella Aromas do Sul LTDA ME,Farmácia,Recife,PE,Asa Sul,2023-03-28,S
1031,64882159773854,Drogaria Vitória LTDA ME,Revendedora autônoma,Curitiba,PR,Pinheiros,2022-06-05,S
1032,98649125949722,Studio Sublime LTDA ME,Loja de shopping,Goiânia,GO,Vila Madalena,2024-05-21,S
1033,06.661.799/6235-69,Boutique Nobre S/A,Revendedora autônoma,Belo Horizonte,MG,Pinheiros,2023-10-21,S
1034,77925604134820,Studio Vitória LTDA,E-commerce,Fortaleza,CE,Bela Vista,2021-09-26,S
1035,12.260.001/4407-62,BELLA SERENA ME,E-commerce,Goiânia,GO,Setor Bueno,2024-04-17,S
1036,13410389752872,AROMA NOBRE LTDA ME,Loja de departamento,Goiânia,GO,Batel,2024-06-26,S
1037,59208235309766,Espaço Beleza Requinte LTDA ME,E-commerce,São Paulo,SP,Higienópolis,2024-02-05,S
1038,56820175307966,Studio Nobre LTDA ME,Loja de departamento,São Paulo,SP,Setor Bueno,2024-02-09,S
1039,43.474.125/3137-95,Loja Rosa dos Ventos ME,Quiosque,São Paulo,SP,Moema,2024-10-24,S
1040,03619202599919,Boutique Lumiar LTDA,Revendedora autônoma,Salvador,BA,Boa Viagem,2023-07-23,S
1041,47.489.047/6078-62,Perfumaria Rosa dos Ventos LTDA ME,Farmácia,Porto Alegre,RS,Moema,2023-05-29,S
1042,08517328951456,Studio Essenza S/A,Perfumaria,Campinas,SP,Bela Vista,2023-08-04,N
1043,81157449653916,Perfumaria Bella Vita EIRELI,Quiosque,Salvador,BA,Barra,2024-05-28,S
1044,45.418.403/9822-18,Comercial Prime LTDA,Loja de departamento,São Paulo,SP,Ipanema,2024-07-14,S
1045,86.407.880/2652-95,Essência Íris S/A,Loja de departamento,Brasília,DF,Meireles,29/02/2024,S
1046,62303974408806,Perfumaria Requinte ME,Quiosque,Salvador,BA,Savassi,2026-05-13,S
1047,18.431.132/6611-58,Casa de Fragrancias Prime LTDA ME,Perfumaria,Goiânia,GO,Savassi,15/02/2023,S
1048,60.472.205/3970-77,Essência Rosa dos Ventos LTDA,E-commerce,Campinas,SP,Batel,2023-02-21,S
1049,17146199539467,Comercial Prime ME,Loja de shopping,Curitiba,PR,Pinheiros,2022-07-01,S
1050,30261840257870,Perfumaria Nobre LTDA,Loja de departamento,Salvador,BA,Jardins,2023-06-17,S
1051,60502816409891,Studio Flor de Liz ME,Perfumaria,Curitiba,PR,Barra,2024-08-10,S
1052,52094523759795,Comercial Bella Vita LTDA,Loja de shopping,Belo Horizonte,MG,Higienópolis,2023-05-17,S
1053,75745449205489,Boutique Sublime LTDA,Salão de beleza,Belo Horizonte,MG,Centro,2023-02-03,S
1054,89655834456622,Perfumaria Nobre LTDA ME,Quiosque,Rio de Janeiro,RJ,Barra,2026-01-19,S
1055,16248607047266,Casa de Fragrâncias Sublime EIRELI,Farmácia,Recife,PE,Ipanema,2025-08-28,S
1056,01.731.671/5605-87,Essência Encanto LTDA,Loja de shopping,Campinas,SP,Cambuí,2025-01-11,S
1057,40645315790571,Aroma Sublime S/A,Farmácia,Goiânia,GO,Vila Madalena,2021-06-17,S
1058,69365618335974,Casa de Fragrâncias Lumiar LTDA,Perfumaria,Porto Alegre,RS,Barra,2021-07-14,S
1059,77.184.301/9220-95,Boutique Charme S/A,Revendedora autônoma,Manaus,AM,Meireles,2022-03-31,S
1060,39.644.028/2532-67,Essência Prime LTDA ME,Loja de shopping,Belo Horizonte,MG,Barra,24/07/2022,S
1061,23852023209140,Boutique Prime S/A,Revendedora autônoma,Manaus,AM,Batel,2024-04-21,S
1062,71998290755154,Loja Nobre LTDA ME,Perfumaria,Porto Alegre,RS,Moema,2025-10-04,S
1063,10.064.332/2622-77,Farmácia Íris S/A,Revendedora autônoma,Curitiba,PR,Jardins,2022-01-18,S
1064,47070385036059,Drogaria Serena EIRELI,E-commerce,Recife,PE,Jardins,2026-01-29,S
1065,40.274.067/5826-76,Comercial Prime LTDA,Perfumaria,Manaus,AM,Barra,2023-11-24,S
1066,85646149745979,Bella Nova Era S/A,Quiosque,Curitiba,PR,Moema,2025-04-11,S
1067,86099550493266,Studio Dourada LTDA ME,Revendedora autônoma,Manaus,AM,Savassi,2025-01-13,S
1068,98.115.948/5340-01,Bella Prime ME,Loja de departamento,Brasília,DF,Bela Vista,2023-08-25,S
1069,74225678718882,PERFUMARIA NOBRE S/A,Quiosque,Porto Alegre,RS,Setor Bueno,21/02/2026,N
1070,06134956479984,Aroma Lumiar S/A,Loja de departamento,Brasília,DF,Pinheiros,30/07/2025,S
1071,83097236108092,Perfumaria Flor de Liz LTDA ME,Loja de shopping,Campinas,SP,Cambuí,2025-10-16,S
1072,86.457.865/5575-12,Perfumaria Aurora LTDA,E-commerce,Campinas,SP,Aldeota,2023-03-30,S
1073,82405166545122,Farmácia Sublime S/A,E-commerce,Recife,PE,Setor Bueno,2023-03-26,N
1074,38.686.083/5701-70,Studio Encanto EIRELI,Perfumaria,Curitiba,PR,Meireles,18/04/2023,S
1075,02050898309413,Studio Íris LTDA,Perfumaria,Recife,PE,Pituba,2023-02-28,S
1076,72452841356948,Loja Elegance EIRELI,Perfumaria,Goiânia,GO,Pinheiros,2024-08-06,S
1077,48095739405980,Perfumaria Prime S/A,Loja de departamento,Fortaleza,CE,Batel,2023-11-19,S
1078,31589258490734,Aroma Lumiar LTDA ME,Quiosque,São Paulo,SP,Vila Madalena,2024-12-08,S
1079,51418648230882,Bella Sublime EIRELI,Loja de departamento,Goiânia,GO,Vila Madalena,2022-11-16,S
1080,32.605.869/4276-74,Bella Aurora LTDA ME,Revendedora autônoma,Campinas,SP,Meireles,29/11/2025,S
1081,15.181.788/2426-55,Comercial Charme ME,Perfumaria,Campinas,SP,Batel,2021-07-06,S
1082,17989022379006,Perfumaria Aromas do Sul EIRELI,Quiosque,Fortaleza,CE,Aldeota,2022-11-24,S
1083,41.767.553/9818-89,Loja Sublime LTDA,Revendedora autônoma,Manaus,AM,Moema,12/06/2024,S
1084,08945896268384,Boutique Sublime LTDA,Loja de departamento,Goiânia,GO,Centro,2021-08-01,S
1085,12396121905188,Aroma Flor de Liz S/A,Loja de departamento,Recife,PE,Centro,2026-04-04,S
1086,06690107923729,Boutique Dourada S/A,Revendedora autônoma,Fortaleza,CE,Vila Madalena,2026-03-21,S
1087,70350675789683,Perfumaria Rosa dos Ventos LTDA ME,Quiosque,Goiânia,GO,Savassi,07/08/2023,S
1088,31.555.057/0521-87,Essência Bella Vita EIRELI,E-commerce,Campinas,SP,Bela Vista,2023-06-04,S
1089,14147012350368,Espaço Beleza Requinte LTDA,Loja de departamento,Rio de Janeiro,RJ,Aldeota,2026-06-05,S
1090,97.802.344/5684-46,Perfumaria Vitória LTDA ME,E-commerce,Fortaleza,CE,Vila Madalena,2022-01-07,S
1091,16.329.573/7831-59,Studio Charme LTDA ME,Loja de shopping,São Paulo,SP,Bela Vista,2021-11-16,S
1092,30291585423324,Farmácia Aromas do Sul EIRELI,Salão de beleza,Brasília,DF,Asa Sul,2024-02-29,S
1093,66.073.446/7462-15,AROMA ESSENZA LTDA ME,E-commerce,Goiânia,GO,Savassi,17/06/2021,S
1094,05022181698141,Essência Rosa dos Ventos LTDA ME,E-commerce,Fortaleza,CE,Jardins,2023-05-24,S
1095,83.774.029/2864-33,Aroma Class LTDA,Loja de departamento,Porto Alegre,RS,Pinheiros,2024-07-05,S
1096,18366771966661,Boutique Dourada ME,Loja de departamento,Belo Horizonte,MG,Jardins,2025-07-18,S
1097,23.499.801/3768-36,Farmacia Rosa dos Ventos LTDA ME,Perfumaria,Belo Horizonte,MG,Cambuí,07/12/2021,S
1098,46144092335174,Essência Charme LTDA ME,Loja de departamento,Porto Alegre,RS,Savassi,2022-06-15,S
1099,72631995695592,Comercial Dourada LTDA,Quiosque,Curitiba,PR,Jardins,2023-08-24,N
1100,50255134448672,Studio Aurora EIRELI,Revendedora autônoma,Brasília,DF,Barra,2023-08-29,S
1101,45461574932511,Espaço Beleza Sublime LTDA ME,Quiosque,Rio de Janeiro,RJ,Cambuí,18/03/2023,S
1102,04.095.437/7661-83,ESPAÇO BELEZA BELLA VITA LTDA,Salão de beleza,Belo Horizonte,MG,Higienópolis,2024-05-18,S
1103,14391511436786,Loja Aromas do Sul LTDA,Perfumaria,Curitiba,PR,Savassi,2023-09-18,N
1104,68.564.257/0680-26,Bella Essenza EIRELI,Revendedora autônoma,Campinas,SP,Boa Viagem,2021-06-05,S
1105, 06002302865505 ,Essência Charme LTDA,Farmácia,Curitiba,PR,Pituba,2024-12-07,N
1106,14.599.201/6633-82,Perfumaria Bella Vita EIRELI,E-commerce,Salvador,BA,Batel,18/01/2025,S
1107,05.620.190/1134-84,Boutique Serena ME,Revendedora autônoma,Belo Horizonte,MG,Bela Vista,2024-12-13,S
1108,32394564523428,Studio Lumiar LTDA ME,E-commerce,Rio de Janeiro,RJ,Boa Viagem,2022-06-06,S
1109,66.342.095/3677-34,Drogaria Requinte LTDA ME,Salão de beleza,Brasília,DF,Ipanema,2021-06-16,S
1110,52.665.591/4762-53,Essência Flor de Liz EIRELI,Loja de departamento,Rio de Janeiro,RJ,Ipanema,2025-11-01,S
1111,95247466535389,Bella Vitória ME,Salão de beleza,Recife,PE,Pinheiros,2026-06-12,S
1112,24.157.127/6383-54,COMERCIAL AROMAS DO SUL EIRELI,E-commerce,Goiânia,GO,Vila Madalena,2023-06-24,S
1113,06168249793998,Boutique Sublime LTDA,Salão de beleza,Goiânia,GO,Bela Vista,2024-03-27,S
1114,71.030.737/2607-20,Loja Aromas do Sul LTDA,Loja de departamento,Manaus,AM,Batel,2024-02-19,S
1115,93121463947625,Comercial Encanto EIRELI,Loja de shopping,Porto Alegre,RS,Meireles,2023-02-10,S
1116,91.729.940/3694-81,Bella Encanto S/A,Loja de departamento,Curitiba,PR,Vila Madalena,2025-10-29,S
1117,06.833.539/1016-12,Farmácia Diva ME,Perfumaria,Campinas,SP,Asa Sul,16/09/2022,S
1118,13334437673481,Farmácia Bella Vita LTDA,E-commerce,São Paulo,SP,Pituba,2026-03-31,S
1119,14811604991004,Drogaria Sublime S/A,Perfumaria,São Paulo,SP,Vila Madalena,2023-10-07,S
1120,68.019.903/4213-48,Drogaria Bella Vita ME,E-commerce,Rio de Janeiro,RJ,Moema,2022-10-28,S
1121,79179138601571,Boutique Charme LTDA,Farmácia,Manaus,AM,Setor Bueno,2024-03-09,S
1122,24702881411287,Bella Essenza S/A,Quiosque,São Paulo,SP,Vila Madalena,2022-12-29,S
1123,57646391381074,FARMÁCIA NOVA ERA EIRELI,Loja de departamento,Brasília,DF,Batel,2024-01-18,S
1124,01315350696261,Casa de Fragrâncias Prime EIRELI,Salão de beleza,Porto Alegre,RS,Pituba,2022-05-23,S
1125,02.547.179/8994-88,Espaço Beleza Nova Era S/A,E-commerce,Rio de Janeiro,RJ,Jardins,2022-08-28,N
1126,95.675.635/5842-27,Comercial Charme EIRELI,Loja de departamento,Rio de Janeiro,RJ,Centro,2024-03-09,S
1127,70014413068624,Farmácia Aurora LTDA,Quiosque,São Paulo,SP,Vila Madalena,11/06/2024,S
1128,04172820762381,Drogaria Vitória ME,Loja de shopping,Goiânia,GO,Boa Viagem,2023-12-27,S
1129,40847528359994,Bella Aromas do Sul EIRELI,Perfumaria,Belo Horizonte,MG,Savassi,2024-12-04,S
1130,13.505.357/2289-20,Loja Aromas do Sul LTDA,Salão de beleza,Rio de Janeiro,RJ,Aldeota,2022-03-22,S
1131,28010419453419,Espaço Beleza Flor de Liz EIRELI,Loja de shopping,São Paulo,SP,Higienópolis,2022-10-21,S
1132,42802188930635,Aroma Vitória LTDA ME,Perfumaria,Fortaleza,CE,Savassi,2021-11-17,S
1133,39743699055855,Bella Aurora S/A,E-commerce,Rio de Janeiro,RJ,Boa Viagem,2021-11-27,S
1134,06969045289860,Casa de Fragrâncias Íris LTDA ME,Loja de departamento,Manaus,AM,Aldeota,2024-10-20,S
1135,70.165.276/1368-14,Aroma Aurora S/A,Revendedora autônoma,Salvador,BA,Pituba,02/09/2025,S
1136,92.964.447/7250-84,Drogaria Elegance EIRELI,E-commerce,Goiânia,GO,Jardins,2025-01-23,S
1137, 24155369158557 ,COMERCIAL PRIME LTDA ME,Perfumaria,Fortaleza,CE,Pinheiros,2023-02-02,N
1138,25703332959452,Aroma Aromas do Sul ME,Salão de beleza,Porto Alegre,RS,Barra,2023-06-04,N
1139,29.662.991/7217-42,Essência Essenza LTDA ME,Perfumaria,São Paulo,SP,Boa Viagem,2023-11-22,S
1140,39266937063250,Espaço Beleza Bella Vita EIRELI,Loja de shopping,Salvador,BA,Ipanema,2025-04-25,N
1141,06190193335937,Perfumaria Serena LTDA,Perfumaria,Belo Horizonte,MG,Cambuí,2024-11-03,S
1142, 22564718559407 ,Boutique Aurora EIRELI,Loja de shopping,Recife,PE,Ipanema,2021-06-03,S
1143,23.167.781/4564-74,Studio Encanto EIRELI,Farmácia,Curitiba,PR,Savassi,2023-04-19,S
1144,77.666.505/2761-20,Loja Aromas do Sul LTDA,Salão de beleza,Campinas,SP,Moema,2024-11-28,S
1145,02.231.167/8706-76,Drogaria Elegance LTDA ME,Loja de shopping,Goiânia,GO,Ipanema,2023-07-11,S
1146,26.848.563/7114-29,Bella Vitória LTDA ME,Perfumaria,Rio de Janeiro,RJ,Barra,2024-10-12,S
1147,92313246598669,Farmácia Rosa dos Ventos S/A,E-commerce,Brasília,DF,Pituba,2026-01-04,S
1148,15.382.011/4065-26,Loja Vitória EIRELI,Loja de departamento,Goiânia,GO,Batel,20/06/2022,S
1149, 55337565697648 ,Drogaria Prime EIRELI,Loja de departamento,Porto Alegre,RS,Setor Bueno,2022-03-13,S
1150,04.625.069/2965-68,AROMA BELLA VITA LTDA ME,Loja de shopping,Rio de Janeiro,RJ,Aldeota,2022-10-19,S
1151,72.935.097/9344-21,Comercial Class LTDA,E-commerce,Manaus,AM,Meireles,2023-12-08,S
1152,78045797251840,Farmácia Encanto LTDA ME,Loja de shopping,Fortaleza,CE,Batel,2025-04-24,S
1153,72.094.516/7670-63,Espaço Beleza Íris ME,Loja de shopping,Curitiba,PR,Moema,2022-05-22,S
1154,00848426483336,Perfumaria Sublime ME,Loja de departamento,Belo Horizonte,MG,Higienópolis,2022-02-20,S
1155,13.605.494/6920-85,Farmácia Elegance ME,Perfumaria,Fortaleza,CE,Ipanema,27/04/2022,S
1156,93.500.115/4617-58,Boutique Sublime S/A,Perfumaria,Rio de Janeiro,RJ,Jardins,2024-05-02,S
1157,10404315668513,Essência Sublime ME,Farmácia,Campinas,SP,Aldeota,12/06/2026,S
1158,03090168564717,Farmácia Requinte LTDA,Perfumaria,Brasília,DF,Aldeota,2022-02-21,S
1159,16988371611586,Farmácia Essenza S/A,Loja de departamento,Campinas,SP,Pinheiros,17/04/2022,S
1160,83326170505835,Studio Class LTDA ME,Farmácia,Goiânia,GO,Batel,2023-08-10,S
1161,53399824266217,Farmácia Nobre S/A,Perfumaria,Curitiba,PR,Vila Madalena,19/12/2021,S
1162,93.030.285/3272-76,Essência Nobre LTDA,Revendedora autônoma,Fortaleza,CE,Jardins,2022-04-05,S
1163,85461308730897,Aroma Lumiar ME,Perfumaria,Belo Horizonte,MG,Boa Viagem,2023-12-20,S
1164,77118425278630,FARMÁCIA BELLA VITA ME,Loja de shopping,Fortaleza,CE,Asa Sul,2024-11-24,S
1165,47305777196199,Casa de Fragrâncias Diva LTDA ME,Loja de departamento,Porto Alegre,RS,Vila Madalena,2025-09-09,S
1166,96833440095224,Aroma Class ME,Loja de departamento,Goiânia,GO,Meireles,23/11/2023,S
1167,21.914.390/7054-73,Loja Serena S/A,Salão de beleza,Belo Horizonte,MG,Cambuí,2024-12-26,N
1168,10162600802658,Loja Nobre S/A,E-commerce,Manaus,AM,Higienópolis,2021-06-18,S
1169,35488357192149,Essência Diva ME,Farmácia,Curitiba,PR,Bela Vista,2022-05-30,S
1170,64320317266528,ESSÊNCIA NOVA ERA ME,Salão de beleza,Campinas,SP,Pituba,2023-11-16,S
1171,00.020.860/1460-51,Essência Elegance ME,Salão de beleza,Porto Alegre,RS,Savassi,2024-07-14,S
1172,30335636930100,Farmácia Aromas do Sul LTDA ME,Revendedora autônoma,Campinas,SP,Centro,2024-06-16,S
1173,80283541589290,Aroma Lumiar LTDA ME,Revendedora autônoma,Porto Alegre,RS,Barra,2025-05-27,S
1174,28081226815947,Casa de Fragrâncias Vitória LTDA,Perfumaria,Recife,PE,Moema,2023-03-26,N
1175,83309673979842,Bella Encanto ME,Farmácia,Salvador,BA,Barra,2024-02-21,S
1176,50167671877628,COMERCIAL VITÓRIA LTDA ME,Revendedora autônoma,Recife,PE,Ipanema,2021-08-17,N
1177,62762922666788,Loja Serena LTDA ME,Revendedora autônoma,Manaus,AM,Pinheiros,2024-08-10,S
1178,22898907499359,STUDIO ROSA DOS VENTOS LTDA ME,Salão de beleza,Salvador,BA,Vila Madalena,2025-07-29,S
1179,76408385805014,Comercial Nobre LTDA ME,Farmácia,Goiânia,GO,Meireles,2023-12-21,S
1180,95651887114860,Perfumaria Aurora S/A,Salão de beleza,Belo Horizonte,MG,Asa Sul,2024-05-10,S
1181,28787570302930,Aroma Aurora LTDA,Salão de beleza,Campinas,SP,Pinheiros,2025-02-01,S
1182,74.290.695/2223-36,Comercial Prime LTDA,Perfumaria,São Paulo,SP,Pituba,2023-06-28,S
1183,24266249753740,Aroma Dourada EIRELI,Farmácia,São Paulo,SP,Ipanema,2022-11-03,S
1184,74068735445345,Espaço Beleza Aromas do Sul LTDA ME,Loja de departamento,Campinas,SP,Bela Vista,2024-04-20,S
1185,48348358626736,Boutique Charme LTDA,Salão de beleza,Manaus,AM,Aldeota,2022-06-22,S
1186,70.894.326/9834-43,Espaço Beleza Bella Vita EIRELI,Salão de beleza,Brasília,DF,Setor Bueno,2022-04-04,S
1187,50928467200734,Studio Bella Vita LTDA ME,Revendedora autônoma,São Paulo,SP,Pituba,2023-09-15,S
1188,54503801625851,Essencia Nobre LTDA,Perfumaria,Goiânia,GO,Higienópolis,2025-01-14,S
1189,53.127.943/3795-31,Studio Aurora EIRELI,Salão de beleza,Curitiba,PR,Boa Viagem,2025-05-03,S
1190,74286625108573,ESSÊNCIA NOBRE LTDA,Salão de beleza,Belo Horizonte,MG,Vila Madalena,2025-08-25,S
1191,19351174555370,Comercial Lumiar ME,Farmácia,Goiânia,GO,Asa Sul,2025-03-10,S
1192,15.756.264/1260-84,Drogaria Aurora S/A,Loja de departamento,Belo Horizonte,MG,Jardins,2025-11-27,S
1193,19.630.399/5167-04,Drogaria Íris LTDA ME,Loja de shopping,Curitiba,PR,Savassi,2025-08-04,S
1194,43888048514202,COMERCIAL ENCANTO EIRELI,Revendedora autônoma,Curitiba,PR,Batel,2022-08-07,S
1195, 31342755767299 ,Studio Aurora EIRELI,E-commerce,Manaus,AM,Meireles,2025-08-06,S
1196,34369531029771,Drogaria Nova Era LTDA,Loja de departamento,Brasília,DF,Aldeota,2024-01-26,S
1197,51732816291087,Drogaria Flor de Liz S/A,Loja de shopping,Recife,PE,Pinheiros,2023-05-22,S
1198,57376710529877,CASA DE FRAGRÂNCIAS REQUINTE S/A,E-commerce,Rio de Janeiro,RJ,Moema,2024-08-30,S
1199, 04450020268387 ,Bella Encanto EIRELI,Revendedora autônoma,Curitiba,PR,Boa Viagem,2021-07-23,S
1200,67.603.040/9346-75,Boutique Iris S/A,Loja de shopping,Brasília,DF,Jardins,2023-01-01,N
1201,82721051334601,Perfumaria Flor de Liz ME,Loja de shopping,Curitiba,PR,Higienópolis,2021-08-11,S
1202,20831681636038,Aroma Rosa dos Ventos ME,Farmácia,Curitiba,PR,Centro,2021-07-02,S
1203,94.767.200/0521-41,Loja Flor de Liz LTDA ME,Perfumaria,Brasília,DF,Higienópolis,2024-05-21,S
1204,89512370851191,Casa de Fragrâncias Dourada EIRELI,E-commerce,São Paulo,SP,Pituba,2023-03-09,S
1205,55.619.276/7137-71,Comercial Vitória S/A,Loja de shopping,Recife,PE,Savassi,2021-11-10,S
1206,67830557371388,Drogaria Charme ME,Perfumaria,Recife,PE,Setor Bueno,2021-12-28,S
1207,44.662.763/3041-17,Drogaria Serena LTDA,E-commerce,Rio de Janeiro,RJ,Setor Bueno,2022-05-03,S
1208,96863647046568,Perfumaria Elegance LTDA ME,Quiosque,Rio de Janeiro,RJ,Barra,2021-07-02,N
1209,83.793.631/5922-91,Comercial Nobre S/A,Perfumaria,Porto Alegre,RS,Moema,2023-09-24,N
1210,06291187228247,Farmácia Aromas do Sul LTDA,Perfumaria,Porto Alegre,RS,Pinheiros,2023-12-22,S
1211,57898497499799,Farmácia Rosa dos Ventos LTDA,Loja de shopping,Fortaleza,CE,Higienópolis,2024-05-08,S
1212,65.818.981/0617-35,Comercial Elegance LTDA,Farmácia,Salvador,BA,Aldeota,2022-05-23,S
1213,57261694963788,Comercial Sublime ME,Perfumaria,Salvador,BA,Savassi,2025-04-05,S
1214, 07167532163361 ,Essência Nova Era LTDA,Salão de beleza,Campinas,SP,Jardins,2026-05-22,S
1215,03729545858356,Drogaria Rosa dos Ventos EIRELI,Farmácia,Goiânia,GO,Meireles,2023-05-10,S
1216,25.517.419/2581-47,Bella Prime ME,Farmácia,Belo Horizonte,MG,Jardins,2022-04-23,S
1217,63.994.541/3845-31,STUDIO VITÓRIA LTDA,Perfumaria,Brasília,DF,Pituba,2022-11-29,S
1218,59096459872408,Loja Serena ME,Quiosque,Brasília,DF,Moema,2023-09-07,S
1219,11.339.736/7072-17,Bella Prime EIRELI,Perfumaria,Brasília,DF,Boa Viagem,2023-05-27,S
1220, 41983063236540 ,Aroma Encanto EIRELI,Farmácia,Manaus,AM,Setor Bueno,2024-02-22,S
1221,42.024.350/9476-51,Aroma Essenza EIRELI,Loja de departamento,Brasília,DF,Asa Sul,2024-01-04,N
1222,41.475.398/9137-05,Essência Nobre LTDA,Loja de shopping,Goiânia,GO,Jardins,2022-12-04,S
1223,61103565942992,Boutique Rosa dos Ventos LTDA ME,Loja de shopping,Belo Horizonte,MG,Vila Madalena,2024-06-21,S
1224,92.295.338/6194-11,Studio Aurora S/A,Revendedora autônoma,Recife,PE,Setor Bueno,2021-08-19,S
1225,24066283463348,Essência Elegance LTDA ME,Revendedora autônoma,Campinas,SP,Bela Vista,2021-08-25,S
1226,40.865.424/3826-92,Loja Dourada ME,Perfumaria,Goiânia,GO,Centro,2021-07-24,S
1227,28.895.947/0396-96,Studio Flor de Liz LTDA ME,Salão de beleza,Salvador,BA,Jardins,2023-01-30,S
1228, 88300995428873 ,Aroma Diva S/A,Loja de departamento,Rio de Janeiro,RJ,Vila Madalena,2023-02-17,S
1229,99470617069014,Perfumaria Elegance S/A,Farmácia,Brasília,DF,Aldeota,2022-03-15,S
1230,75665051886016,Studio Prime ME,E-commerce,Recife,PE,Meireles,2021-11-30,S
1231,96.985.045/0566-93,Drogaria Dourada ME,Perfumaria,Salvador,BA,Vila Madalena,2021-12-14,N
1232,89257140250385,Comercial Encanto S/A,Loja de shopping,Manaus,AM,Moema,2021-12-02,S
