oportunidade_id,cliente_id,vendedor_id,origem,data_abertura,etapa,probabilidade_pct,valor_estimado,data_fechamento,ciclo_dias,motivo_perda
991,521,19,Feira de beleza,2026-02-03,Negociação,75,61011.39,,,
992,521,21,Instagram,2026-07-06,Qualificação,25,94690.17,,,
993,522,41,Indicação,2025-04-18,Fechado ganho,100,49750.54,2025-06-13,56,
994,522,41,Inbound site,2024-11-05,Proposta enviada,50,3587.92,,,
995,523,13,Inbound site,2025-07-26,Fechado ganho,100,165710.28,2025-08-21,26,
996,523,13,Instagram,2026-03-03,Prospecção,10,34028.48,,,
997,523,13,Prospecção ativa,2026-01-17,Fechado perdido,0,132610.88,2026-01-30,13,Preço acima do concorrente
998,524,8,Inbound site,2026-08-21,Negociação,75,2506.89,,,
999,524,8,Indicação,2026-05-27,Fechado ganho,100,20797.12,2026-07-13,47,
1000,524,8,Feira de beleza,2026-06-03,Prospecção,10,80356.36,,,
1001,525,4,Prospecção ativa,2024-11-18,Fechado ganho,100,53754.80,2024-12-16,28,
1002,525,4,Instagram,2025-02-24,Qualificação,25,89842.98,,,
1003,525,4,Prospecção ativa,2024-09-28,Qualificação,25,5027.24,,,
1004,525,25,Indicação,2026-03-02,Prospecção,10,87138.80,,,
1005,526,1,Feira de beleza,2026-08-17,Prospecção,10,80258.74,,,
1006,526,1,Reativação,2026-05-14,Qualificação,25,15269.35,,,
1007,528,6,Reativação,2024-12-30,Fechado ganho,100,60477.22,2025-03-03,63,
1008,529,27,Instagram,2025-01-07,Fechado ganho,100,90463.08,2025-02-28,52,
1009,529,3,Indicação,2025-12-06,Negociação,75,13921.35,,,
1010,529,27,Instagram,2025-05-29,Negociação,75,32481.48,,,
1011,529,3,WhatsApp,2026-08-24,Negociação,75,12731.68,,,
1012,530,40,Reativação,2024-11-22,Fechado ganho,100,87085.04,2025-01-17,56,
1013,530,40,Instagram,2025-10-18,Fechado ganho,100,74829.61,2025-10-21,3,
1014,532,6,Prospecção ativa,2026-04-14,Fechado ganho,100,74335.80,2026-06-26,73,
1015,532,6,Instagram,2024-09-25,Fechado ganho,100,57868.71,2024-09-30,5,
1016,533,20,Reativação,2024-09-18,Qualificação,25,93419.96,,,
1017,533,20,Indicação,2025-03-23,Fechado perdido,0,79049.29,2025-05-24,62,Preço acima do concorrente
1018,534,4,Inbound site,2024-12-20,Fechado ganho,100,90448.62,2025-02-20,62,
1019,534,20,Indicação,2026-01-04,Prospecção,10,39692.85,,,
1020,535,41,Inbound site,2025-08-31,Qualificação,25,31713.35,,,
1021,535,41,Reativação,2025-03-02,Prospecção,10,65746.40,,,
1022,535,41,Reativação,2025-03-03,Fechado ganho,100,63280.08,2025-03-10,7,
1023,537,9,Feira de beleza,2025-03-01,Negociação,75,33093.59,,,
1024,537,9,Inbound site,2024-12-12,Fechado ganho,100,59869.15,2025-01-12,31,
1025,537,24,Indicação,2026-04-28,Proposta enviada,50,71051.02,,,
1026,538,38,WhatsApp,2025-07-09,Fechado ganho,100,9823.83,2025-08-09,31,
1027,539,6,Prospecção ativa,2026-06-04,Prospecção,10,60671.12,,,
1028,539,6,Indicação,2025-09-14,Negociação,75,27599.49,,,
1029,539,6,Indicação,2026-08-27,Qualificação,25,66777.40,,,
1030,539,6,Reativação,2026-06-11,Fechado ganho,100,13095.55,2026-08-09,59,
1031,540,31,Feira de beleza,2025-12-20,Fechado ganho,100,19443.88,2026-02-08,50,
1032,540,31,Prospecção ativa,2025-07-14,Proposta enviada,50,17850.19,,,
1033,540,31,Reativação,2026-07-21,Proposta enviada,50,65464.88,,,
1034,540,31,Prospecção ativa,2025-05-14,Qualificação,25,19153.57,,,
1035,540,31,Inbound site,2025-03-17,Qualificação,25,27257.06,,,
1036,540,31,Prospecção ativa,2025-10-21,Negociação,75,76415.73,,,
1037,541,37,WhatsApp,2026-04-10,Fechado ganho,100,49168.78,2026-06-10,61,
1038,541,37,WhatsApp,2025-04-19,Fechado perdido,0,61161.79,2025-05-30,41,Prazo de entrega
1039,541,37,Feira de beleza,2025-05-22,Fechado perdido,0,131230.42,2025-06-09,18,Sem contato
1040,542,13,Feira de beleza,2026-08-09,Qualificação,25,28337.08,,,
1041,543,29,WhatsApp,2026-01-15,Fechado ganho,100,65610.41,2026-03-07,51,
1042,543,29,Reativação,2024-12-08,Fechado ganho,100,31684.25,2025-02-13,67,
1043,543,29,Inbound site,2024-09-12,Negociação,75,21237.25,,,
1044,544,34,WhatsApp,2026-06-21,Prospecção,10,83560.93,,,
1045,544,34,Reativação,2026-05-27,Fechado perdido,0,69629.74,2026-06-12,16,Sem verba no momento
1046,544,34,Feira de beleza,2026-05-17,Prospecção,10,88712.55,,,
1047,545,22,Indicação,2025-10-15,Fechado ganho,100,25666.49,2025-12-12,58,
1048,546,29,WhatsApp,2026-07-31,Proposta enviada,50,10066.15,,,
1049,546,29,Inbound site,2026-08-08,Qualificação,25,30265.28,,,
1050,548,40,Inbound site,2025-07-02,Qualificação,25,65302.72,,,
1051,548,40,WhatsApp,2026-03-14,Proposta enviada,50,26503.60,,,
1052,548,40,Inbound site,2025-07-21,Prospecção,10,81280.37,,,
1053,549,35,Inbound site,2025-08-24,Fechado ganho,100,38136.59,2025-09-25,32,
1054,549,5,Inbound site,2026-05-10,Proposta enviada,50,60168.67,,,
1055,550,32,Inbound site,2026-06-04,Proposta enviada,50,63513.90,,,
1056,550,32,Indicação,2026-03-29,Fechado perdido,0,67940.58,2026-05-06,38,Sem verba no momento
1057,550,32,WhatsApp,2025-12-14,Negociação,75,72971.23,,,
1058,550,32,Prospecção ativa,2026-01-25,Fechado ganho,100,75444.23,2026-03-31,65,
1059,552,12,Reativação,2025-06-20,Negociação,75,36067.11,,,
1060,552,12,Indicação,2025-09-29,Prospecção,10,63478.05,,,
1061,552,12,Prospecção ativa,2026-03-22,Prospecção,10,62945.81,,,
1062,552,12,WhatsApp,2025-02-25,Prospecção,10,30347.96,,,
1063,552,12,Inbound site,2024-09-09,Proposta enviada,50,89736.78,,,
1064,552,12,Indicação,2026-08-15,Prospecção,10,72254.39,,,
1065,553,21,Instagram,2026-05-17,Prospecção,10,83383.52,,,
1066,553,21,Inbound site,2025-12-22,Proposta enviada,50,36723.42,,,
1067,553,21,Feira de beleza,2025-12-06,Qualificação,25,51841.33,,,
1068,554,33,Inbound site,2026-08-17,Prospecção,10,48040.04,,,
1069,554,33,Indicação,2024-09-19,Fechado ganho,100,61349.85,2024-10-12,23,
1070,555,14,Inbound site,2026-06-17,Fechado ganho,100,56465.37,2026-07-29,42,
1071,555,14,Instagram,2026-06-03,Prospecção,10,25383.83,,,
1072,555,14,Inbound site,2026-07-01,Qualificação,25,3200.53,,,
1073,555,14,Prospecção ativa,2026-01-23,Qualificação,25,85836.75,,,
1074,557,6,Feira de beleza,2025-12-05,Fechado perdido,0,76691.38,2025-12-10,5,Fechou com concorrente
1075,557,6,Prospecção ativa,2026-06-29,Proposta enviada,50,62824.18,,,
1076,557,6,Prospecção ativa,2025-01-08,Negociação,75,27079.16,,,
1077,557,6,Indicação,2026-05-03,Proposta enviada,50,44429.90,,,
1078,557,6,Feira de beleza,2025-04-17,Qualificação,25,40984.54,,,
1079,557,6,Reativação,2025-06-10,Proposta enviada,50,51955.83,,,
1080,558,8,Prospecção ativa,2024-11-08,Fechado ganho,100,31888.67,2024-11-27,19,
1081,559,7,Reativação,2025-01-26,Proposta enviada,50,138515.58,,,
1082,560,12,Feira de beleza,2026-05-03,Prospecção,10,65122.08,,,
1083,560,12,Inbound site,2024-09-28,Negociação,75,11466.08,,,
1084,561,11,Indicação,2025-11-12,Fechado perdido,0,71510.06,2025-11-19,7,Prazo de entrega
1085,561,11,Instagram,2026-08-27,Qualificação,25,71346.08,,,
1086,561,11,Prospecção ativa,2025-04-22,Fechado perdido,0,37828.06,2025-06-26,65,Já compra de outro importador
1087,561,11,Inbound site,2025-06-10,Negociação,75,51568.50,,,
1088,562,17,Indicação,2025-03-04,Fechado perdido,0,81398.05,2025-05-01,58,Mix de fragrâncias não atende
1089,562,17,Prospecção ativa,2026-02-09,Negociação,75,59270.60,,,
1090,563,19,Inbound site,2026-03-17,Qualificação,25,48440.04,,,
1091,563,19,Indicação,2026-08-24,Negociação,75,23861.82,,,
1092,563,30,Reativação,2024-11-10,Proposta enviada,50,73469.28,,,
1093,563,30,Reativação,2024-12-19,Fechado perdido,0,57180.86,2024-12-25,6,Sem verba no momento
1094,564,16,Instagram,2024-09-30,Fechado ganho,100,61424.26,2024-10-04,4,
1095,565,21,Inbound site,2026-04-07,Fechado ganho,100,67149.73,2026-06-20,74,
1096,565,21,Inbound site,2025-08-12,Prospecção,10,50367.82,,,
1097,565,21,Indicação,2025-06-12,Fechado perdido,0,13022.95,2025-06-21,9,Prazo de entrega
1098,566,23,Feira de beleza,2025-01-10,Prospecção,10,126512.69,,,
1099,566,23,Feira de beleza,2026-06-29,Proposta enviada,50,108404.46,,,
1100,567,19,Reativação,2025-01-28,Fechado ganho,100,30911.33,2025-03-04,35,
1101,567,19,Prospecção ativa,2025-03-15,Fechado perdido,0,62292.03,2025-04-10,26,Fechou com concorrente
1102,567,19,Instagram,2026-05-11,Fechado ganho,100,81302.04,2026-07-07,57,
1103,568,14,Inbound site,2026-08-10,Negociação,75,61946.68,,,
1104,568,14,WhatsApp,2026-06-26,Proposta enviada,50,93126.00,,,
1105,568,14,Reativação,2026-08-10,Prospecção,10,89172.85,,,
1106,569,33,Feira de beleza,2026-07-28,Fechado ganho,100,56773.72,2026-08-13,16,
1107,569,12,Prospecção ativa,2026-06-27,Fechado perdido,0,71766.18,2026-07-06,9,Sem verba no momento
1108,570,42,Prospecção ativa,2025-10-01,Fechado ganho,100,22350.54,2025-10-27,26,
1109,570,42,Feira de beleza,2025-10-10,Fechado ganho,100,17108.32,2025-11-09,30,
1110,570,42,Indicação,2025-07-11,Fechado perdido,0,42824.53,2025-09-24,75,Mix de fragrâncias não atende
1111,570,42,Indicação,2026-07-25,Negociação,75,84274.02,,,
1112,570,42,Reativação,2025-07-13,Prospecção,10,7367.50,,,
1113,570,42,Reativação,2025-09-09,Proposta enviada,50,74582.13,,,
1114,571,2,Indicação,2025-08-12,Proposta enviada,50,34411.47,,,
1115,571,2,Prospecção ativa,2025-02-12,Proposta enviada,50,63967.36,,,
1116,571,2,WhatsApp,2026-08-22,Proposta enviada,50,23421.44,,,
1117,572,2,Feira de beleza,2026-04-24,Fechado ganho,100,66686.33,2026-06-28,65,
1118,572,2,Instagram,2026-01-03,Negociação,75,77338.64,,,
1119,572,2,WhatsApp,2026-04-30,Qualificação,25,53064.28,,,
1120,572,2,Indicação,2026-01-06,Fechado ganho,100,11364.59,2026-01-16,10,
1121,573,38,Prospecção ativa,2026-04-28,Qualificação,25,19042.32,,,
1122,573,38,Indicação,2026-03-14,Fechado ganho,100,70523.90,2026-04-12,29,
1123,573,38,Reativação,2026-06-25,Proposta enviada,50,36046.82,,,
1124,573,38,Indicação,2026-05-03,Fechado perdido,0,38530.47,2026-05-27,24,Prazo de entrega
1125,574,39,Prospecção ativa,2026-01-02,Fechado ganho,100,13146.45,2026-01-09,7,
1126,574,39,Instagram,2025-05-29,Fechado ganho,100,69884.16,2025-08-12,75,
1127,575,4,Inbound site,2024-11-10,Fechado perdido,0,6168.37,2024-11-18,8,Sem contato
1128,575,4,Prospecção ativa,2024-09-04,Fechado perdido,0,52793.92,2024-09-08,4,Pediu exclusividade de marca
1129,575,4,WhatsApp,2025-08-01,Fechado perdido,0,75053.21,2025-10-15,75,Sem verba no momento
1130,576,6,Feira de beleza,2026-06-23,Fechado ganho,100,43283.23,2026-08-06,44,
1131,576,6,Prospecção ativa,2026-08-29,Prospecção,10,62147.03,,,
1132,578,38,Indicação,2025-06-02,Proposta enviada,50,18366.65,,,
1133,578,38,Instagram,2025-02-09,Qualificação,25,9404.30,,,
1134,578,38,Inbound site,2025-08-11,Prospecção,10,55446.58,,,
1135,579,7,Instagram,2025-09-12,Fechado ganho,100,27031.16,2025-10-23,41,
1136,580,3,Inbound site,2025-11-15,Negociação,75,15399.63,,,
1137,581,33,Instagram,2025-06-21,Fechado perdido,0,91163.42,2025-07-22,31,Mix de fragrâncias não atende
1138,581,33,Reativação,2026-02-08,Fechado perdido,0,5682.69,2026-04-17,68,Preço acima do concorrente
1139,581,33,Inbound site,2025-10-24,Prospecção,10,43790.26,,,
1140,582,21,Reativação,2026-03-20,Proposta enviada,50,16959.71,,,
1141,582,21,WhatsApp,2025-10-16,Fechado ganho,100,91378.23,2025-10-20,4,
1142,582,21,WhatsApp,2026-03-21,Fechado ganho,100,38813.37,2026-04-29,39,
1143,582,21,Indicação,2026-08-24,Negociação,75,8157.01,,,
1144,583,14,Indicação,2025-07-02,Proposta enviada,50,81642.71,,,
1145,583,14,Feira de beleza,2026-07-27,Prospecção,10,26071.25,,,
1146,585,31,Inbound site,2026-02-22,Fechado ganho,100,36714.41,2026-03-08,14,
1147,585,31,Feira de beleza,2025-10-04,Fechado ganho,100,82334.37,2025-12-07,64,
1148,586,38,Indicação,2026-01-11,Qualificação,25,53255.69,,,
1149,586,38,Reativação,2025-02-03,Proposta enviada,50,29749.15,,,
1150,586,38,Reativação,2024-10-25,Qualificação,25,3879.00,,,
1151,587,23,Reativação,2026-07-03,Qualificação,25,20302.21,,,
1152,587,23,Prospecção ativa,2026-02-24,Fechado perdido,0,44880.75,2026-03-31,35,Mix de fragrâncias não atende
1153,587,23,Prospecção ativa,2026-04-16,Fechado perdido,0,79092.81,2026-05-10,24,Pediu exclusividade de marca
1154,588,1,Indicação,2026-04-08,Negociação,75,8923.79,,,
1155,591,21,Instagram,2026-05-14,Proposta enviada,50,93873.93,,,
1156,591,21,Instagram,2026-05-23,Prospecção,10,30177.89,,,
1157,591,21,Indicação,2026-07-30,Negociação,75,7522.35,,,
1158,591,21,Prospecção ativa,2026-08-26,Negociação,75,68987.48,,,
1159,592,32,Feira de beleza,2025-12-06,Fechado ganho,100,30587.57,2026-01-16,41,
1160,592,32,Instagram,2025-08-28,Fechado ganho,100,69467.73,2025-09-15,18,
1161,592,32,Prospecção ativa,2025-10-14,Prospecção,10,5628.24,,,
1162,592,32,WhatsApp,2025-07-06,Fechado ganho,100,65244.36,2025-07-19,13,
1163,593,3,Indicação,2025-04-23,Proposta enviada,50,56309.12,,,
1164,593,3,Inbound site,2025-09-01,Fechado ganho,100,73496.48,2025-09-16,15,
1165,593,3,Feira de beleza,2025-02-11,Proposta enviada,50,92248.20,,,
1166,593,3,Inbound site,2025-07-13,Fechado ganho,100,16340.49,2025-08-21,39,
1167,594,1,Feira de beleza,2026-06-14,Fechado ganho,100,79807.50,2026-08-21,68,
1168,594,1,Inbound site,2026-02-04,Qualificação,25,50951.08,,,
1169,595,38,Inbound site,2025-01-04,Negociação,75,15736.08,,,
1170,595,38,Inbound site,2025-02-08,Fechado perdido,0,90467.78,2025-03-06,26,Preço acima do concorrente
1171,595,38,Instagram,2025-01-04,Negociação,75,31092.51,,,
1172,596,27,Instagram,2025-06-14,Fechado ganho,100,5196.89,2025-07-06,22,
1173,597,7,WhatsApp,2025-04-24,Qualificação,25,84939.63,,,
1174,598,11,WhatsApp,2025-01-23,Qualificação,25,10393.55,,,
1175,599,10,WhatsApp,2026-04-16,Fechado ganho,100,77948.51,2026-06-12,57,
1176,599,10,Feira de beleza,2026-08-30,Qualificação,25,74295.39,,,
1177,600,15,Instagram,2024-10-31,Fechado perdido,0,169206.42,2024-12-29,59,Pediu exclusividade de marca
1178,600,15,Indicação,2025-11-01,Proposta enviada,50,9037.59,,,
1179,600,15,Prospecção ativa,2025-04-29,Fechado ganho,100,89497.12,2025-05-22,23,
1180,600,15,Prospecção ativa,2026-01-22,Fechado perdido,0,164794.74,2026-03-28,65,Fechou com concorrente
1181,601,24,Indicação,2025-02-27,Proposta enviada,50,21845.37,,,
1182,601,24,Reativação,2026-03-10,Fechado ganho,100,47094.49,2026-05-22,73,
1183,601,24,Indicação,2026-08-01,Negociação,75,58274.58,,,
1184,602,29,WhatsApp,2024-12-06,Negociação,75,60604.88,,,
1185,602,29,Indicação,2024-10-28,Fechado perdido,0,46503.14,2024-11-29,32,Sem verba no momento
1186,603,29,Instagram,2026-06-13,Proposta enviada,50,55184.37,,,
1187,603,29,Inbound site,2026-05-13,Fechado ganho,100,56208.57,2026-07-07,55,
1188,604,19,Inbound site,2025-11-28,Fechado ganho,100,54968.68,2025-12-29,31,
1189,605,13,Reativação,2025-09-04,Prospecção,10,82644.37,,,
1190,605,13,Inbound site,2026-08-31,Proposta enviada,50,13000.49,,,
1191,605,13,Inbound site,2025-07-20,Negociação,75,93962.50,,,
1192,605,13,Reativação,2026-01-27,Qualificação,25,22572.16,,,
1193,606,33,Indicação,2026-08-21,Proposta enviada,50,19886.13,,,
1194,607,29,Inbound site,2025-12-01,Negociação,75,72721.12,,,
1195,608,2,Reativação,2024-11-04,Fechado ganho,100,59006.66,2024-12-31,57,
1196,608,2,Instagram,2026-03-31,Proposta enviada,50,90704.86,,,
1197,608,2,Feira de beleza,2025-11-11,Negociação,75,71661.32,,,
1198,609,20,Reativação,2025-05-27,Proposta enviada,50,67641.72,,,
1199,609,20,Inbound site,2026-04-27,Negociação,75,136821.67,,,
1200,609,20,Prospecção ativa,2024-11-02,Fechado ganho,100,18803.91,2024-12-28,56,
1201,611,14,Prospecção ativa,2025-08-12,Proposta enviada,50,37179.92,,,
1202,612,21,Inbound site,2024-11-10,Qualificação,25,67287.68,,,
1203,613,2,Instagram,2024-10-06,Proposta enviada,50,4417.57,,,
1204,614,7,Prospecção ativa,2025-04-18,Fechado perdido,0,63962.84,2025-06-25,68,Pediu exclusividade de marca
1205,614,7,Reativação,2025-04-15,Negociação,75,90898.04,,,
1206,614,7,Reativação,2025-11-23,Fechado perdido,0,57697.01,2025-12-12,19,Preço acima do concorrente
1207,615,8,Indicação,2024-12-18,Fechado ganho,100,64030.82,2025-01-22,35,
1208,615,8,Prospecção ativa,2025-11-25,Prospecção,10,27249.24,,,
1209,615,8,Feira de beleza,2025-04-15,Proposta enviada,50,93199.30,,,
1210,615,8,Inbound site,2025-02-16,Prospecção,10,62132.44,,,
1211,616,18,Reativação,2025-06-24,Fechado perdido,0,92554.06,2025-09-07,75,Sem contato
1212,616,18,WhatsApp,2026-04-06,Prospecção,10,44085.75,,,
1213,616,18,Inbound site,2026-02-21,Prospecção,10,70874.47,,,
1214,617,33,WhatsApp,2026-08-10,Fechado ganho,100,19323.22,2026-08-18,8,
1215,617,33,Instagram,2026-08-05,Proposta enviada,50,166559.40,,,
1216,617,18,Instagram,2026-07-02,Qualificação,25,127858.42,,,
1217,618,6,Indicação,2025-06-03,Fechado ganho,100,158690.81,2025-07-04,31,
1218,619,36,Reativação,2025-12-23,Prospecção,10,17056.57,,,
1219,619,36,Inbound site,2025-12-20,Fechado ganho,100,48773.79,2026-01-03,14,
1220,620,35,Prospecção ativa,2025-07-27,Negociação,75,84237.08,,,
1221,621,1,Feira de beleza,2025-12-30,Fechado ganho,100,57216.48,2026-01-21,22,
1222,622,35,Indicação,2025-08-18,Negociação,75,26584.72,,,
1223,622,35,Reativação,2025-12-04,Fechado ganho,100,36384.20,2025-12-12,8,
1224,623,4,Indicação,2026-03-16,Fechado ganho,100,87535.82,2026-04-06,21,
1225,623,4,WhatsApp,2025-04-29,Prospecção,10,25288.12,,,
1226,624,24,Reativação,2025-05-24,Fechado ganho,100,23144.39,2025-06-09,16,
1227,624,24,Feira de beleza,2025-10-19,Fechado ganho,100,44899.62,2025-12-06,48,
1228,624,24,Indicação,2025-07-18,Proposta enviada,50,74568.82,,,
1229,624,24,Indicação,2025-01-05,Negociação,75,86390.28,,,
1230,624,24,Prospecção ativa,2025-05-17,Fechado ganho,100,59676.05,2025-07-27,71,
1231,624,24,Indicação,2025-01-16,Fechado ganho,100,63419.30,2025-02-06,21,
1232,625,15,Reativação,2025-04-27,Fechado ganho,100,86223.56,2025-05-10,13,
1233,625,15,Prospecção ativa,2025-03-17,Negociação,75,78656.61,,,
1234,625,15,Instagram,2024-12-17,Fechado ganho,100,41868.38,2025-01-29,43,
1235,625,15,WhatsApp,2026-05-19,Fechado perdido,0,55367.35,2026-07-07,49,Fechou com concorrente
1236,625,15,Feira de beleza,2024-09-08,Prospecção,10,50068.23,,,
1237,625,15,Reativação,2025-05-02,Fechado ganho,100,36328.04,2025-06-26,55,
1238,626,7,Indicação,2026-01-25,Proposta enviada,50,74408.22,,,
1239,627,4,WhatsApp,2026-03-21,Negociação,75,16721.00,,,
1240,627,4,Inbound site,2026-03-02,Fechado perdido,0,49073.05,2026-05-06,65,Fechou com concorrente
1241,629,9,Instagram,2025-04-05,Prospecção,10,157667.90,,,
1242,630,36,Inbound site,2026-08-25,Qualificação,25,15868.39,,,
1243,630,36,Indicação,2026-04-08,Qualificação,25,87114.63,,,
1244,630,36,WhatsApp,2026-04-30,Fechado perdido,0,94824.70,2026-06-03,34,Pediu exclusividade de marca
1245,630,36,Reativação,2025-10-28,Proposta enviada,50,15828.21,,,
1246,631,26,Inbound site,2026-08-10,Proposta enviada,50,21712.45,,,
1247,632,10,Feira de beleza,2024-11-09,Proposta enviada,50,34034.34,,,
1248,632,10,Indicação,2026-03-09,Fechado perdido,0,75807.31,2026-05-09,61,Sem verba no momento
1249,633,31,Instagram,2024-11-26,Prospecção,10,13540.75,,,
1250,633,31,Reativação,2024-11-25,Negociação,75,61462.94,,,
1251,633,31,Reativação,2025-05-05,Proposta enviada,50,34750.72,,,
1252,633,31,Instagram,2026-06-11,Fechado perdido,0,46215.72,2026-06-30,19,Sem verba no momento
1253,633,31,Instagram,2025-09-06,Fechado perdido,0,63409.60,2025-10-04,28,Sem verba no momento
