visita_id,cliente_id,vendedor_id,data_visita,resultado,duracao_min
7153,572,2,2026-08-04,Reagendada,48
7154,572,2,2026-08-28,Pedido realizado,81
7155,573,38,2026-02-06,Cliente ausente,37
7156,573,38,2026-03-10,Pedido realizado,89
7157,573,38,2026-03-27,Pedido realizado,29
7158,573,38,2026-06-18,Cliente ausente,72
7159,573,38,2026-07-28,Sem pedido,75
7160,574,39,2024-12-06,Sem pedido,48
7161,574,39,2025-05-01,Reagendada,37
7162,574,39,2025-07-28,Cliente ausente,36
7163,574,39,2025-09-22,Pedido realizado,54
7164,574,39,2025-10-28,Pedido realizado,39
7165,574,39,2025-11-13,Cliente ausente,30
7166,574,39,2026-03-19,Pedido realizado,33
7167,574,39,2026-06-15,Sem pedido,46
7168,574,39,2026-07-24,Sem pedido,44
7169,574,39,2026-08-21,Pedido realizado,71
7170,575,4,2024-11-19,Pedido realizado,20
7171,575,4,2025-03-04,Sem pedido,48
7172,575,4,2025-04-25,Pedido realizado,78
7173,575,4,2025-08-08,Pedido realizado,76
7174,575,4,2025-10-30,Reagendada,39
7175,575,4,2025-12-04,Apenas relacionamento,25
7176,575,4,2026-01-14,Reagendada,44
7177,575,4,2026-03-24,Reagendada,66
7178,575,4,2026-05-13,Pedido realizado,26
7179,575,4,2026-08-11,Cliente ausente,87
7180,576,6,2024-10-14,Pedido realizado,56
7181,576,6,2025-01-24,Pedido realizado,45
7182,576,6,2025-02-13,Cliente ausente,55
7183,576,6,2025-04-03,Pedido realizado,56
7184,576,6,2025-06-16,Pedido realizado,60
7185,576,6,2025-07-02,Pedido realizado,11
7186,576,6,2025-08-08,Pedido realizado,16
7187,576,6,2025-10-20,Sem pedido,41
7188,576,6,2025-11-21,Pedido realizado,18
7189,576,6,2025-12-11,Sem pedido,17
7190,576,6,2026-02-02,Pedido realizado,78
7191,576,6,2026-03-06,Sem pedido,46
7192,576,6,2026-07-09,Pedido realizado,29
7193,576,6,2026-08-27,Sem pedido,73
7194,577,30,2024-09-27,Reagendada,16
7195,577,30,2024-10-15,Pedido realizado,71
7196,577,30,2024-12-04,Sem pedido,51
7197,577,30,2025-01-08,Pedido realizado,13
7198,577,30,2025-03-04,Apenas relacionamento,74
7199,577,30,2025-05-16,Sem pedido,79
7200,577,26,2025-07-11,Cliente ausente,26
7201,577,26,2025-10-13,Sem pedido,22
7202,577,26,2025-11-12,Reagendada,28
7203,577,26,2025-12-22,Sem pedido,15
7204,577,26,2026-01-30,Pedido realizado,80
7205,577,26,2026-03-26,Pedido realizado,73
7206,577,26,2026-07-09,Sem pedido,28
7207,578,38,2024-10-21,Sem pedido,48
7208,578,38,2024-12-05,Apenas relacionamento,14
7209,578,38,2024-12-30,Pedido realizado,57
7210,578,38,2025-02-05,Sem pedido,83
7211,578,38,2025-03-05,Pedido realizado,28
7212,578,38,2025-04-22,Pedido realizado,59
7213,578,38,2025-05-30,Sem pedido,29
7214,578,38,2025-07-25,Apenas relacionamento,42
7215,578,38,2025-09-11,Pedido realizado,27
7216,578,38,2025-10-17,Pedido realizado,63
7217,578,38,2025-11-27,Cliente ausente,13
7218,578,38,2026-01-20,Reagendada,88
7219,578,38,2026-06-11,Pedido realizado,17
7220,578,38,2026-08-07,Pedido realizado,43
7221,579,7,2024-10-28,Pedido realizado,47
7222,579,7,2025-01-31,Pedido realizado,39
7223,579,7,2025-03-07,Reagendada,53
7224,579,7,2025-05-01,Sem pedido,10
7225,579,7,2025-06-10,Apenas relacionamento,13
7226,579,7,2025-09-24,Pedido realizado,23
7227,579,7,2025-10-24,Sem pedido,41
7228,579,7,2025-12-11,Pedido realizado,88
7229,579,7,2026-01-12,Sem pedido,38
7230,579,7,2026-03-04,Pedido realizado,15
7231,579,7,2026-03-30,Pedido realizado,69
7232,579,7,2026-04-29,Cliente ausente,37
7233,579,7,2026-06-03,Pedido realizado,14
7234,579,7,2026-06-29,Pedido realizado,63
7235,579,7,2026-08-18,Sem pedido,58
7236,580,3,2024-10-15,Cliente ausente,62
7237,580,3,2024-11-01,Cliente ausente,25
7238,580,3,2024-12-05,Sem pedido,35
7239,580,3,2025-01-03,Sem pedido,61
7240,580,3,2025-02-14,Pedido realizado,35
7241,580,3,2025-03-04,Reagendada,53
7242,580,3,2025-03-31,Pedido realizado,19
7243,580,3,2025-04-18,Cliente ausente,82
7244,580,3,2025-07-14,Pedido realizado,50
7245,580,3,2025-09-18,Cliente ausente,58
7246,580,3,2025-10-07,Pedido realizado,12
7247,580,3,2025-10-31,Sem pedido,32
7248,580,3,2025-12-02,Apenas relacionamento,48
7249,580,3,2026-01-08,Cliente ausente,42
7250,580,3,2026-03-10,Reagendada,50
7251,580,3,2026-04-30,Pedido realizado,57
7252,580,3,2026-06-18,Apenas relacionamento,84
7253,580,3,2026-07-28,Pedido realizado,87
7254,581,33,2024-10-02,Reagendada,65
7255,581,33,2024-11-18,Cliente ausente,39
7256,581,33,2024-12-26,Pedido realizado,70
7257,581,33,2025-01-27,Sem pedido,34
7258,581,33,2025-03-20,Cliente ausente,79
7259,581,33,2025-04-29,Apenas relacionamento,71
7260,581,33,2025-06-11,Reagendada,47
7261,581,33,2025-07-04,Cliente ausente,29
7262,581,33,2025-08-20,Reagendada,24
7263,581,33,2025-09-19,Pedido realizado,34
7264,581,33,2025-10-30,Cliente ausente,29
7265,581,33,2025-12-04,Sem pedido,27
7266,581,33,2026-01-14,Pedido realizado,41
7267,581,33,2026-04-15,Pedido realizado,73
7268,581,33,2026-05-13,Cliente ausente,46
7269,581,33,2026-06-16,Cliente ausente,22
7270,581,33,2026-07-23,Cliente ausente,21
7271,582,21,2025-10-24,Pedido realizado,85
7272,582,21,2025-12-15,Pedido realizado,74
7273,582,21,2026-01-09,Pedido realizado,14
7274,582,21,2026-02-24,Pedido realizado,38
7275,582,21,2026-04-03,Sem pedido,16
7276,582,21,2026-04-23,Pedido realizado,18
7277,582,21,2026-06-02,Pedido realizado,75
7278,582,21,2026-07-23,Sem pedido,63
7279,582,21,2026-08-14,Pedido realizado,88
7280,583,14,2024-09-30,Pedido realizado,21
7281,583,14,2024-12-03,Cliente ausente,36
7282,583,14,2025-01-14,Pedido realizado,34
7283,583,14,2025-02-04,Pedido realizado,43
7284,583,14,2025-03-26,Pedido realizado,32
7285,583,14,2025-06-09,Pedido realizado,49
7286,583,14,2025-07-14,Pedido realizado,16
7287,583,14,2025-08-25,Reagendada,32
7288,583,14,2025-11-26,Sem pedido,66
7289,583,14,2026-02-23,Cliente ausente,79
7290,583,14,2026-04-01,Cliente ausente,16
7291,583,14,2026-05-05,Reagendada,15
7292,583,14,2026-08-11,Sem pedido,84
7293,584,14,2024-10-21,Sem pedido,85
7294,584,14,2025-01-24,Pedido realizado,46
7295,584,14,2025-03-05,Sem pedido,34
7296,584,14,2025-05-13,Cliente ausente,39
7297,584,14,2025-06-04,Pedido realizado,42
7298,584,14,2025-08-18,Pedido realizado,35
7299,584,14,2025-09-24,Reagendada,15
7300,584,14,2025-12-09,Apenas relacionamento,59
7301,584,14,2026-01-27,Sem pedido,10
7302,584,14,2026-02-24,Pedido realizado,59
7303,584,14,2026-03-30,Pedido realizado,34
7304,584,14,2026-05-20,Pedido realizado,78
7305,584,14,2026-06-17,Cliente ausente,13
7306,584,14,2026-08-26,Sem pedido,60
7307,585,31,2024-10-03,Pedido realizado,83
7308,585,31,2024-10-24,Pedido realizado,71
7309,585,31,2024-12-04,Pedido realizado,57
7310,585,31,2024-12-31,Pedido realizado,67
7311,585,31,2025-02-04,Apenas relacionamento,47
7312,585,31,2025-03-14,Sem pedido,61
7313,585,31,2025-06-23,Pedido realizado,77
7314,585,31,2025-07-24,Apenas relacionamento,40
7315,585,31,2025-08-27,Pedido realizado,84
7316,585,31,2025-11-28,Apenas relacionamento,31
7317,585,31,2025-12-15,Pedido realizado,13
7318,585,31,2026-03-24,Apenas relacionamento,42
7319,585,31,2026-05-07,Reagendada,28
7320,585,31,2026-06-22,Sem pedido,77
7321,586,38,2024-12-16,Pedido realizado,10
7322,586,38,2025-01-10,Reagendada,39
7323,586,38,2025-03-18,Sem pedido,90
7324,586,38,2025-04-03,Pedido realizado,10
7325,586,38,2025-06-13,Cliente ausente,37
7326,586,38,2025-07-31,Apenas relacionamento,37
7327,586,38,2025-08-18,Pedido realizado,89
7328,586,38,2025-12-04,Pedido realizado,32
7329,586,38,2026-01-06,Sem pedido,88
7330,586,38,2026-03-10,Sem pedido,41
7331,586,38,2026-07-24,Apenas relacionamento,87
7332,586,38,2026-08-19,Pedido realizado,38
7333,587,23,2026-02-24,Pedido realizado,47
7334,587,23,2026-04-29,Pedido realizado,89
7335,587,23,2026-05-20,Sem pedido,28
7336,587,23,2026-06-09,Pedido realizado,59
7337,588,1,2025-07-08,Pedido realizado,22
7338,588,1,2025-09-29,Pedido realizado,13
7339,588,1,2025-11-14,Pedido realizado,17
7340,588,1,2025-12-24,Pedido realizado,85
7341,588,1,2026-02-23,Pedido realizado,36
7342,588,1,2026-03-30,Pedido realizado,62
7343,588,1,2026-04-24,Sem pedido,26
7344,588,1,2026-07-09,Pedido realizado,22
7345,589,20,2024-10-17,Sem pedido,61
7346,589,20,2024-11-04,Pedido realizado,47
7347,589,20,2024-12-06,Sem pedido,13
7348,589,20,2024-12-30,Pedido realizado,55
7349,589,20,2025-02-12,Pedido realizado,17
7350,589,20,2025-03-06,Pedido realizado,90
7351,589,20,2025-04-08,Sem pedido,76
7352,589,20,2025-05-19,Pedido realizado,88
7353,589,20,2025-07-07,Sem pedido,82
7354,589,20,2025-08-06,Apenas relacionamento,36
7355,589,20,2025-09-18,Pedido realizado,67
7356,589,20,2025-10-22,Pedido realizado,82
7357,589,20,2025-12-18,Pedido realizado,88
7358,589,20,2026-02-16,Cliente ausente,25
7359,589,20,2026-04-21,Cliente ausente,20
7360,589,20,2026-06-15,Apenas relacionamento,63
7361,589,20,2026-07-03,Pedido realizado,13
7362,590,29,2024-09-25,Cliente ausente,88
7363,590,29,2024-10-22,Sem pedido,72
7364,590,29,2024-11-20,Apenas relacionamento,84
7365,590,29,2024-12-09,Pedido realizado,55
7366,590,29,2025-01-21,Pedido realizado,11
7367,590,29,2025-02-14,Sem pedido,26
7368,590,29,2025-03-04,Apenas relacionamento,71
7369,590,29,2025-04-22,Cliente ausente,65
7370,590,29,2025-07-09,Sem pedido,79
7371,590,29,2025-09-23,Sem pedido,40
7372,590,29,2025-12-22,Reagendada,72
7373,590,29,2026-01-12,Sem pedido,36
7374,590,29,2026-03-02,Sem pedido,11
7375,590,29,2026-05-29,Cliente ausente,26
7376,590,29,2026-07-28,Pedido realizado,24
7377,591,21,2026-05-29,Pedido realizado,19
7378,591,21,2026-06-26,Pedido realizado,74
7379,591,21,2026-07-20,Reagendada,35
7380,591,21,2026-08-11,Pedido realizado,46
7381,592,32,2025-09-17,Pedido realizado,84
7382,592,32,2025-11-11,Cliente ausente,58
7383,592,32,2026-01-30,Apenas relacionamento,17
7384,592,32,2026-03-10,Apenas relacionamento,56
7385,593,3,2024-09-25,Sem pedido,86
7386,593,3,2024-12-04,Apenas relacionamento,26
7387,593,3,2025-01-29,Pedido realizado,36
7388,593,3,2025-02-18,Reagendada,68
7389,593,3,2025-03-14,Pedido realizado,63
7390,593,3,2025-04-17,Sem pedido,29
7391,593,3,2025-05-06,Pedido realizado,69
7392,593,3,2025-06-25,Pedido realizado,89
7393,593,3,2025-07-23,Sem pedido,20
7394,593,3,2025-08-20,Cliente ausente,10
7395,593,3,2025-10-07,Pedido realizado,69
7396,593,3,2025-10-29,Apenas relacionamento,89
7397,593,3,2026-01-12,Apenas relacionamento,71
7398,593,3,2026-02-25,Pedido realizado,36
7399,593,7,2026-06-02,Sem pedido,30
7400,593,7,2026-06-22,Pedido realizado,48
7401,593,7,2026-07-30,Pedido realizado,73
7402,593,7,2026-08-19,Sem pedido,47
7403,594,21,2024-10-09,Pedido realizado,30
7404,594,1,2025-01-08,Sem pedido,21
7405,594,1,2025-02-14,Pedido realizado,60
7406,594,1,2025-03-21,Cliente ausente,90
7407,594,1,2025-04-10,Cliente ausente,24
7408,594,1,2025-05-12,Sem pedido,38
7409,594,1,2025-06-11,Pedido realizado,65
7410,594,1,2025-07-16,Sem pedido,63
7411,594,1,2025-08-22,Pedido realizado,14
7412,594,1,2025-10-14,Pedido realizado,13
7413,594,1,2025-11-03,Reagendada,48
7414,594,1,2025-11-21,Pedido realizado,84
7415,594,1,2025-12-12,Apenas relacionamento,71
7416,594,1,2026-01-13,Reagendada,17
7417,594,1,2026-02-24,Reagendada,81
7418,594,1,2026-04-15,Cliente ausente,22
7419,594,1,2026-05-19,Pedido realizado,56
7420,594,1,2026-06-29,Pedido realizado,42
7421,594,1,2026-08-14,Pedido realizado,32
7422,595,26,2024-10-07,Apenas relacionamento,59
7423,595,38,2024-12-12,Pedido realizado,79
7424,595,38,2025-01-31,Pedido realizado,46
7425,595,38,2025-03-04,Pedido realizado,86
7426,595,38,2025-04-02,Pedido realizado,10
7427,595,38,2025-06-17,Pedido realizado,47
7428,595,38,2025-07-03,Pedido realizado,16
7429,595,38,2025-08-06,Sem pedido,56
7430,595,38,2025-09-03,Pedido realizado,42
7431,595,38,2025-10-28,Apenas relacionamento,37
7432,595,38,2026-01-12,Cliente ausente,87
7433,595,38,2026-03-30,Pedido realizado,24
7434,595,38,2026-05-26,Sem pedido,22
7435,595,38,2026-06-12,Pedido realizado,20
7436,595,38,2026-06-30,Sem pedido,23
7437,596,27,2024-09-26,Pedido realizado,53
7438,596,27,2024-10-15,Cliente ausente,42
7439,596,27,2025-01-10,Pedido realizado,59
7440,596,27,2025-02-20,Pedido realizado,35
7441,596,27,2025-04-03,Pedido realizado,63
7442,596,27,2025-04-22,Pedido realizado,47
7443,596,27,2025-05-09,Pedido realizado,63
7444,596,27,2025-06-25,Pedido realizado,18
7445,596,27,2025-10-17,Pedido realizado,21
7446,596,27,2025-11-07,Sem pedido,51
7447,596,27,2025-12-04,Pedido realizado,70
7448,596,27,2026-01-01,Pedido realizado,34
7449,596,27,2026-03-27,Pedido realizado,53
7450,596,27,2026-05-11,Sem pedido,62
7451,596,27,2026-07-24,Pedido realizado,85
7452,597,7,2024-11-13,Sem pedido,85
7453,597,7,2025-01-07,Sem pedido,21
7454,597,7,2025-02-26,Reagendada,23
7455,597,7,2025-04-14,Reagendada,24
7456,597,7,2025-05-22,Cliente ausente,49
7457,597,7,2025-08-29,Pedido realizado,21
7458,597,7,2025-10-01,Apenas relacionamento,20
7459,597,7,2025-11-05,Sem pedido,60
7460,597,7,2025-12-11,Apenas relacionamento,37
7461,597,7,2026-02-02,Reagendada,37
7462,597,7,2026-03-17,Pedido realizado,34
7463,597,7,2026-04-14,Pedido realizado,29
7464,597,7,2026-05-13,Sem pedido,71
7465,597,37,2026-07-01,Pedido realizado,21
7466,597,37,2026-07-24,Pedido realizado,24
7467,597,37,2026-08-24,Pedido realizado,72
7468,598,11,2024-10-14,Cliente ausente,78
7469,598,11,2024-12-03,Reagendada,66
7470,598,11,2024-12-20,Sem pedido,89
7471,598,11,2025-02-14,Reagendada,33
7472,598,11,2025-05-26,Pedido realizado,85
7473,598,11,2025-06-27,Pedido realizado,60
7474,598,11,2025-07-28,Pedido realizado,84
7475,598,11,2025-09-10,Apenas relacionamento,10
7476,598,11,2025-11-10,Pedido realizado,34
7477,598,11,2026-02-24,Pedido realizado,20
7478,598,11,2026-05-28,Cliente ausente,33
7479,598,11,2026-07-20,Apenas relacionamento,85
7480,598,11,2026-08-10,Cliente ausente,18
7481,598,11,2026-08-31,Apenas relacionamento,60
7482,599,10,2024-10-15,Pedido realizado,68
7483,599,10,2024-12-26,Pedido realizado,58
7484,599,10,2025-02-17,Pedido realizado,88
7485,599,10,2025-03-25,Sem pedido,69
7486,599,10,2025-04-16,Pedido realizado,46
7487,599,10,2025-05-02,Pedido realizado,33
7488,599,10,2025-06-04,Pedido realizado,44
7489,599,10,2025-07-29,Pedido realizado,63
7490,599,10,2025-09-04,Pedido realizado,79
7491,599,10,2025-09-24,Pedido realizado,12
7492,599,10,2026-01-21,Cliente ausente,17
7493,599,10,2026-02-26,Apenas relacionamento,63
7494,599,10,2026-04-13,Pedido realizado,33
7495,599,10,2026-07-22,Sem pedido,58
7496,599,10,2026-08-25,Sem pedido,18
7497,600,15,2024-10-11,Pedido realizado,48
7498,600,15,2024-11-27,Pedido realizado,60
7499,600,15,2025-01-16,Sem pedido,46
7500,600,15,2025-03-06,Pedido realizado,40
7501,600,15,2025-05-13,Pedido realizado,35
7502,600,15,2025-08-21,Pedido realizado,78
7503,600,15,2025-09-24,Pedido realizado,75
7504,600,15,2025-10-20,Pedido realizado,18
7505,600,15,2025-11-26,Pedido realizado,90
7506,600,15,2026-01-13,Pedido realizado,83
7507,600,15,2026-02-24,Pedido realizado,41
7508,600,15,2026-03-17,Pedido realizado,72
7509,600,15,2026-06-19,Pedido realizado,70
7510,600,15,2026-07-31,Pedido realizado,80
7511,601,25,2024-11-15,Pedido realizado,64
7512,601,25,2024-12-31,Sem pedido,56
7513,601,25,2025-02-19,Sem pedido,76
7514,601,24,2025-04-09,Cliente ausente,53
7515,601,24,2025-05-07,Pedido realizado,55
7516,601,24,2025-07-29,Cliente ausente,89
7517,601,24,2025-08-26,Pedido realizado,81
7518,601,24,2025-10-13,Pedido realizado,11
7519,601,24,2025-10-29,Apenas relacionamento,57
7520,601,24,2025-11-24,Pedido realizado,32
7521,601,24,2025-12-26,Pedido realizado,39
7522,601,24,2026-04-14,Pedido realizado,24
7523,601,24,2026-06-01,Pedido realizado,61
7524,601,24,2026-06-29,Sem pedido,79
7525,601,24,2026-08-20,Pedido realizado,39
7526,602,29,2024-09-24,Pedido realizado,58
7527,602,29,2024-10-21,Pedido realizado,20
7528,602,29,2024-12-04,Pedido realizado,53
7529,602,29,2025-02-12,Pedido realizado,40
7530,602,29,2025-03-05,Pedido realizado,81
7531,602,29,2025-04-18,Cliente ausente,22
7532,602,29,2025-05-26,Sem pedido,86
7533,602,29,2025-07-04,Sem pedido,15
7534,602,29,2025-08-12,Pedido realizado,36
7535,602,29,2025-09-10,Pedido realizado,72
7536,602,29,2025-11-04,Pedido realizado,23
7537,602,29,2026-01-19,Pedido realizado,21
7538,602,29,2026-02-10,Apenas relacionamento,59
7539,602,29,2026-03-11,Pedido realizado,23
7540,602,29,2026-03-27,Sem pedido,56
7541,602,29,2026-04-17,Pedido realizado,15
7542,602,29,2026-05-26,Apenas relacionamento,42
7543,602,29,2026-06-17,Sem pedido,38
7544,602,29,2026-07-10,Sem pedido,24
7545,603,29,2025-03-04,Sem pedido,14
7546,603,29,2025-04-14,Pedido realizado,25
7547,603,29,2025-05-08,Sem pedido,44
7548,603,29,2025-06-11,Pedido realizado,80
7549,603,29,2025-07-14,Cliente ausente,29
7550,603,29,2026-01-28,Pedido realizado,69
7551,603,29,2026-02-23,Pedido realizado,31
7552,603,29,2026-03-27,Apenas relacionamento,28
7553,603,29,2026-05-05,Sem pedido,53
7554,603,29,2026-07-01,Cliente ausente,64
7555,603,29,2026-08-21,Sem pedido,55
7556,604,19,2024-10-22,Pedido realizado,33
7557,604,19,2025-01-13,Pedido realizado,19
7558,604,19,2025-02-12,Pedido realizado,24
7559,604,19,2025-04-03,Sem pedido,35
7560,604,19,2025-04-30,Sem pedido,86
7561,604,19,2025-08-08,Sem pedido,40
7562,604,19,2025-09-08,Pedido realizado,26
7563,604,19,2025-10-23,Sem pedido,68
7564,604,19,2025-11-24,Sem pedido,19
7565,604,19,2025-12-16,Pedido realizado,71
7566,604,19,2026-01-27,Apenas relacionamento,69
7567,604,19,2026-03-18,Sem pedido,49
7568,604,19,2026-04-27,Pedido realizado,26
7569,605,13,2024-11-21,Reagendada,14
7570,605,13,2025-01-22,Sem pedido,39
7571,605,13,2025-02-13,Cliente ausente,31
7572,605,13,2025-04-01,Pedido realizado,61
7573,605,13,2025-06-11,Apenas relacionamento,41
7574,605,13,2025-07-23,Pedido realizado,65
7575,605,13,2025-08-20,Pedido realizado,55
7576,605,13,2025-09-12,Pedido realizado,71
7577,605,13,2025-10-28,Cliente ausente,26
7578,605,13,2025-11-13,Cliente ausente,73
7579,605,13,2025-12-12,Apenas relacionamento,67
7580,605,13,2026-01-23,Pedido realizado,60
7581,605,13,2026-02-09,Sem pedido,18
7582,605,13,2026-03-06,Pedido realizado,50
7583,605,13,2026-05-11,Pedido realizado,61
7584,605,13,2026-07-28,Pedido realizado,88
7585,606,33,2026-08-07,Apenas relacionamento,75
7586,607,29,2025-09-02,Pedido realizado,84
7587,607,29,2025-10-07,Pedido realizado,39
7588,607,29,2025-11-04,Reagendada,35
7589,607,29,2025-11-24,Sem pedido,77
7590,607,29,2025-12-18,Sem pedido,28
7591,607,29,2026-01-27,Reagendada,83
7592,607,29,2026-04-03,Sem pedido,58
7593,607,29,2026-05-08,Cliente ausente,59
7594,607,29,2026-06-10,Sem pedido,46
7595,607,29,2026-07-22,Reagendada,21
7596,607,29,2026-08-28,Sem pedido,26
7597,608,2,2024-11-28,Cliente ausente,15
7598,608,2,2024-12-18,Pedido realizado,85
7599,608,2,2025-02-04,Pedido realizado,26
7600,608,2,2025-07-11,Sem pedido,68
7601,608,2,2025-08-26,Pedido realizado,10
7602,608,2,2025-10-01,Pedido realizado,71
7603,608,2,2026-02-20,Pedido realizado,68
7604,608,2,2026-04-02,Pedido realizado,57
7605,608,2,2026-05-15,Reagendada,29
7606,608,2,2026-06-01,Sem pedido,58
7607,608,2,2026-07-02,Sem pedido,41
7608,608,2,2026-08-20,Pedido realizado,38
7609,609,20,2024-10-22,Apenas relacionamento,18
7610,609,20,2025-01-30,Sem pedido,80
7611,609,20,2025-04-14,Pedido realizado,58
7612,609,20,2025-05-28,Sem pedido,60
7613,609,20,2025-07-03,Reagendada,36
7614,609,20,2025-08-25,Apenas relacionamento,40
7615,609,20,2025-10-15,Pedido realizado,31
7616,609,20,2025-12-05,Sem pedido,17
7617,609,20,2026-01-01,Pedido realizado,18
7618,609,20,2026-01-26,Reagendada,71
7619,609,20,2026-02-20,Sem pedido,32
7620,609,20,2026-03-19,Reagendada,36
7621,609,20,2026-07-13,Cliente ausente,16
7622,609,20,2026-08-03,Cliente ausente,70
7623,610,23,2024-11-25,Reagendada,57
7624,610,16,2025-01-31,Apenas relacionamento,78
7625,610,16,2025-03-03,Sem pedido,47
7626,610,16,2025-04-24,Pedido realizado,27
7627,610,16,2025-06-19,Cliente ausente,74
7628,610,16,2025-10-21,Pedido realizado,52
7629,610,16,2025-12-12,Sem pedido,68
7630,610,16,2026-01-20,Reagendada,54
7631,610,16,2026-04-06,Pedido realizado,19
7632,610,16,2026-06-03,Pedido realizado,70
7633,610,16,2026-07-01,Sem pedido,87
7634,611,14,2024-10-02,Pedido realizado,41
